Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1
27	17	50.000000	2.000000	6.452488	5.930199	22.742083	2.368220e-27	0.095083	2.540175	0.014370
27	18	50.000000	2.000000	0.764401	4.947452	23.911816	2.582316e-28	0.025968	0.874299	0.386309
27	19	50.000000	2.000000	5.652267	6.222839	18.982605	5.893105e-24	-0.111878	-2.377449	0.021465
27	20	50.000000	2.000000	0.093349	4.776517	19.723961	1.149913e-24	0.010621	0.305531	0.761283
27	21	50.000000	2.000000	1.227913	8.018476	60.421410	6.001494e-47	-0.021110	-1.108113	0.273335
27	22	50.000000	2.000000	1.351732	3.087996	11.543974	1.875562e-15	-0.044645	-1.162640	0.250724
27	23	50.000000	2.000000	4.800443	7.476892	61.136944	3.435000e-47	-0.038465	-2.190991	0.033340
27	24	50.000000	2.000000	16.863708	8.484674	52.475868	4.723535e-44	-0.095314	-4.106544	0.000155
27	25	50.000000	2.000000	17.864918	7.108992	43.498791	3.206622e-40	-0.099159	-4.226691	0.000106
27	26	50.000000	2.000000	0.920245	6.273039	33.848301	3.731181e-35	-0.025521	-0.959294	0.342218
27	27	50.000000	2.000000	2.499680	6.434320	31.688225	7.740560e-34	0.046084	1.581037	0.120437
27	28	50.000000	2.000000	0.063749	7.642736	38.153919	1.457430e-37	0.007260	0.252485	0.801744
27	29	50.000000	2.000000	0.700188	2.925660	11.758249	9.725743e-16	-0.029888	-0.836773	0.406867
27	30	50.000000	2.000000	8.886376	9.222388	58.965549	1.905790e-46	-0.066928	-2.981001	0.004501
27	31	50.000000	2.000000	2.819991	7.825099	36.479969	1.170275e-36	0.051708	1.679282	0.099596
27	32	50.000000	2.000000	2.484696	7.398876	15.176971	6.002412e-20	-0.110311	-1.576292	0.121527
27	33	50.000000	2.000000	16.442827	6.607055	40.427509	9.832819e-39	-0.095131	-4.054976	0.000183
27	34	50.000000	2.000000	0.782107	7.896184	21.714998	1.795306e-26	0.046163	0.884369	0.380906
27	35	50.000000	2.000000	0.961483	5.099616	14.551747	3.175389e-19	0.049328	0.980552	0.331730
27	36	50.000000	2.000000	0.567712	3.969464	13.673583	3.565380e-18	0.031399	0.753466	0.454850
27	37	50.000000	2.000000	0.024099	1.997630	8.506816	3.816438e-11	-0.005233	-0.155239	0.877284
27	38	50.000000	2.000000	0.004761	1.780715	9.231554	3.245653e-12	0.001911	0.068998	0.945278
27	39	50.000000	2.000000	0.367121	3.796619	11.552134	1.829041e-15	-0.028585	-0.605905	0.547433
27	40	50.000000	2.000000	1.109092	4.712194	25.303297	2.079140e-29	0.028154	1.053135	0.297552
27	41	50.000000	2.000000	2.987692	5.884416	31.608883	8.683419e-34	-0.046192	-1.728494	0.090328
27	42	50.000000	2.000000	0.251319	3.331979	18.826258	8.370328e-24	0.012737	0.501317	0.618439
27	43	50.000000	2.000000	4.326741	4.315603	19.831966	9.099569e-25	0.064977	2.080082	0.042881
27	44	50.000000	2.000000	3.265424	1.959295	8.227426	1.000280e-10	0.061774	1.807049	0.077025
27	45	50.000000	2.000000	0.038204	8.419456	43.637516	2.762332e-40	0.005414	0.195459	0.845858
