6.785613458	6.667584064	6.698008378	6.867173359	6.858911057	6.630452374	7.258542111	7.197601304	6.680030718	6.947850739	6.063054185	5.764887976	5.807501956	5.793502676	5.799832797	5.745623331	5.750141363	6.959742706	6.90679427	5.855755015	5.828135216	8.172621021	6.244869445	6.26079325	6.029062533
6.515162913	6.859589629	6.649826183	6.749252196	6.802472428	6.720013923	5.849884953	5.956280257	6.371370065	6.293819006	5.912770298	5.736299815	5.800502316	5.759972698	5.761056965	5.8389222	6.114737479	6.959742706	6.90679427	5.797004651	5.830856352	8.172621021	6.099438386	6.210670998	6.016201455
5.815840855	5.834148617	5.828718566	5.828718566	5.807583004	5.82812974	5.745150737	5.772038294	5.787584599	5.861440105	5.93123901	5.902685506	5.980944296	5.867858414	5.889892909	5.811901324	5.778315864	6.291595166	6.380580217	5.821224277	5.845917488	7.029822943	5.984525726	5.979056709	6.019914165
8.79601193	9.261095434	8.966000111	8.392996269	8.481765017	9.025577396	5.745150737	6.083015813	5.782465036	5.771097783	6.579226768	6.620982281	6.599222882	6.579001112	6.52808791	5.867222645	5.727570469	6.928178742	6.821673995	7.258210151	7.12139767	11.15243869	6.490415359	6.468207954	6.417696323
5.856346998	5.845751194	5.836907325	5.844951022	5.843311121	5.843931138	5.762824357	5.927108898	6.442406148	6.608724562	6.199516159	6.524999337	6.832151704	6.331740613	5.862022688	5.737670788	5.735114553	5.811924199	5.888713459	8.635627299	8.43104468	5.954695341	7.177459009	7.219206866	7.034842535
5.960923781	5.997590149	5.995048148	6.12594285	6.14729148	6.050651994	5.73171391	5.753351764	5.782465036	5.825321996	5.776136109	5.868326944	5.836513652	5.850330285	5.87949447	5.722227584	5.729498313	5.781653617	5.824439867	5.903839485	5.925155156	5.983118192	5.869613067	5.846787979	5.905630066
6.297019553	6.201271634	6.310280456	6.307361693	6.270222379	6.071110468	5.71880901	5.720145016	5.733164867	5.722031857	6.313231197	6.159017478	6.088411659	6.134786749	6.226987077	5.731055325	5.734969017	6.287572204	6.08923075	8.330141646	8.117691283	7.235147412	6.06788762	6.970205172	5.784326789
5.810123873	5.834148617	5.858974684	5.811134602	6.083862028	5.808577059	5.70838708	5.743342743	5.84708254	5.771097783	5.81028865	5.789078979	5.793502676	5.793502676	5.764887976	5.868304991	6.15732706	7.126193306	7.297226518	10.10422506	10.11316632	7.815870301	5.809532204	5.804527511	5.752933277
6.089918173	6.270856577	6.284478299	6.325486853	6.269179092	6.549873974	5.766065949	5.802620256	5.791422325	5.816416727	5.81028865	5.817527539	5.837452338	5.9822864	6.043784697	5.721875201	5.879741748	8.803433152	8.979283687	5.934758259	5.804559455	8.820687592	5.765011259	5.691064711	5.839490334
12.07920413	12.02627553	12.22011119	12.03582714	12.10234203	12.14291536	12.94546623	13.10195474	12.91291224	13.47302361	5.81028865	5.772825045	5.755350443	5.772825045	5.782235942	6.847975969	6.437148709	9.007355755	9.35689317	5.859664334	5.850170331	8.611920084	5.910012409	5.823907806	5.741014913
7.757610947	7.889959016	7.799766036	7.623209456	7.719900813	7.984369877	6.715086845	6.880832603	6.415462119	6.743675811	5.762567749	5.875989666	5.801525846	5.865799341	5.854712861	5.746775201	5.979302289	7.651892373	8.065822663	5.781000607	5.904709391	7.438038157	10.35675954	10.04527811	10.2145002
5.977136039	5.880568468	5.927862999	5.982986791	5.916122671	5.91058178	5.881345794	5.775086215	5.81321596	5.991341208	5.760564107	5.733944708	5.767818014	5.772825045	5.758030694	6.607099415	6.615128219	5.789174319	5.733137912	7.37940266	7.665926361	6.249997184	5.783593942	5.707073632	5.721502292
6.488031921	6.757319914	6.516547081	6.356794755	6.389732406	6.585569715	5.771097783	5.792937484	5.795174399	5.743342743	9.42671216	9.797080436	9.654928792	9.629948696	9.339767612	5.848186841	5.740784859	5.789174319	5.753286658	5.847123425	5.847123425	6.462250906	7.062088895	6.670712353	6.674248235
7.025455905	7.22700247	7.10329289	6.786183426	6.872424637	7.211362455	5.761888101	5.736110197	5.735283325	5.737603661	5.929050923	5.740837305	5.715774091	5.72644272	5.81028865	7.277898126	7.873888853	5.858119458	5.837597291	5.876331824	5.870585607	6.339569994	6.176793815	5.964609787	6.278932821
6.177089488	6.051173706	6.124672357	6.013323847	5.878757601	5.889428168	5.806787107	5.761767995	5.825321996	6.005143793	5.759200196	5.740837305	5.737470797	5.756651353	5.733825446	5.718086514	5.718289225	5.805901049	5.784647952	5.803169206	5.761224247	6.462250906	5.783593942	5.757073757	5.721502292
5.902135057	6.195314995	5.955433712	6.397055955	6.162263986	6.103693052	6.742187542	6.390493718	6.709249963	6.864325124	5.796921776	5.756651353	5.755350443	5.793502676	5.74745751	5.73108437	5.717432193	5.841383547	5.858119458	5.811353975	5.805696127	6.716052311	5.756542118	5.784171152	5.745420014
5.78457389	5.78457389	5.775248853	5.806131922	5.943600942	5.848323975	6.297206677	6.274736098	5.778273205	5.855944562	5.744534924	5.721500193	5.766662884	5.78932976	5.768977063	5.81781302	5.758047542	5.938235633	6.057974268	5.850614831	5.821972672	6.949377254	5.857270901	5.793362324	6.121763823
6.50113216	6.33964025	6.264264715	6.261266887	7.914832406	6.308771307	6.097155984	6.223824605	6.154430954	6.316910545	5.945078381	5.834627382	5.83873633	5.756585381	5.782360386	7.693290948	8.115899607	5.74979206	5.76284395	5.818162934	5.792939277	6.133896721	5.783593942	5.876993904	5.783593942
