##The total sample size of case group is 25.
##The total sample size of control group is 25.
Marker1	Marker2	group1_spearman	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_spearman	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
11	94	-0.364615	-0.664077	0.035660	-1.877913	25	0.213201	-0.120000	-0.491817	0.288833	-0.579689	25	0.213201	-0.867688	0.385565
11	95	0.139231	-0.270805	0.506503	0.674295	25	0.213201	0.208502	-0.203393	0.557693	1.022409	25	0.213201	-0.237017	0.812644
11	96	-0.404615	-0.689514	-0.011282	-2.121919	25	0.213201	-0.555385	-0.779466	-0.205301	-3.202924	25	0.213201	0.653305	0.513560
11	97	-0.505097	-0.750456	-0.137378	-2.806704	25	0.213201	-0.476923	-0.733780	-0.100777	-2.602259	25	0.213201	-0.123152	0.901987
11	98	0.171538	-0.239857	0.530704	0.835047	25	0.213201	-0.025385	-0.416346	0.373499	-0.121780	25	0.213201	0.658819	0.510012
11	99	-0.360000	-0.661097	0.040965	-1.850576	25	0.213201	-0.184615	-0.540336	0.227088	-0.900869	25	0.213201	-0.630587	0.528310
12	13	-0.223077	-0.568135	0.188693	-1.097495	25	0.213201	-0.056549	-0.441814	0.346327	-0.271636	25	0.213201	-0.564762	0.572236
12	14	0.129231	-0.280216	0.498893	0.625010	25	0.213201	-0.221581	-0.567069	0.190210	-1.089755	25	0.213201	1.178316	0.238671
12	15	-0.099231	-0.475715	0.307983	-0.478255	25	0.213201	-0.412772	-0.694616	-0.021071	-2.173373	25	0.213201	1.125627	0.260324
12	16	0.000000	-0.395137	0.395137	0.000000	25	0.213201	-0.470566	-0.729973	-0.092657	-2.557619	25	0.213201	1.694120	0.090242
12	17	-0.159261	-0.521576	0.251717	-0.773666	25	0.213201	-0.263563	-0.596571	0.146870	-1.310334	25	0.213201	0.362523	0.716962
12	18	-0.374615	-0.670502	0.024088	-1.937695	25	0.213201	-0.697057	-0.856332	-0.416690	-4.662338	25	0.213201	1.551425	0.120800
12	19	0.053846	-0.348711	0.439630	0.258612	25	0.213201	0.309675	-0.097378	0.627971	1.561929	25	0.213201	-0.883176	0.377141
12	20	-0.325385	-0.638437	0.080044	-1.650296	25	0.213201	-0.258511	-0.593068	0.152170	-1.283401	25	0.213201	-0.242595	0.808319
12	21	-0.380000	-0.673943	0.017812	-1.970208	25	0.213201	-0.442008	-0.712674	-0.056789	-2.363178	25	0.213201	0.247633	0.804419
12	22	-0.556154	-0.779902	-0.206367	-3.209345	25	0.213201	-0.287803	-0.613206	0.121107	-1.441234	25	0.213201	-1.098062	0.272178
12	23	0.074673	-0.330208	0.456345	0.359121	25	0.213201	-0.180419	-0.537256	0.231200	-0.879697	25	0.213201	0.853129	0.393588
12	24	-0.136923	-0.504752	0.272984	-0.662903	25	0.213201	-0.282747	-0.609759	0.126527	-1.413692	25	0.213201	0.507034	0.612131
12	25	-0.167692	-0.527853	0.243585	-0.815776	25	0.213201	-0.176572	-0.534423	0.234958	-0.860329	25	0.213201	0.030352	0.975787
12	26	-0.163846	-0.524994	0.247302	-0.796543	25	0.213201	-0.391229	-0.681079	0.004623	-2.038773	25	0.213201	0.822238	0.410941
12	27	-0.284615	-0.611035	0.124526	-1.423856	25	0.213201	-0.357899	-0.659737	0.043372	-1.838183	25	0.213201	0.271223	0.786220
12	28	-0.273077	-0.603134	0.136824	-1.361374	25	0.213201	-0.483170	-0.737504	-0.108805	-2.646637	25	0.213201	0.818960	0.412809
12	29	-0.190769	-0.544837	0.221029	-0.932014	25	0.213201	-0.158107	-0.520714	0.252825	-0.767915	25	0.213201	-0.111738	0.911031
12	30	-0.283131	-0.610022	0.126115	-1.415782	25	0.213201	-0.462959	-0.725398	-0.083007	-2.504881	25	0.213201	0.696453	0.486145
12	31	-0.200924	-0.552219	0.210962	-0.983657	25	0.213201	-0.091941	-0.470003	0.314627	-0.442808	25	0.213201	-0.369784	0.711544
12	32	0.049231	-0.352769	0.435889	0.236389	25	0.213201	0.065012	-0.338829	0.448625	0.312450	25	0.213201	-0.052514	0.958119
12	33	-0.600000	-0.804423	-0.268525	-3.596874	25	0.213201	-0.444786	-0.714372	-0.060236	-2.381681	25	0.213201	-0.712959	0.475871
12	34	-0.606923	-0.808232	-0.278599	-3.662362	25	0.213201	-0.191191	-0.545144	0.220613	-0.934150	25	0.213201	-1.693014	0.090453
12	35	-0.163846	-0.524994	0.247302	-0.796543	25	0.213201	-0.370456	-0.667835	0.028914	-1.912735	25	0.213201	0.741647	0.458301
12	36	-0.189267	-0.543740	0.222511	-0.924401	25	0.213201	-0.116176	-0.488872	0.292383	-0.560960	25	0.213201	-0.248329	0.803880
12	37	-0.193077	-0.546519	0.218749	-0.943722	25	0.213201	-0.318138	-0.633624	0.088070	-1.609352	25	0.213201	0.444570	0.656631
12	38	0.212308	-0.199572	0.560430	1.041945	25	0.213201	0.378534	-0.019523	0.673008	1.961335	25	0.213201	-0.606150	0.544415
12	39	-0.557692	-0.780774	-0.208501	-3.222222	25	0.213201	-0.342374	-0.649626	0.061019	-1.747583	25	0.213201	-0.904439	0.365762
12	40	-0.246154	-0.584445	0.165036	-1.217989	25	0.213201	-0.559723	-0.781924	-0.211324	-3.239294	25	0.213201	1.264016	0.206224
12	41	-0.265385	-0.597831	0.144953	-1.320074	25	0.213201	-0.479030	-0.735038	-0.103480	-2.617172	25	0.213201	0.828602	0.407330
12	42	0.211538	-0.200345	0.559877	1.037993	25	0.213201	0.077323	-0.327831	0.458453	0.371940	25	0.213201	0.455386	0.648831
12	43	-0.370000	-0.667542	0.029442	-1.910008	25	0.213201	-0.598961	-0.803850	-0.267020	-3.587159	25	0.213201	1.005278	0.314763
12	44	-0.400769	-0.687098	-0.006692	-2.097867	25	0.213201	-0.304289	-0.624357	0.103264	-1.531967	25	0.213201	-0.365907	0.714434
12	45	-0.569231	-0.787288	-0.224615	-3.320371	25	0.213201	-0.537130	-0.769045	-0.180248	-3.053923	25	0.213201	-0.153466	0.878031
12	46	-0.570769	-0.788153	-0.226778	-3.333672	25	0.213201	-0.567032	-0.786050	-0.221530	-3.301450	25	0.213201	-0.018326	0.985379
12	47	-0.317692	-0.633327	0.088563	-1.606843	25	0.213201	-0.448163	-0.716431	-0.064437	-2.404285	25	0.213201	0.508509	0.611097
12	48	0.649231	0.341769	0.831149	4.093658	25	0.213201	0.563955	0.217223	0.784315	3.275142	25	0.213201	0.448921	0.653489
12	49	0.006923	-0.389279	0.400964	0.033203	25	0.213201	-0.219658	-0.565696	0.192158	-1.079813	25	0.213201	0.763552	0.445134
12	50	-0.308462	-0.627158	0.098707	-1.555164	25	0.213201	-0.388921	-0.679617	0.007345	-2.024593	25	0.213201	0.304081	0.761067
12	51	0.070769	-0.333700	0.453233	0.340250	25	0.213201	0.133872	-0.275858	0.502432	0.647859	25	0.213201	-0.211576	0.832438
12	52	0.532025	0.173325	0.766109	3.013368	25	0.213201	0.113483	-0.294877	0.486792	0.547786	25	0.213201	1.588635	0.112143
12	53	-0.345385	-0.651596	0.057616	-1.765024	25	0.213201	-0.358915	-0.660395	0.042208	-1.844174	25	0.213201	0.051230	0.959142
12	54	0.108462	-0.299512	0.482903	0.523250	25	0.213201	0.146951	-0.263486	0.512339	0.712489	25	0.213201	-0.129790	0.896733
12	55	-0.300769	-0.621987	0.107096	-1.512471	25	0.213201	-0.399692	-0.686421	-0.005409	-2.091156	25	0.213201	0.374505	0.708029
12	56	0.448462	0.064808	0.716612	2.406289	25	0.213201	0.088863	-0.317420	0.467582	0.427866	25	0.213201	1.305671	0.191665
12	57	0.011538	-0.385356	0.404830	0.055340	25	0.213201	-0.572253	-0.788986	-0.228867	-3.346552	25	0.213201	2.196952	0.028024
12	58	0.049231	-0.352769	0.435889	0.236389	25	0.213201	0.028852	-0.370510	0.419210	0.138426	25	0.213201	0.067695	0.946028
12	59	0.247692	-0.163441	0.585523	1.226097	25	0.213201	0.256588	-0.154182	0.591731	1.273177	25	0.213201	-0.031506	0.974866
12	60	-0.270769	-0.601547	0.139269	-1.348955	25	0.213201	-0.281208	-0.608708	0.128171	-1.405336	25	0.213201	0.037476	0.970105
12	61	0.209231	-0.202662	0.558218	1.026148	25	0.213201	0.203116	-0.208778	0.553806	0.994848	25	0.213201	0.021181	0.983101
12	62	-0.053846	-0.439630	0.348711	-0.258612	25	0.213201	-0.282032	-0.609271	0.127291	-1.409807	25	0.213201	0.782689	0.433810
12	63	0.327692	-0.077477	0.639965	1.663403	25	0.213201	0.324293	-0.081256	0.637714	1.644108	25	0.213201	0.012614	0.989936
12	64	0.366923	-0.032999	0.665564	1.891641	25	0.213201	0.485093	0.111287	0.738648	2.660407	25	0.213201	-0.480117	0.631144
12	65	-0.056923	-0.442116	0.345997	-0.273437	25	0.213201	-0.046547	-0.433708	0.355122	-0.223476	25	0.213201	-0.034505	0.972475
12	66	-0.282308	-0.609460	0.126996	-1.411307	25	0.213201	-0.046163	-0.433395	0.355458	-0.221625	25	0.213201	-0.809231	0.418382
12	67	-0.149231	-0.514056	0.261315	-0.723790	25	0.213201	-0.062320	-0.446463	0.341220	-0.299457	25	0.213201	-0.291707	0.770510
12	68	0.133846	-0.275882	0.502412	0.647732	25	0.213201	0.165801	-0.245414	0.526449	0.806314	25	0.213201	-0.108427	0.913657
12	69	0.736923	0.482194	0.876760	5.228227	25	0.213201	0.141950	-0.268232	0.508563	0.687734	25	0.213201	2.655942	0.007909
12	70	0.093846	-0.312894	0.471499	0.452065	25	0.213201	-0.209656	-0.558523	0.202235	-1.028328	25	0.213201	1.017986	0.308685
12	71	-0.030769	-0.420791	0.368853	-0.147634	25	0.213201	0.207348	-0.204549	0.556861	1.016495	25	0.213201	-0.799894	0.423772
12	72	0.042308	-0.358828	0.430252	0.203082	25	0.213201	0.050394	-0.351747	0.436833	0.241990	25	0.213201	-0.026878	0.978557
12	73	0.051164	-0.351071	0.437457	0.245694	25	0.213201	-0.267411	-0.599231	0.142818	-1.330925	25	0.213201	1.078836	0.280661
12	74	0.246586	-0.164588	0.584748	1.220265	25	0.213201	0.171571	-0.239825	0.530728	0.835213	25	0.213201	0.260319	0.794618
12	75	-0.260870	-0.594705	0.149699	-1.295961	25	0.213201	0.037315	-0.363177	0.426169	0.179081	25	0.213201	-1.009493	0.312738
12	76	-0.332308	-0.643013	0.072327	-1.689717	25	0.213201	-0.548288	-0.775429	-0.195507	-3.144241	25	0.213201	0.897179	0.369623
12	77	-0.157692	-0.520403	0.253223	-0.765848	25	0.213201	-0.337373	-0.646346	0.066650	-1.718750	25	0.213201	0.637141	0.524033
12	78	-0.014615	-0.407400	0.382732	-0.070100	25	0.213201	-0.297365	-0.619689	0.110790	-1.493680	25	0.213201	0.968487	0.332801
12	79	0.036154	-0.364186	0.425217	0.173501	25	0.213201	0.014234	-0.383058	0.407081	0.068268	25	0.213201	0.072751	0.942005
12	80	-0.107692	-0.482306	0.300220	-0.519495	25	0.213201	0.097326	-0.309722	0.474226	0.468988	25	0.213201	-0.682386	0.494995
12	81	-0.371538	-0.668530	0.027660	-1.919218	25	0.213201	-0.070783	-0.453243	0.333687	-0.340316	25	0.213201	-1.059016	0.289593
12	82	-0.253846	-0.589822	0.157043	-1.258630	25	0.213201	-0.346605	-0.652393	0.056234	-1.772111	25	0.213201	0.338496	0.734989
12	83	0.506923	0.139785	0.751526	2.820351	25	0.213201	0.564339	0.217761	0.784533	3.278419	25	0.213201	-0.267312	0.789229
12	84	0.531538	0.172666	0.765828	3.009523	25	0.213201	0.369686	-0.029805	0.667341	1.908133	25	0.213201	0.677345	0.498187
12	85	0.133872	-0.275858	0.502432	0.647859	25	0.213201	0.320508	-0.085451	0.635201	1.622706	25	0.213201	-0.655142	0.512377
12	86	0.027692	-0.371510	0.418253	0.132859	25	0.213201	-0.401231	-0.687389	-0.007242	-2.100748	25	0.213201	1.501816	0.133145
12	87	-0.243077	-0.582286	0.168218	-1.201802	25	0.213201	-0.718215	-0.867236	-0.451096	-4.950177	25	0.213201	2.175397	0.029600
12	88	0.080015	-0.325410	0.460590	0.384975	25	0.213201	-0.087726	-0.466686	0.318450	-0.422348	25	0.213201	0.557654	0.577081
12	89	0.073077	-0.331637	0.455074	0.351404	25	0.213201	-0.070783	-0.453243	0.333687	-0.340316	25	0.213201	0.477955	0.632682
12	90	-0.153077	-0.516946	0.257644	-0.742887	25	0.213201	-0.188882	-0.543459	0.222890	-0.922453	25	0.213201	0.122345	0.902626
12	91	-0.519231	-0.758706	-0.156125	-2.913696	25	0.213201	-0.766449	-0.891571	-0.532615	-5.722756	25	0.213201	1.447296	0.147814
12	92	0.216154	-0.195698	0.563189	1.061738	25	0.213201	-0.033468	-0.423011	0.366516	-0.160597	25	0.213201	0.839433	0.401227
12	93	-0.493846	-0.743834	-0.122640	-2.723713	25	0.213201	-0.580112	-0.793386	-0.239984	-3.415581	25	0.213201	0.402958	0.686979
12	94	0.327692	-0.077477	0.639965	1.663403	25	0.213201	0.364301	-0.036022	0.663874	1.876045	25	0.213201	-0.137956	0.890275
12	95	0.052308	-0.350065	0.438384	0.251203	25	0.213201	-0.045787	-0.433089	0.355787	-0.219817	25	0.213201	0.325608	0.744721
12	96	0.336154	-0.068018	0.645545	1.711749	25	0.213201	0.511637	0.146020	0.754283	2.855818	25	0.213201	-0.713719	0.475401
12	97	0.024620	-0.374157	0.415713	0.118110	25	0.213201	0.350837	-0.051430	0.655151	1.796762	25	0.213201	-1.133531	0.256991
12	98	0.070769	-0.333700	0.453233	0.340250	25	0.213201	0.148875	-0.261655	0.513788	0.722025	25	0.213201	-0.262351	0.793051
12	99	0.287692	-0.121226	0.613130	1.440630	25	0.213201	-0.136565	-0.504479	0.273322	-0.661135	25	0.213201	1.437663	0.150530
13	14	-0.142308	-0.508833	0.267894	-0.689501	25	0.213201	0.213077	-0.198798	0.560983	1.045900	25	0.213201	-1.192899	0.232909
13	15	-0.091538	-0.469687	0.314992	-0.440854	25	0.213201	-0.120769	-0.492409	0.288117	-0.583459	25	0.213201	0.098060	0.921885
13	16	0.061538	-0.341913	0.445835	0.295689	25	0.213201	-0.025005	-0.416032	0.373826	-0.119956	25	0.213201	0.287307	0.773877
13	17	0.527794	0.167612	0.763668	2.980095	25	0.213201	0.585882	0.248205	0.796603	3.467181	25	0.213201	-0.279559	0.779816
13	18	0.627692	0.309259	0.819559	3.866994	25	0.213201	0.426154	0.037297	0.702926	2.259172	25	0.213201	0.936652	0.348938
13	19	-0.247692	-0.585523	0.163442	-1.226097	25	0.213201	-0.296154	-0.618870	0.112102	-1.487011	25	0.213201	0.173611	0.862171
13	20	0.658462	0.355931	0.836068	4.195868	25	0.213201	0.546154	0.192575	0.774212	3.126786	25	0.213201	0.587736	0.556710
13	21	0.110000	-0.298094	0.484096	0.530762	25	0.213201	0.390769	-0.005166	0.680788	2.035944	25	0.213201	-1.002485	0.316109
13	22	0.403077	0.009444	0.688549	2.112282	25	0.213201	0.596269	0.263126	0.802363	3.562104	25	0.213201	-0.862388	0.388474
13	23	-0.008468	-0.402259	0.387967	-0.040613	25	0.213201	0.313846	-0.092800	0.630761	1.585250	25	0.213201	-1.105346	0.269010
13	24	0.121538	-0.287401	0.493000	0.587231	25	0.213201	0.267692	-0.142520	0.599425	1.332435	25	0.213201	-0.504903	0.613627
13	25	0.230769	-0.180860	0.573602	1.137431	25	0.213201	0.446154	0.061935	0.715206	2.390819	25	0.213201	-0.812195	0.416680
13	26	0.073077	-0.331637	0.455074	0.351404	25	0.213201	0.275385	-0.134375	0.604720	1.373818	25	0.213201	-0.694745	0.487215
13	27	0.217692	-0.194145	0.564290	1.069669	25	0.213201	0.403232	0.009629	0.688646	2.113253	25	0.213201	-0.684121	0.493899
13	28	-0.135385	-0.503583	0.274434	-0.655315	25	0.213201	-0.181538	-0.538078	0.230105	-0.885339	25	0.213201	0.157049	0.875206
13	29	0.078462	-0.326808	0.459357	0.377452	25	0.213201	0.332308	-0.072327	0.643013	1.689717	25	0.213201	-0.884866	0.376229
13	30	0.206578	-0.205319	0.556306	1.012555	25	0.213201	0.114275	-0.294145	0.487404	0.551656	25	0.213201	0.314477	0.753159
13	31	0.161663	-0.249406	0.523368	0.785642	25	0.213201	0.512308	0.146910	0.754675	2.860894	25	0.213201	-1.335804	0.181613
13	32	0.071538	-0.333012	0.453847	0.343968	25	0.213201	0.433846	0.046717	0.707669	2.309304	25	0.213201	-1.303314	0.192467
13	33	0.384615	-0.012408	0.676883	1.998263	25	0.213201	0.565109	0.218836	0.784966	3.284984	25	0.213201	-0.778883	0.436049
13	34	0.576923	0.235463	0.791603	3.387403	25	0.213201	0.811538	0.612958	0.913685	6.660976	25	0.213201	-1.571020	0.116178
13	35	-0.104615	-0.479914	0.303049	-0.504486	25	0.213201	0.362308	-0.038315	0.662588	1.864225	25	0.213201	-1.607035	0.108047
13	36	0.281977	-0.127349	0.609234	1.409512	25	0.213201	0.411538	0.019586	0.693847	2.165554	25	0.213201	-0.489644	0.624386
13	37	0.368462	-0.031221	0.666553	1.900815	25	0.213201	0.143846	-0.266435	0.509996	0.697112	25	0.213201	0.801930	0.422593
13	38	-0.083077	-0.463015	0.322652	-0.399805	25	0.213201	-0.189231	-0.543714	0.222547	-0.924217	25	0.213201	0.359092	0.719526
13	39	0.413846	0.022366	0.695286	2.180198	25	0.213201	0.549231	0.196804	0.775967	3.151981	25	0.213201	-0.587161	0.557095
13	40	0.283077	-0.126174	0.609985	1.415487	25	0.213201	0.406154	0.013123	0.690479	2.131577	25	0.213201	-0.464237	0.642478
13	41	-0.076923	-0.458135	0.328190	-0.370006	25	0.213201	-0.131179	-0.500380	0.278388	-0.634597	25	0.213201	0.181963	0.855611
13	42	-0.630769	-0.821224	-0.313858	-3.898426	25	0.213201	0.116923	-0.291691	0.489448	0.564616	25	0.213201	-2.852805	0.004334
13	43	0.658462	0.355931	0.836068	4.195868	25	0.213201	0.487692	0.114648	0.740191	2.679093	25	0.213201	0.852587	0.393888
13	44	0.484615	0.110670	0.738364	2.656981	25	0.213201	0.450000	0.066728	0.717549	2.416635	25	0.213201	0.146921	0.883194
13	45	0.326923	-0.078333	0.639456	1.659030	25	0.213201	0.420850	0.030842	0.699642	2.224958	25	0.213201	-0.362658	0.716860
13	46	0.125385	-0.283814	0.495951	0.606107	25	0.213201	0.140769	-0.269350	0.507668	0.681895	25	0.213201	-0.051946	0.958572
13	47	0.546154	0.192575	0.774212	3.126786	25	0.213201	0.569231	0.224615	0.787288	3.320371	25	0.213201	-0.111109	0.911530
13	48	-0.185385	-0.540900	0.226332	-0.904756	25	0.213201	0.240000	-0.171391	0.580123	1.185653	25	0.213201	-1.433868	0.151610
13	49	-0.026154	-0.416982	0.372837	-0.125472	25	0.213201	0.175385	-0.236116	0.533547	0.854358	25	0.213201	-0.674524	0.499978
13	50	-0.243846	-0.582827	0.167423	-1.205845	25	0.213201	-0.373846	-0.670009	0.024981	-1.933069	25	0.213201	0.477685	0.632875
13	51	-0.090000	-0.468477	0.316389	-0.433384	25	0.213201	-0.492308	-0.742925	-0.120638	-2.712508	25	0.213201	1.488692	0.136569
13	52	-0.654741	-0.834089	-0.350207	-4.154285	25	0.213201	-0.540769	-0.771132	-0.185206	-3.083128	25	0.213201	-0.591390	0.554259
13	53	-0.020769	-0.412521	0.377466	-0.099627	25	0.213201	0.003846	-0.391887	0.398378	0.018446	25	0.213201	-0.081650	0.934925
13	54	0.100769	-0.306575	0.476917	0.485745	25	0.213201	0.239231	-0.172183	0.579581	1.181622	25	0.213201	-0.473765	0.635667
13	55	0.594615	0.260740	0.801449	3.546814	25	0.213201	0.603077	0.272993	0.806118	3.625820	25	0.213201	-0.043756	0.965099
13	56	-0.219231	-0.565390	0.192590	-1.077609	25	0.213201	-0.396154	-0.684191	-0.001205	-2.069179	25	0.213201	0.650823	0.515161
13	57	0.018462	-0.379444	0.410604	0.088554	25	0.213201	0.135437	-0.274385	0.503622	0.655572	25	0.213201	-0.390733	0.695995
13	58	0.045385	-0.356139	0.432761	0.217881	25	0.213201	0.228462	-0.183215	0.571965	1.125427	25	0.213201	-0.620706	0.534793
13	59	0.103077	-0.304461	0.478716	0.496987	25	0.213201	0.311538	-0.095335	0.629219	1.572336	25	0.213201	-0.725691	0.468028
13	60	0.193846	-0.217988	0.547080	0.947628	25	0.213201	0.389231	-0.006980	0.679813	2.026494	25	0.213201	-0.711624	0.476698
13	61	-0.013077	-0.406116	0.384045	-0.062720	25	0.213201	0.215385	-0.196474	0.562638	1.057775	25	0.213201	-0.769088	0.441841
13	62	0.048462	-0.353444	0.435264	0.232687	25	0.213201	0.391998	-0.003714	0.681566	2.043509	25	0.213201	-1.212756	0.225223
13	63	0.085385	-0.320568	0.464839	0.410991	25	0.213201	0.403077	0.009444	0.688549	2.112282	25	0.213201	-1.133371	0.257058
13	64	-0.016923	-0.409323	0.380760	-0.081172	25	0.213201	0.434615	0.047663	0.708142	2.314351	25	0.213201	-1.600263	0.109540
13	65	0.250000	-0.161046	0.587137	1.238278	25	0.213201	0.356923	-0.044489	0.659105	1.832439	25	0.213201	-0.391171	0.695671
13	66	0.173846	-0.237614	0.532411	0.846629	25	0.213201	0.422308	0.032612	0.700545	2.234333	25	0.213201	-0.911632	0.361962
13	67	0.382308	-0.015113	0.675414	1.984214	25	0.213201	0.375385	-0.023193	0.670994	1.942325	25	0.213201	0.026809	0.978612
13	68	0.541538	0.186257	0.771573	3.089332	25	0.213201	0.666923	0.369037	0.840553	4.292494	25	0.213201	-0.659513	0.509566
13	69	-0.411538	-0.693847	-0.019586	-2.165554	25	0.213201	-0.673846	-0.844204	-0.379848	-4.373767	25	0.213201	1.261289	0.207205
13	70	-0.192308	-0.545959	0.219510	-0.939817	25	0.213201	-0.039231	-0.427738	0.361511	-0.188289	25	0.213201	-0.515674	0.606082
13	71	0.573077	0.230028	0.789448	3.353722	25	0.213201	0.703077	0.426398	0.859449	4.741630	25	0.213201	-0.733859	0.463035
13	72	-0.009231	-0.402899	0.387319	-0.044271	25	0.213201	0.338462	-0.065426	0.647062	1.725014	25	0.213201	-1.199242	0.230434
13	73	0.250048	-0.160996	0.587171	1.238533	25	0.213201	-0.058857	-0.443676	0.344287	-0.282761	25	0.213201	1.042713	0.297081
13	74	-0.121562	-0.493018	0.287379	-0.587346	25	0.213201	0.213077	-0.198798	0.560983	1.045900	25	0.213201	-1.122871	0.261492
13	75	-0.360139	-0.661186	0.040806	-1.851395	25	0.213201	0.188462	-0.223305	0.543151	0.920321	25	0.213201	-1.883135	0.059682
13	76	0.293077	-0.115428	0.616787	1.470101	25	0.213201	0.076938	-0.328176	0.458147	0.370078	25	0.213201	0.745706	0.455845
13	77	0.033846	-0.366189	0.423322	0.162414	25	0.213201	0.065385	-0.338498	0.448924	0.314246	25	0.213201	-0.104868	0.916480
13	78	-0.077692	-0.458747	0.327499	-0.373729	25	0.213201	-0.575385	-0.790742	-0.233286	-3.373891	25	0.213201	1.915969	0.055369
13	79	0.037692	-0.362849	0.426478	0.180895	25	0.213201	0.303077	-0.104585	0.623541	1.525244	25	0.213201	-0.912716	0.361392
13	80	0.307692	-0.099548	0.626642	1.550880	25	0.213201	0.323846	-0.081753	0.637417	1.641577	25	0.213201	-0.059512	0.952544
13	81	0.225385	-0.186349	0.569779	1.109453	25	0.213201	0.580000	0.239826	0.793324	3.414591	25	0.213201	-1.436566	0.150841
13	82	0.609231	0.281973	0.809498	3.684482	25	0.213201	0.484615	0.110670	0.738364	2.656981	25	0.213201	0.592676	0.553398
13	83	-0.535385	-0.768042	-0.177877	-3.040006	25	0.213201	-0.146923	-0.512318	0.263512	-0.712349	25	0.213201	-1.491383	0.135861
13	84	-0.124615	-0.495361	0.284532	-0.602329	25	0.213201	-0.580769	-0.793753	-0.240919	-3.421422	25	0.213201	1.785526	0.074176
13	85	0.223120	-0.188649	0.568166	1.097717	25	0.213201	0.453549	0.071165	0.719705	2.440604	25	0.213201	-0.869692	0.384469
13	86	-0.014615	-0.407400	0.382732	-0.070100	25	0.213201	-0.148462	-0.513477	0.262048	-0.719975	25	0.213201	0.447580	0.654456
13	87	0.080000	-0.325424	0.460578	0.384900	25	0.213201	-0.183846	-0.539772	0.227843	-0.896984	25	0.213201	0.882659	0.377420
13	88	0.031160	-0.368515	0.421112	0.149510	25	0.213201	0.188113	-0.223648	0.542897	0.918557	25	0.213201	-0.528041	0.597471
13	89	0.126923	-0.282376	0.497128	0.613665	25	0.213201	0.287692	-0.121226	0.613130	1.440630	25	0.213201	-0.558643	0.576405
13	90	0.000000	-0.395137	0.395137	0.000000	25	0.213201	0.210769	-0.201118	0.559325	1.034043	25	0.213201	-0.709679	0.477903
13	91	0.162308	-0.248785	0.523849	0.788860	25	0.213201	0.047317	-0.354448	0.434334	0.227178	25	0.213201	0.386068	0.699447
13	92	0.157692	-0.253223	0.520403	0.765848	25	0.213201	0.330769	-0.074046	0.641998	1.680930	25	0.213201	-0.612489	0.540214
13	93	0.151538	-0.259114	0.515791	0.735244	25	0.213201	0.051538	-0.350742	0.437761	0.247499	25	0.213201	0.335412	0.737314
13	94	-0.064615	-0.448307	0.339182	-0.310533	25	0.213201	0.406154	0.013123	0.690479	2.131577	25	0.213201	-1.644058	0.100164
13	95	0.093077	-0.313594	0.470896	0.448327	25	0.213201	0.199269	-0.212609	0.551020	0.975219	25	0.213201	-0.360265	0.718649
13	96	0.105385	-0.302343	0.480513	0.508237	25	0.213201	0.006923	-0.389279	0.400964	0.033203	25	0.213201	0.327862	0.743016
13	97	0.064628	-0.339171	0.448317	0.310593	25	0.213201	0.049231	-0.352769	0.435889	0.236389	25	0.213201	0.051233	0.959140
13	98	-0.093077	-0.470896	0.313594	-0.448327	25	0.213201	0.148462	-0.262048	0.513477	0.719975	25	0.213201	-0.805655	0.420442
13	99	-0.417692	-0.697680	-0.027013	-2.204719	25	0.213201	-0.629231	-0.820392	-0.311557	-3.882673	25	0.213201	0.979228	0.327467
14	15	0.736154	0.480902	0.876371	5.216305	25	0.213201	0.847692	0.680488	0.930990	7.663486	25	0.213201	-1.014437	0.310374
14	16	0.672308	0.377438	0.843394	4.355527	25	0.213201	0.282362	-0.126938	0.609497	1.411602	25	0.213201	1.740218	0.081821
14	17	0.020773	-0.377462	0.412524	0.099646	25	0.213201	0.338142	-0.065785	0.646852	1.723175	25	0.213201	-1.098522	0.271977
14	18	0.394615	-0.000618	0.683220	2.059658	25	0.213201	0.453846	0.071538	0.719885	2.442620	25	0.213201	-0.239721	0.810547
14	19	0.506923	0.139785	0.751526	2.820351	25	0.213201	0.249231	-0.161845	0.586600	1.234216	25	0.213201	1.008213	0.313352
14	20	0.363846	-0.036545	0.663581	1.873346	25	0.213201	0.573077	0.230028	0.789448	3.353722	25	0.213201	-0.898078	0.369144
14	21	0.318462	-0.087713	0.633839	1.611172	25	0.213201	0.534615	0.176833	0.767600	3.033889	25	0.213201	-0.884382	0.376490
14	22	0.278462	-0.131101	0.606829	1.390451	25	0.213201	0.255818	-0.154985	0.591196	1.269091	25	0.213201	0.080875	0.935541
14	23	0.619708	0.297393	0.815222	3.786811	25	0.213201	0.743077	0.492565	0.879869	5.325224	25	0.213201	-0.772060	0.440079
14	24	0.686154	0.399268	0.850657	4.523540	25	0.213201	0.523077	0.161273	0.760938	2.943367	25	0.213201	0.862604	0.388355
14	25	0.347692	-0.055002	0.653102	1.778433	25	0.213201	0.346154	-0.056745	0.652098	1.769489	25	0.213201	0.005801	0.995372
14	26	0.770000	0.538794	0.893335	5.787674	25	0.213201	0.815385	0.620007	0.915544	6.754733	25	0.213201	-0.406490	0.684383
14	27	0.448462	0.064808	0.716612	2.406289	25	0.213201	0.681031	0.391154	0.847977	4.460351	25	0.213201	-1.155054	0.248068
