Marker1	Marker2	group1_spearman	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_spearman	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
LINC00294	LINC00355	0.859396	0.702974	0.936513	8.060696	25	0.213201	0.725139	0.462531	0.870774	5.050299	25	0.213201	1.235875	0.216505
LINC00294	LINC00358	0.515099	0.150618	0.756302	2.882091	25	0.213201	0.372764	-0.026238	0.669316	1.926569	25	0.213201	0.590414	0.554913
LINC00294	LINC00362	-0.024620	-0.415713	0.374157	-0.118110	25	0.213201	-0.038469	-0.427114	0.362174	-0.184627	25	0.213201	0.045978	0.963328
LINC00294	LINC00363	0.568956	0.224228	0.787133	3.317996	25	0.213201	0.641662	0.330260	0.827094	4.012193	25	0.213201	-0.381467	0.702857
LINC00294	LINC00364	0.492018	0.120261	0.742753	2.710400	25	0.213201	0.294672	-0.113705	0.617867	1.478861	25	0.213201	0.779553	0.435654
LINC00294	LINC00365	0.375841	-0.022661	0.671287	1.945078	25	0.213201	-0.101173	-0.477232	0.306205	-0.487713	25	0.213201	1.647463	0.099463
LINC00294	LINC00366	-0.035013	-0.424281	0.365176	-0.168022	25	0.213201	0.372764	-0.026238	0.669316	1.926569	25	0.213201	-1.415061	0.157051
LINC00294	LINC00368	0.721293	0.456167	0.868811	4.994290	25	0.213201	0.632045	0.315769	0.821914	3.911543	25	0.213201	0.548969	0.583026
LINC00294	LINC00370	0.252741	-0.158195	0.589051	1.252776	25	0.213201	-0.247355	-0.585287	0.163791	-1.224320	25	0.213201	1.694571	0.090157
LINC00294	LINC00374	0.457780	0.076477	0.722269	2.469377	25	0.213201	0.265436	-0.144899	0.597867	1.320348	25	0.213201	0.738123	0.460440
LINC00294	LINC00375	0.185805	-0.225919	0.541208	0.906881	25	0.213201	-0.203501	-0.554084	0.208394	-0.996813	25	0.213201	1.307978	0.190881
LINC00294	LINC00376	0.472014	0.094502	0.730842	2.567743	25	0.213201	0.258611	-0.152066	0.593137	1.283931	25	0.213201	0.822653	0.410705
LINC00294	LINC00377	0.337373	-0.066650	0.646346	1.718750	25	0.213201	-0.177342	-0.534990	0.234208	-0.864200	25	0.213201	1.759010	0.078576
LINC00294	LINC00379	0.169648	-0.241691	0.529304	0.825570	25	0.213201	-0.238892	-0.579342	0.172531	-1.179847	25	0.213201	1.376078	0.168798
LINC00294	LINC00380	0.395845	0.000839	0.683997	2.067268	25	0.213201	0.020389	-0.377792	0.412205	0.097800	25	0.213201	1.321082	0.186474
LINC00294	LINC00381	-0.129256	-0.498912	0.280192	-0.625132	25	0.213201	-0.408155	-0.691732	-0.015521	-2.144176	25	0.213201	1.006308	0.314268
LINC00294	LINC00382	0.283901	-0.125292	0.610547	1.419967	25	0.213201	0.726433	0.464677	0.871433	5.069359	25	0.213201	-2.086866	0.036900
LINC00294	LINC00383	-0.000769	-0.395786	0.394488	-0.003690	25	0.213201	0.048086	-0.353773	0.434959	0.230880	25	0.213201	-0.162159	0.871181
LINC00294	LINC00384	0.090402	-0.316024	0.468793	0.435335	25	0.213201	-0.211194	-0.559630	0.200691	-1.036226	25	0.213201	1.011805	0.311631
LINC00294	LINC00385	0.366609	-0.033361	0.665361	1.889770	25	0.213201	0.199269	-0.212609	0.551020	0.975219	25	0.213201	0.605379	0.544927
LINC00294	LINC00388	0.707444	0.433480	0.861703	4.800406	25	0.213201	0.578188	0.237255	0.792311	3.398555	25	0.213201	0.737323	0.460926
LINC00294	LINC00390	0.328909	-0.076121	0.640770	1.670329	25	0.213201	0.143489	-0.266774	0.509726	0.695345	25	0.213201	0.653768	0.513261
LINC00294	LINC00391	0.011156	-0.385682	0.404510	0.053506	25	0.213201	-0.129640	-0.499206	0.279832	-0.627025	25	0.213201	0.469403	0.638781
LINC00294	LINC00392	-0.239661	-0.579884	0.171740	-1.183878	25	0.213201	-0.395076	-0.683511	0.000073	-2.062506	25	0.213201	0.575056	0.565254
LINC00294	LINC00393	0.062704	-0.340879	0.446772	0.301313	25	0.213201	0.270052	-0.140027	0.601052	1.345100	25	0.213201	-0.710199	0.477581
LINC00294	LINC00397	0.010002	-0.386664	0.403544	0.047970	25	0.213201	-0.139258	-0.506523	0.270780	-0.674427	25	0.213201	0.498059	0.618442
LINC00294	LINC00398	0.426621	0.037866	0.703214	2.262197	25	0.213201	0.285055	-0.124056	0.611334	1.426248	25	0.213201	0.539225	0.589731
LINC00294	LINC00399	0.173528	-0.237923	0.532176	0.845033	25	0.213201	0.023086	-0.375477	0.414443	0.110745	25	0.213201	0.504831	0.613678
LINC00294	LINC00400	0.311274	-0.095625	0.629041	1.570855	25	0.213201	0.050394	-0.351747	0.436833	0.241990	25	0.213201	0.900523	0.367842
LINC00294	LINC00402	0.609967	0.283051	0.809901	3.691573	25	0.213201	0.338527	-0.065353	0.647104	1.725389	25	0.213201	1.182184	0.237133
LINC00294	LINC00404	0.654741	0.350207	0.834089	4.154285	25	0.213201	0.271835	-0.138140	0.602280	1.354689	25	0.213201	1.673928	0.094145
LINC00294	LINC00408	0.555491	0.205449	0.779526	3.203815	25	0.213201	0.628582	0.310588	0.820041	3.876056	25	0.213201	-0.374050	0.708367
LINC00294	LINC00411	0.638969	0.326188	0.825647	3.983695	25	0.213201	0.303135	-0.104522	0.623580	1.525567	25	0.213201	1.470794	0.141347
LINC00294	LINC00412	0.420465	0.030375	0.699403	2.222487	25	0.213201	0.132333	-0.277304	0.501260	0.640279	25	0.213201	1.045213	0.295925
LINC00294	LINC00421	0.340065	-0.063621	0.648114	1.734255	25	0.213201	-0.047317	-0.434334	0.354448	-0.227178	25	0.213201	1.331686	0.182963
LINC00294	LINC00423	0.483939	0.109798	0.737962	2.652139	25	0.213201	0.085786	-0.320206	0.465156	0.412936	25	0.213201	1.466341	0.142556
LINC00294	LINC00424	0.455088	0.073094	0.720638	2.451043	25	0.213201	-0.083093	-0.463028	0.322638	-0.399882	25	0.213201	1.905013	0.056778
LINC00294	LINC00426	-0.424312	-0.701787	-0.035052	-2.247261	25	0.213201	-0.273514	-0.603435	0.136360	-1.363730	25	0.213201	-0.571393	0.567733
LINC00294	LINC00430	0.063089	-0.340538	0.447081	0.303168	25	0.213201	-0.435084	-0.708429	-0.048239	-2.317427	25	0.213201	1.755567	0.079162
LINC00294	LINC00431	0.116199	-0.292362	0.488889	0.561069	25	0.213201	0.043863	-0.357470	0.431521	0.210562	25	0.213201	0.241565	0.809117
LINC00294	LINC00433	0.105405	-0.302324	0.480529	0.508336	25	0.213201	0.264282	-0.146114	0.597069	1.314175	25	0.213201	-0.546938	0.584421
LINC00294	LINC00437	0.659358	0.357313	0.836544	4.205964	25	0.213201	0.566263	0.220452	0.785617	3.294854	25	0.213201	0.496405	0.619608
LINC00294	LINC00440	-0.018469	-0.410609	0.379438	-0.088588	25	0.213201	0.050789	-0.351401	0.437153	0.243889	25	0.213201	-0.229853	0.818206
LINC00294	LINC00442	0.273129	-0.136768	0.603170	1.361657	25	0.213201	0.276207	-0.133501	0.605284	1.378259	25	0.213201	-0.011040	0.991192
LINC00294	LINC00443	0.659358	0.357313	0.836544	4.205964	25	0.213201	0.630121	0.312888	0.820874	3.891780	25	0.213201	0.166027	0.868136
LINC00294	LINC00445	0.734757	0.478559	0.875663	5.194767	25	0.213201	0.605810	0.276974	0.807621	3.651745	25	0.213201	0.785086	0.432403
LINC00294	LINC00446	0.069629	-0.334718	0.452321	0.334740	25	0.213201	0.186574	-0.225163	0.541771	0.910772	25	0.213201	-0.394824	0.692973
LINC00294	LINC00448	0.759377	0.520385	0.888048	5.597229	25	0.213201	0.458550	0.077445	0.722735	2.474631	25	0.213201	1.655885	0.097745
LINC00294	LINC00449	0.221966	-0.189820	0.567343	1.091745	25	0.213201	-0.136180	-0.504187	0.273684	-0.659238	25	0.213201	1.203119	0.228930
LINC00294	LINC00454	0.322754	-0.082964	0.636693	1.635398	25	0.213201	-0.005002	-0.399350	0.390908	-0.023989	25	0.213201	1.126726	0.259858
LINC00294	LINC00456	0.018080	-0.379770	0.410287	0.086725	25	0.213201	-0.661281	-0.837565	-0.360285	-4.227744	25	0.213201	2.696977	0.006997
LINC00294	LINC00457	0.252405	-0.158545	0.588817	1.250996	25	0.213201	-0.672052	-0.843260	-0.377039	-4.352510	25	0.213201	3.556935	0.000375
LINC00294	LINC00458	-0.093480	-0.471212	0.313228	-0.450284	25	0.213201	-0.291979	-0.616043	0.116612	-1.464081	25	0.213201	0.686459	0.492423
LINC00294	LINC00459	0.425082	0.035989	0.702263	2.252234	25	0.213201	0.353145	-0.048802	0.656652	1.810261	25	0.213201	0.281403	0.778401
LINC00297	LINC00298	-0.315385	-0.631788	0.091106	-1.593877	25	0.213201	-0.243077	-0.582286	0.168218	-1.201802	25	0.213201	-0.260262	0.794662
LINC00297	LINC00299	-0.240769	-0.580664	0.170598	-1.189686	25	0.213201	-0.050394	-0.436833	0.351747	-0.241990	25	0.213201	-0.647251	0.517470
LINC00297	LINC00301	0.109231	-0.298803	0.483500	0.527006	25	0.213201	0.340000	-0.063694	0.648071	1.733878	25	0.213201	-0.810664	0.417559
LINC00297	LINC00303	0.334615	-0.069743	0.644533	1.702924	25	0.213201	0.421538	0.031677	0.700069	2.229383	25	0.213201	-0.336786	0.736278
LINC00297	LINC00304	0.535385	0.177877	0.768042	3.040006	25	0.213201	0.225385	-0.186349	0.569779	1.109453	25	0.213201	1.221650	0.221840
LINC00297	LINC00305	0.643077	0.332405	0.827854	4.027268	25	0.213201	0.417773	0.027111	0.697730	2.205232	25	0.213201	1.056054	0.290944
LINC00297	LINC00308	-0.197346	-0.549624	0.214520	-0.965422	25	0.213201	0.018080	-0.379770	0.410287	0.086725	25	0.213201	-0.723195	0.469560
LINC00297	LINC00309	0.490000	0.117640	0.741559	2.695764	25	0.213201	0.087692	-0.318481	0.466660	0.422184	25	0.213201	1.486320	0.137195
LINC00297	LINC00310	0.584615	0.246396	0.795898	3.455788	25	0.213201	-0.048462	-0.435264	0.353444	-0.232687	25	0.213201	2.381156	0.017258
LINC00297	LINC00311	0.360000	-0.040965	0.661097	1.850576	25	0.213201	0.180769	-0.230858	0.537513	0.881460	25	0.213201	0.643784	0.519716
LINC00297	LINC00313	0.235385	-0.176135	0.576868	1.161500	25	0.213201	0.373077	-0.025875	0.669516	1.928447	25	0.213201	-0.504493	0.613915
LINC00297	LINC00314	0.726154	0.464214	0.871291	5.065234	25	0.213201	0.534718	0.176973	0.767659	3.034706	25	0.213201	1.073966	0.282838
LINC00297	LINC00315	0.695920	0.414864	0.855742	4.647580	25	0.213201	0.733077	0.475747	0.874811	5.169059	25	0.213201	-0.252068	0.800989
LINC00297	LINC00319	0.715385	0.446447	0.865786	4.910137	25	0.213201	0.831538	0.649960	0.923304	7.179394	25	0.213201	-0.978322	0.327915
LINC00297	LINC00320	0.228462	-0.183215	0.571965	1.125427	25	0.213201	0.519231	0.156125	0.758706	2.913696	25	0.213201	-1.136675	0.255674
LINC00297	LINC00322	0.662308	0.361874	0.838110	4.239429	25	0.213201	0.570769	0.226778	0.788153	3.333672	25	0.213201	0.491691	0.622938
LINC00297	LINC00324	0.088462	-0.317784	0.467266	0.425916	25	0.213201	0.434013	0.046923	0.707771	2.310399	25	0.213201	-1.247506	0.212212
LINC00297	LINC00326	0.686154	0.399268	0.850657	4.523540	25	0.213201	0.605385	0.276354	0.807387	3.647697	25	0.213201	0.461169	0.644677
LINC00297	LINC00327	0.569231	0.224615	0.787288	3.320371	25	0.213201	0.584615	0.246396	0.795898	3.455788	25	0.213201	-0.076488	0.939031
LINC00297	LINC00330	0.073091	-0.331624	0.455085	0.351472	25	0.213201	0.122740	-0.286282	0.493922	0.593123	25	0.213201	-0.166295	0.867924
LINC00297	LINC00331	0.140108	-0.269976	0.507167	0.678627	25	0.213201	0.406154	0.013123	0.690479	2.131577	25	0.213201	-0.961692	0.336204
LINC00297	LINC00332	0.053077	-0.349388	0.439007	0.254907	25	0.213201	0.360000	-0.040965	0.661097	1.850576	25	0.213201	-1.073787	0.282918
LINC00297	LINC00334	0.771538	0.541478	0.894098	5.816204	25	0.213201	0.621658	0.300282	0.816283	3.806217	25	0.213201	0.983097	0.325560
LINC00297	LINC00337	0.505385	0.137757	0.750625	2.808849	25	0.213201	0.569231	0.224615	0.787288	3.320371	25	0.213201	-0.298074	0.765647
LINC00297	LINC00339	0.593846	0.259631	0.801023	3.539724	25	0.213201	0.557692	0.208501	0.780774	3.222222	25	0.213201	0.179460	0.857577
LINC00297	LINC00342	0.648202	0.340199	0.830599	4.082460	25	0.213201	0.675385	0.382261	0.845013	4.392111	25	0.213201	-0.160484	0.872500
LINC00297	LINC00343	0.744615	0.495169	0.880645	5.349937	25	0.213201	0.588462	0.251896	0.798037	3.490506	25	0.213201	0.946730	0.343776
LINC00297	LINC00345	0.431538	0.043884	0.706248	2.294201	25	0.213201	-0.092308	-0.470292	0.314293	-0.444590	25	0.213201	1.838594	0.065975
LINC00297	LINC00346	0.557692	0.208501	0.780774	3.222222	25	0.213201	0.321538	-0.084311	0.635885	1.628525	25	0.213201	0.982104	0.326049
LINC00297	LINC00347	0.404615	0.011282	0.689514	2.121919	25	0.213201	0.273846	-0.136008	0.603663	1.365519	25	0.213201	0.491320	0.623200
LINC00297	LINC00348	0.686154	0.399268	0.850657	4.523540	25	0.213201	0.601654	0.270926	0.805335	3.612405	25	0.213201	0.480630	0.630779
LINC00297	LINC00350	0.379231	-0.018710	0.673452	1.965549	25	0.213201	0.474615	0.097824	0.732400	2.585995	25	0.213201	-0.387548	0.698351
LINC00297	LINC00351	0.509231	0.142834	0.752877	2.837672	25	0.213201	0.096923	-0.310090	0.473911	0.467026	25	0.213201	1.540447	0.123451
LINC00297	LINC00353	0.676154	0.383469	0.845418	4.401322	25	0.213201	0.570769	0.226778	0.788153	3.333672	25	0.213201	0.574875	0.565376
LINC00297	LINC00354	0.632308	0.316163	0.822056	3.914255	25	0.213201	0.206193	-0.205704	0.556029	1.010586	25	0.213201	1.777908	0.075419
LINC00297	LINC00355	0.616923	0.293278	0.813704	3.759303	25	0.213201	0.220769	-0.191033	0.566489	1.085557	25	0.213201	1.643579	0.100263
LINC00297	LINC00358	0.497692	0.127660	0.746103	2.751875	25	0.213201	0.202308	-0.209584	0.553221	0.990720	25	0.213201	1.131289	0.257934
LINC00297	LINC00362	0.426923	0.038236	0.703401	2.264158	25	0.213201	0.673077	0.378643	0.843799	4.364635	25	0.213201	-1.194713	0.232199
LINC00297	LINC00363	0.617692	0.294413	0.814124	3.766879	25	0.213201	0.246923	-0.164239	0.584984	1.222042	25	0.213201	1.555934	0.119724
LINC00297	LINC00364	0.309231	-0.097865	0.627674	1.559452	25	0.213201	-0.123077	-0.494181	0.285968	-0.594778	25	0.213201	1.470587	0.141403
LINC00297	LINC00365	0.393846	-0.001529	0.682734	2.054905	25	0.213201	-0.263077	-0.596235	0.147381	-1.307738	25	0.213201	2.274393	0.022942
LINC00297	LINC00366	-0.105790	-0.480828	0.301971	-0.510212	25	0.213201	-0.228462	-0.571965	0.183215	-1.125427	25	0.213201	0.419151	0.675106
LINC00297	LINC00368	0.705385	0.430137	0.860641	4.772556	25	0.213201	0.257692	-0.153027	0.592499	1.279046	25	0.213201	2.037411	0.041609
LINC00297	LINC00370	0.631538	0.315010	0.821640	3.906331	25	0.213201	0.622308	0.301246	0.816637	3.812707	25	0.213201	0.050441	0.959771
LINC00297	LINC00374	0.576923	0.235463	0.791603	3.387403	25	0.213201	0.254615	-0.156241	0.590358	1.262708	25	0.213201	1.318346	0.187388
LINC00297	LINC00375	0.339231	-0.064560	0.647567	1.729444	25	0.213201	-0.209231	-0.558218	0.202662	-1.026148	25	0.213201	1.875849	0.060676
LINC00297	LINC00376	0.738462	0.484780	0.877539	5.252203	25	0.213201	0.553675	0.202935	0.778495	3.188692	25	0.213201	1.072671	0.283419
LINC00297	LINC00377	0.485385	0.111664	0.738821	2.662497	25	0.213201	0.473846	0.096841	0.731939	2.580589	25	0.213201	0.049703	0.960359
LINC00297	LINC00379	0.540769	0.185206	0.771132	3.083128	25	0.213201	0.628462	0.310407	0.819975	3.874824	25	0.213201	-0.443191	0.657627
LINC00297	LINC00380	0.490769	0.118638	0.742014	2.701337	25	0.213201	0.579231	0.238734	0.792894	3.407774	25	0.213201	-0.412028	0.680319
LINC00297	LINC00381	0.048462	-0.353444	0.435264	0.232687	25	0.213201	0.285385	-0.123702	0.611559	1.428045	25	0.213201	-0.812689	0.416396
LINC00297	LINC00382	-0.103077	-0.478716	0.304461	-0.496987	25	0.213201	0.272745	-0.137176	0.602906	1.359585	25	0.213201	-1.271166	0.203669
LINC00297	LINC00383	0.346154	-0.056745	0.652098	1.769489	25	0.213201	0.609231	0.281973	0.809498	3.684482	25	0.213201	-1.149641	0.250292
LINC00297	LINC00384	0.606154	0.277476	0.807810	3.655021	25	0.213201	0.710769	0.438897	0.863415	4.845901	25	0.213201	-0.616620	0.537485
LINC00297	LINC00385	0.486154	0.112658	0.739278	2.668021	25	0.213201	0.533077	0.174748	0.766715	3.021685	25	0.213201	-0.210348	0.833396
LINC00297	LINC00388	0.520769	0.158182	0.759600	2.925535	25	0.213201	0.700769	0.422669	0.858256	4.711000	25	0.213201	-0.966517	0.333786
LINC00297	LINC00390	0.686923	0.400490	0.851058	4.533138	25	0.213201	0.798462	0.589226	0.907333	6.360458	25	0.213201	-0.836609	0.402813
LINC00297	LINC00391	0.193077	-0.218749	0.546519	0.943722	25	0.213201	0.286923	-0.122052	0.612607	1.436432	25	0.213201	-0.330597	0.740949
LINC00297	LINC00392	-0.209231	-0.558218	0.202662	-1.026148	25	0.213201	-0.742308	-0.879481	-0.491265	-5.312937	25	0.213201	2.465025	0.013700
LINC00297	LINC00393	0.089231	-0.317087	0.467872	0.429650	25	0.213201	0.450769	0.067688	0.718017	2.421819	25	0.213201	-1.314035	0.188834
LINC00297	LINC00397	0.283846	-0.125350	0.610510	1.419670	25	0.213201	0.651538	0.345297	0.832382	4.118909	25	0.213201	-1.612235	0.106911
LINC00297	LINC00398	0.741538	0.489966	0.879093	5.300699	25	0.213201	0.914615	0.813462	0.962064	10.848555	25	0.213201	-1.993837	0.046170
LINC00297	LINC00399	0.393153	-0.002350	0.682296	2.050623	25	0.213201	0.463551	0.083754	0.725754	2.508955	25	0.213201	-0.286227	0.774704
LINC00297	LINC00400	0.472014	0.094502	0.730842	2.567743	25	0.213201	0.289231	-0.119572	0.614176	1.449035	25	0.213201	0.712848	0.475940
LINC00297	LINC00402	0.497114	0.126905	0.745763	2.747629	25	0.213201	0.383077	-0.014212	0.675904	1.988892	25	0.213201	0.470315	0.638130
LINC00297	LINC00404	0.760000	0.521459	0.888359	5.608098	25	0.213201	0.576649	0.235075	0.791450	3.384995	25	0.213201	1.123629	0.261171
LINC00297	LINC00408	0.590000	0.254102	0.798891	3.504495	25	0.213201	0.250000	-0.161046	0.587137	1.238278	25	0.213201	1.400455	0.161377
LINC00297	LINC00411	0.568462	0.223535	0.786855	3.313739	25	0.213201	-0.174615	-0.532979	0.236865	-0.850492	25	0.213201	2.725172	0.006427
LINC00297	LINC00412	0.613846	0.288745	0.812024	3.729171	25	0.213201	0.673077	0.378643	0.843799	4.364635	25	0.213201	-0.335900	0.736947
LINC00297	LINC00421	0.675385	0.382261	0.845013	4.392111	25	0.213201	0.788462	0.571319	0.902442	6.147663	25	0.213201	-0.818455	0.413097
LINC00297	LINC00423	0.459231	0.078302	0.723146	2.479288	25	0.213201	0.277692	-0.131920	0.606302	1.386288	25	0.213201	0.700326	0.483724
LINC00297	LINC00424	0.652308	0.346475	0.832792	4.127370	25	0.213201	0.370000	-0.029442	0.667542	1.910008	25	0.213201	1.296409	0.194835
LINC00297	LINC00426	-0.350769	-0.655107	0.051507	-1.796368	25	0.213201	-0.340000	-0.648071	0.063694	-1.733878	25	0.213201	-0.040556	0.967650
LINC00297	LINC00430	0.169231	-0.242095	0.528995	0.823480	25	0.213201	-0.379231	-0.673452	0.018710	-1.965549	25	0.213201	1.890594	0.058679
LINC00297	LINC00431	0.165801	-0.245414	0.526449	0.806314	25	0.213201	0.457011	0.075509	0.721804	2.464130	25	0.213201	-1.081819	0.279333
LINC00297	LINC00433	0.123846	-0.285250	0.494771	0.598553	25	0.213201	0.353846	-0.048003	0.657108	1.814370	25	0.213201	-0.813728	0.415801
LINC00297	LINC00437	0.443077	0.058114	0.713328	2.370286	25	0.213201	0.162308	-0.248785	0.523849	0.788860	25	0.213201	1.035772	0.300309
LINC00297	LINC00440	0.045009	-0.356468	0.432455	0.216073	25	0.213201	0.400462	0.006325	0.686905	2.095949	25	0.213201	-1.257530	0.208562
LINC00297	LINC00442	0.526923	0.166440	0.763164	2.973286	25	0.213201	0.573077	0.230028	0.789448	3.353722	25	0.213201	-0.219615	0.826171
LINC00297	LINC00443	0.510769	0.144870	0.753776	2.849264	25	0.213201	0.314615	-0.091953	0.631275	1.589562	25	0.213201	0.789723	0.429690
LINC00297	LINC00445	0.581538	0.242013	0.794183	3.428267	25	0.213201	0.218504	-0.193325	0.564871	1.073855	25	0.213201	1.468270	0.142031
LINC00297	LINC00446	0.424615	0.035421	0.701975	2.249219	25	0.213201	0.810769	0.611552	0.913313	6.642534	25	0.213201	-2.241908	0.024967
LINC00297	LINC00448	0.800000	0.592000	0.908083	6.394443	25	0.213201	0.520769	0.158182	0.759600	2.925535	25	0.213201	1.728683	0.083866
LINC00297	LINC00449	0.536154	0.178922	0.768484	3.046134	25	0.213201	0.456154	0.074432	0.721284	2.458293	25	0.213201	0.352552	0.724425
LINC00297	LINC00454	0.363077	-0.037430	0.663085	1.868783	25	0.213201	0.275053	-0.134727	0.604492	1.372028	25	0.213201	0.325372	0.744899
LINC00297	LINC00456	0.594615	0.260740	0.801449	3.546814	25	0.213201	0.334615	-0.069743	0.644533	1.702924	25	0.213201	1.116904	0.264035
LINC00297	LINC00457	0.664359	0.365052	0.839196	4.262900	25	0.213201	0.173077	-0.238362	0.531842	0.842767	25	0.213201	2.075341	0.037955
LINC00297	LINC00458	0.158462	-0.252485	0.520978	0.769680	25	0.213201	0.497692	0.127660	0.746103	2.751875	25	0.213201	-1.281629	0.199973
LINC00297	LINC00459	0.278462	-0.131101	0.606829	1.390451	25	0.213201	-0.260000	-0.594102	0.150610	-1.291327	25	0.213201	1.831181	0.067073
LINC00298	LINC00299	-0.311538	-0.629219	0.095335	-1.572336	25	0.213201	-0.505867	-0.750907	-0.138392	-2.812448	25	0.213201	0.779111	0.435915
LINC00298	LINC00301	0.513077	0.147930	0.755124	2.866723	25	0.213201	0.429231	0.041057	0.704826	2.279152	25	0.213201	0.358009	0.720337
LINC00298	LINC00303	-0.001538	-0.396435	0.393838	-0.007378	25	0.213201	0.376154	-0.022298	0.671487	1.946961	25	0.213201	-1.317067	0.187816
LINC00298	LINC00304	0.046923	-0.354793	0.434013	0.225283	25	0.213201	0.286923	-0.122052	0.612607	1.436432	25	0.213201	-0.823360	0.410303
LINC00298	LINC00305	-0.021538	-0.413160	0.376806	-0.103319	25	0.213201	0.115791	-0.292740	0.488575	0.559077	25	0.213201	-0.457213	0.647518
LINC00298	LINC00308	0.533564	0.175408	0.766995	3.025545	25	0.213201	0.539334	0.183250	0.770310	3.071587	25	0.213201	-0.026871	0.978562
LINC00298	LINC00309	0.328462	-0.076620	0.640473	1.667779	25	0.213201	0.597692	0.265183	0.803149	3.575328	25	0.213201	-1.155666	0.247818
LINC00298	LINC00310	-0.526154	-0.762720	-0.165405	-2.967283	25	0.213201	-0.377692	-0.672470	0.020505	-1.956246	25	0.213201	-0.621689	0.534146
LINC00298	LINC00311	0.448462	0.064808	0.716612	2.406289	25	0.213201	0.520000	0.157153	0.759153	2.919610	25	0.213201	-0.310326	0.756313
LINC00298	LINC00313	0.511538	0.145889	0.754226	2.855074	25	0.213201	0.495385	0.124646	0.744742	2.734952	25	0.213201	0.071772	0.942783
LINC00298	LINC00314	0.070769	-0.333700	0.453233	0.340250	25	0.213201	0.161570	-0.249496	0.523298	0.785176	25	0.213201	-0.305495	0.759989
LINC00298	LINC00315	-0.146266	-0.511823	0.264137	-0.709095	25	0.213201	0.068462	-0.335759	0.451388	0.329102	25	0.213201	-0.716032	0.473971
LINC00298	LINC00319	0.000000	-0.395137	0.395137	0.000000	25	0.213201	-0.053077	-0.439007	0.349388	-0.254907	25	0.213201	0.176202	0.860135
LINC00298	LINC00320	0.503846	0.135731	0.749722	2.797383	25	0.213201	0.327692	-0.077477	0.639965	1.663403	25	0.213201	0.710444	0.477429
LINC00298	LINC00322	0.045385	-0.356139	0.432761	0.217881	25	0.213201	0.256923	-0.153831	0.591964	1.274958	25	0.213201	-0.721019	0.470898
LINC00298	LINC00324	0.638462	0.325421	0.825374	3.978353	25	0.213201	0.511351	0.145640	0.754116	2.853654	25	0.213201	0.633527	0.526390
LINC00298	LINC00326	-0.240000	-0.580123	0.171391	-1.185653	25	0.213201	-0.089231	-0.467872	0.317087	-0.429650	25	0.213201	-0.515090	0.606490
LINC00298	LINC00327	-0.136923	-0.504752	0.272984	-0.662903	25	0.213201	0.050000	-0.352094	0.436513	0.240092	25	0.213201	-0.622962	0.533309
LINC00298	LINC00330	0.632045	0.315769	0.821914	3.911543	25	0.213201	0.577530	0.236322	0.791943	3.392748	25	0.213201	0.285446	0.775303
LINC00298	LINC00331	0.418014	0.027403	0.697880	2.206776	25	0.213201	0.333846	-0.070605	0.644027	1.698518	25	0.213201	0.325469	0.744826
LINC00298	LINC00332	0.281538	-0.127818	0.608934	1.407130	25	0.213201	0.277692	-0.131920	0.606302	1.386288	25	0.213201	0.013838	0.988959
LINC00298	LINC00334	0.019231	-0.378785	0.411243	0.092245	25	0.213201	0.301981	-0.105778	0.622803	1.519175	25	0.213201	-0.969997	0.332048
LINC00298	LINC00337	0.179231	-0.232363	0.536381	0.873708	25	0.213201	0.310769	-0.096179	0.628704	1.568038	25	0.213201	-0.465020	0.641917
LINC00298	LINC00339	-0.006923	-0.400964	0.389279	-0.033203	25	0.213201	0.347692	-0.055002	0.653102	1.778433	25	0.213201	-1.226287	0.220091
LINC00298	LINC00342	0.098865	-0.308317	0.475430	0.476475	25	0.213201	0.106154	-0.301636	0.481111	0.511989	25	0.213201	-0.024431	0.980509
LINC00298	LINC00343	-0.112308	-0.485883	0.295964	-0.542038	25	0.213201	-0.193077	-0.546519	0.218749	-0.943722	25	0.213201	0.274443	0.783744
LINC00298	LINC00345	-0.362308	-0.662588	0.038315	-1.864225	25	0.213201	-0.270000	-0.601017	0.140082	-1.344821	25	0.213201	-0.340537	0.733452
LINC00298	LINC00346	0.179231	-0.232363	0.536381	0.873708	25	0.213201	0.498462	0.128666	0.746557	2.757533	25	0.213201	-1.214114	0.224704
LINC00298	LINC00347	0.452308	0.069612	0.718951	2.432206	25	0.213201	0.588462	0.251896	0.798037	3.490506	25	0.213201	-0.622569	0.533568
LINC00298	LINC00348	-0.122308	-0.493591	0.286685	-0.591004	25	0.213201	-0.052702	-0.438704	0.349718	-0.253104	25	0.213201	-0.232734	0.815968
LINC00298	LINC00350	-0.773846	-0.895241	-0.545513	-5.859473	25	0.213201	-0.126154	-0.496540	0.283095	-0.609885	25	0.213201	-2.994963	0.002745
LINC00298	LINC00351	0.428462	0.040116	0.704351	2.274148	25	0.213201	0.503846	0.135731	0.749722	2.797383	25	0.213201	-0.319845	0.749086
LINC00298	LINC00353	0.089231	-0.317087	0.467872	0.429650	25	0.213201	0.292308	-0.116258	0.616265	1.465882	25	0.213201	-0.701861	0.482766
LINC00298	LINC00354	0.193077	-0.218749	0.546519	0.943722	25	0.213201	0.467013	0.088140	0.727839	2.532897	25	0.213201	-1.030515	0.302768
