Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1
0	43	50.000000	2.000000	0.076931	4.732296	41.860500	1.932823e-39	0.048000	0.277364	0.782692
0	44	50.000000	2.000000	0.091525	2.348644	19.182493	3.774912e-24	0.056703	0.302531	0.763555
0	45	50.000000	2.000000	0.404133	8.513912	88.951736	6.132756e-55	-0.093145	-0.635714	0.527983
0	46	50.000000	2.000000	0.498289	2.843266	31.336298	1.291404e-33	-0.098047	-0.705895	0.483665
0	47	50.000000	2.000000	0.080159	2.144463	20.329557	3.135494e-25	0.045718	0.283123	0.778300
0	48	50.000000	2.000000	1.353194	5.005467	29.798552	1.287379e-32	0.299125	1.163269	0.250471
0	49	50.000000	2.000000	1.289590	6.352240	25.242050	2.317087e-29	0.437473	1.135601	0.261762
0	50	50.000000	2.000000	6.068147	3.428524	45.467495	4.024731e-41	-0.284353	-2.463361	0.017401
0	51	50.000000	2.000000	0.050186	4.939389	25.124830	2.852876e-29	0.067419	0.224022	0.823691
0	52	50.000000	2.000000	0.976259	2.730592	38.794712	6.715432e-38	0.106461	0.988058	0.328079
0	53	50.000000	2.000000	1.487077	4.570381	44.411331	1.212089e-40	0.192109	1.219457	0.228629
0	54	50.000000	2.000000	0.150552	7.405186	84.640419	6.559961e-54	0.051967	0.388011	0.699724
0	55	50.000000	2.000000	1.770219	4.261889	38.388718	1.095649e-37	0.226118	1.330495	0.189642
0	56	50.000000	2.000000	1.639744	4.622470	49.394554	8.189248e-43	0.183445	1.280524	0.206514
0	57	50.000000	2.000000	0.085645	6.553442	90.930824	2.145786e-55	-0.032287	-0.292651	0.771050
0	58	50.000000	2.000000	2.324877	6.586792	69.591759	7.333842e-50	0.220922	1.524755	0.133882
0	59	50.000000	2.000000	2.621736	3.691307	36.645058	9.492046e-37	-0.249679	-1.619178	0.111962
0	60	50.000000	2.000000	1.010920	2.809891	30.591179	3.884066e-33	-0.141376	-1.005445	0.319724
0	61	50.000000	2.000000	0.038521	4.592227	22.742197	2.367696e-27	-0.060668	-0.196267	0.845230
0	62	50.000000	2.000000	1.970462	4.168024	31.337635	1.288883e-33	0.285806	1.403731	0.166836
0	63	50.000000	2.000000	0.207320	5.753208	59.673309	1.083005e-46	0.067200	0.455323	0.650930
0	64	50.000000	2.000000	0.039447	4.795434	24.994680	3.597615e-29	-0.058332	-0.198612	0.843405
0	65	50.000000	2.000000	0.384293	6.439260	43.261936	4.140878e-40	0.141248	0.619913	0.538247
0	66	50.000000	2.000000	1.093391	4.618801	47.660793	4.400576e-42	-0.155124	-1.045654	0.300958
0	67	50.000000	2.000000	0.214950	3.640240	40.199703	1.279867e-38	-0.064269	-0.463628	0.645010
0	68	50.000000	2.000000	0.048508	4.928587	32.814835	1.555965e-34	-0.050638	-0.220244	0.826615
0	69	50.000000	2.000000	0.009928	4.758769	59.248001	1.519782e-46	-0.012251	-0.099638	0.921047
0	70	50.000000	2.000000	0.474490	3.020818	30.150976	7.529919e-33	0.105648	0.688832	0.494245
0	71	50.000000	2.000000	3.794399	5.544025	49.635662	6.510978e-43	0.333063	1.947921	0.057285
0	72	50.000000	2.000000	0.073919	3.373309	34.726688	1.143699e-35	-0.040429	-0.271880	0.786880
0	73	50.000000	2.000000	0.628627	2.758611	16.002987	7.116963e-21	0.209223	0.792860	0.431761
0	74	50.000000	2.000000	4.464409	5.503697	51.266590	1.418819e-43	0.347236	2.112915	0.039834
0	75	50.000000	2.000000	0.101911	5.734680	87.052467	1.717353e-54	-0.032193	-0.319234	0.750934
0	76	50.000000	2.000000	0.029360	6.662381	42.826591	6.648316e-40	0.040806	0.171349	0.864670
0	77	50.000000	2.000000	0.056385	7.946463	69.874870	6.046562e-50	0.041339	0.237455	0.813314
0	78	50.000000	2.000000	0.966396	5.668468	46.725471	1.117196e-41	0.182563	0.983054	0.330510
0	79	50.000000	2.000000	0.944839	6.737916	87.298401	1.501107e-54	0.114847	0.972028	0.335910
0	80	50.000000	2.000000	0.511495	6.543416	38.670616	7.795317e-38	-0.185254	-0.715188	0.477957
0	81	50.000000	2.000000	0.665105	4.537415	12.737258	5.218383e-17	0.444734	0.815539	0.418792
0	82	50.000000	2.000000	0.296590	5.349346	47.233768	6.718728e-42	0.094417	0.544600	0.588550
0	83	50.000000	2.000000	1.430208	3.201443	21.873808	1.305875e-26	-0.267944	-1.195913	0.237605
0	84	50.000000	2.000000	0.085139	4.266653	26.343927	3.412257e-30	0.072343	0.291787	0.771707
0	85	50.000000	2.000000	0.094035	3.932611	32.717682	1.783268e-34	-0.056424	-0.306651	0.760435
0	86	50.000000	2.000000	0.146375	6.554446	41.727459	2.242909e-39	0.091996	0.382590	0.703712
0	87	50.000000	2.000000	0.396202	6.091019	83.338593	1.373662e-53	-0.070425	-0.629447	0.532041
0	88	50.000000	2.000000	0.201238	5.052165	40.724628	6.986651e-39	-0.085192	-0.448596	0.655742
0	89	50.000000	2.000000	0.551190	2.508719	30.921576	2.376547e-33	-0.092207	-0.742422	0.461450
0	90	50.000000	2.000000	0.029992	4.734092	19.254288	3.219659e-24	-0.065183	-0.173181	0.863237
0	91	50.000000	2.000000	1.273077	6.915646	67.036285	4.339540e-49	0.178186	1.128307	0.264798
0	92	50.000000	2.000000	0.679556	5.335950	48.392204	2.149682e-42	0.139146	0.824352	0.413817
0	93	50.000000	2.000000	0.034210	7.311847	65.999580	9.097605e-49	0.031368	0.184959	0.854041
0	94	50.000000	2.000000	2.196109	5.597987	46.710327	1.134343e-41	0.271875	1.481927	0.144895
0	95	50.000000	2.000000	3.988165	5.989598	96.910667	1.025506e-56	0.188945	1.997041	0.051507
0	96	50.000000	2.000000	0.004380	3.589556	21.739824	1.707945e-26	0.016728	0.066181	0.947509
0	97	50.000000	2.000000	3.412757	10.082025	104.551933	2.729936e-58	0.272704	1.847364	0.070862
0	98	50.000000	2.000000	1.009604	5.415266	37.873405	2.053862e-37	-0.219930	-1.004790	0.320037
0	99	50.000000	2.000000	0.088397	4.891671	26.386600	3.172761e-30	-0.084375	-0.297317	0.767508
1	0	50.000000	2.000000	0.294555	5.597926	121.694595	1.917661e-61	0.177816	0.542729	0.589828
1	1	50.000000	2.000000	3.326141	4.959577	98.448753	4.833860e-57	0.654389	1.823772	0.074416
1	2	50.000000	2.000000	1.016079	3.427098	86.482742	2.349028e-54	-0.284506	-1.008008	0.318505
1	3	50.000000	2.000000	0.000418	4.022358	77.661621	3.962477e-52	0.007546	0.020455	0.983765
1	4	50.000000	2.000000	0.000000	7.629310	53.711132	1.574718e-44	0.000341	0.000337	0.999732
1	5	50.000000	2.000000	2.086072	2.956622	78.951057	1.808456e-52	-0.385242	-1.444325	0.155144
1	6	50.000000	2.000000	0.045627	4.331560	65.001770	1.875215e-48	-0.101382	-0.213605	0.831760
1	7	50.000000	2.000000	0.165950	4.931329	136.259491	8.567798e-64	-0.105007	-0.407370	0.685547
1	8	50.000000	2.000000	2.297600	4.564745	90.012863	3.482510e-55	-0.547495	-1.515783	0.136133
1	9	50.000000	2.000000	3.202183	4.452576	79.339127	1.431712e-52	-0.715283	-1.789465	0.079850
1	10	50.000000	2.000000	0.266186	5.785437	98.212830	5.420856e-57	0.216467	0.515932	0.608271
1	11	50.000000	2.000000	0.586838	6.585718	176.308716	3.732028e-69	-0.203807	-0.766052	0.447396
1	12	50.000000	2.000000	0.020058	3.205778	54.915913	5.521194e-45	-0.058886	-0.141627	0.887968
1	13	50.000000	2.000000	0.285426	3.506348	78.678131	2.132817e-52	-0.169582	-0.534253	0.595633
1	14	50.000000	2.000000	0.202552	2.065194	39.832203	1.964053e-38	-0.166198	-0.450058	0.654695
1	15	50.000000	2.000000	0.551634	2.375396	34.278053	2.084880e-35	-0.366586	-0.742720	0.461271
1	16	50.000000	2.000000	0.219759	3.203880	57.598644	5.785344e-46	0.185724	0.468785	0.641346
1	17	50.000000	2.000000	0.337230	6.560919	108.922989	3.853596e-59	0.249137	0.580715	0.564150
1	18	50.000000	2.000000	0.605506	5.148094	114.138115	4.117250e-60	-0.249980	-0.778143	0.440304
1	19	50.000000	2.000000	3.481739	5.368126	73.702866	4.783368e-51	0.967982	1.865942	0.068166
1	20	50.000000	2.000000	5.884960	4.926261	98.935783	3.818704e-57	-0.860334	-2.425894	0.019079
1	21	50.000000	2.000000	4.689406	7.911950	283.400574	4.869784e-79	-0.430599	-2.165504	0.035349
1	22	50.000000	2.000000	0.004031	2.783793	47.159061	7.237727e-42	-0.026692	-0.063486	0.949643
1	23	50.000000	2.000000	0.005369	7.214048	258.434143	4.061759e-77	-0.014568	-0.073274	0.941892
1	24	50.000000	2.000000	0.000001	7.830113	191.414124	7.256435e-71	0.000221	0.000758	0.999398
1	25	50.000000	2.000000	0.416541	6.411015	154.535385	2.065361e-66	0.190704	0.645401	0.521741
1	26	50.000000	2.000000	0.554448	6.116950	151.086578	6.089036e-66	-0.214719	-0.744613	0.460136
1	27	50.000000	2.000000	0.210088	6.763971	149.549026	9.938840e-66	-0.147655	-0.458353	0.648767
1	28	50.000000	2.000000	6.934015	7.624315	186.966934	2.239341e-70	0.764820	2.633253	0.011346
1	29	50.000000	2.000000	0.950357	2.753896	50.984829	1.839852e-43	-0.375043	-0.974863	0.334516
1	30	50.000000	2.000000	0.475025	8.778936	238.075119	2.079353e-75	-0.181016	-0.689219	0.494004
1	31	50.000000	2.000000	1.288843	8.145973	171.840912	1.276973e-68	0.383308	1.135273	0.261898
1	32	50.000000	2.000000	0.981581	6.709200	62.285744	1.420969e-47	-0.760109	-0.990748	0.326777
1	33	50.000000	2.000000	0.142967	5.963662	144.918289	4.483470e-65	-0.110825	-0.378109	0.707017
1	34	50.000000	2.000000	0.782595	8.168679	103.218735	5.041052e-58	0.498646	0.884644	0.380759
1	35	50.000000	2.000000	2.669811	5.516261	73.575256	5.194545e-51	-0.872538	-1.633956	0.108811
1	36	50.000000	2.000000	0.614742	4.216572	66.770111	5.242251e-49	-0.352659	-0.784056	0.436860
1	37	50.000000	2.000000	1.284246	1.998047	39.604458	2.565820e-38	-0.407208	-1.133246	0.262740
1	38	50.000000	2.000000	0.262512	1.807475	43.169556	4.576780e-40	-0.152792	-0.512360	0.610749
1	39	50.000000	2.000000	0.039328	3.591267	50.037792	4.452094e-43	0.101375	0.198313	0.843638
1	40	50.000000	2.000000	2.769190	4.947711	124.119286	7.460807e-62	-0.472468	-1.664088	0.102611
1	41	50.000000	2.000000	0.004066	5.568899	133.365448	2.394631e-63	-0.018964	-0.063762	0.949424
1	42	50.000000	2.000000	1.428087	3.448363	90.608521	2.542064e-55	-0.323931	-1.195027	0.237948
1	43	50.000000	2.000000	0.095343	4.771513	96.589966	1.201413e-56	-0.108642	-0.308776	0.758828
1	44	50.000000	2.000000	0.000008	2.383415	44.497353	1.106964e-40	0.001108	0.002903	0.997696
1	45	50.000000	2.000000	0.302732	8.471283	202.292267	5.127050e-72	-0.164109	-0.550213	0.584725
1	46	50.000000	2.000000	1.119394	2.809480	71.298401	2.317498e-50	-0.296940	-1.058015	0.295344
1	47	50.000000	2.000000	0.002182	2.173948	47.115784	7.556920e-42	-0.015351	-0.046711	0.962937
1	48	50.000000	2.000000	1.180192	5.240220	71.252136	2.390157e-50	-0.569061	-1.086366	0.282743
1	49	50.000000	2.000000	0.087370	6.600339	59.273735	1.488842e-46	0.234432	0.295585	0.768822
1	50	50.000000	2.000000	5.191319	3.205521	96.472252	1.273460e-56	0.539220	2.278447	0.027190
1	51	50.000000	2.000000	0.247090	5.007951	58.403446	2.999571e-46	-0.303585	-0.497081	0.621401
1	52	50.000000	2.000000	0.009021	2.794184	89.928993	3.640933e-55	0.021019	0.094979	0.924727
1	53	50.000000	2.000000	0.186173	4.701025	103.135880	5.238269e-58	-0.140079	-0.431479	0.668052
1	54	50.000000	2.000000	0.472787	7.420481	194.707474	3.202998e-71	0.186644	0.687595	0.495017
1	55	50.000000	2.000000	0.524400	4.423569	90.018158	3.472748e-55	-0.253458	-0.724155	0.472485
1	56	50.000000	2.000000	3.386681	4.782322	118.963745	5.680144e-61	-0.526917	-1.840294	0.071912
1	57	50.000000	2.000000	0.278958	6.523030	207.502106	1.514907e-72	0.118257	0.528164	0.599819
1	58	50.000000	2.000000	1.380830	6.753853	161.727402	2.336177e-67	-0.349518	-1.175088	0.245756
1	59	50.000000	2.000000	0.519246	3.517161	78.212524	2.829737e-52	0.230799	0.720587	0.474659
1	60	50.000000	2.000000	0.058378	2.716722	67.011681	4.415879e-49	0.069767	0.241616	0.810107
1	61	50.000000	2.000000	0.029813	4.564609	51.717033	9.391707e-44	-0.108544	-0.172666	0.863640
1	62	50.000000	2.000000	2.943749	4.406592	76.539886	7.922831e-52	-0.703552	-1.715736	0.092659
1	63	50.000000	2.000000	0.165389	5.805434	137.713394	5.154307e-64	-0.122108	-0.406682	0.686049
1	64	50.000000	2.000000	3.028007	4.669539	57.393059	6.852080e-46	1.008380	1.740117	0.088247
1	65	50.000000	2.000000	0.000002	6.526174	99.921150	2.378488e-57	-0.000577	-0.001239	0.999016
1	66	50.000000	2.000000	3.405625	4.474835	108.109329	5.515063e-59	0.544055	1.845432	0.071148
1	67	50.000000	2.000000	0.001569	3.601717	90.802849	2.294983e-55	-0.011190	-0.039609	0.968569
1	68	50.000000	2.000000	0.010810	4.901788	74.643555	2.615735e-51	-0.048629	-0.103968	0.917628
1	69	50.000000	2.000000	0.005156	4.749632	135.293777	1.204373e-63	0.017954	0.071804	0.943056
1	70	50.000000	2.000000	1.551508	3.120089	72.040405	1.416291e-50	-0.384237	-1.245595	0.218959
1	71	50.000000	2.000000	12.429231	5.850158	129.443100	9.996308e-63	-1.134859	-3.525512	0.000941
1	72	50.000000	2.000000	0.079434	3.356055	79.053581	1.700034e-52	-0.085220	-0.281841	0.779277
1	73	50.000000	2.000000	2.174433	2.817730	37.989670	1.781136e-37	0.779001	1.474596	0.146850
1	74	50.000000	2.000000	0.541839	5.740065	117.674606	9.565962e-61	-0.255741	-0.736098	0.465254
1	75	50.000000	2.000000	0.297930	5.704911	198.547440	1.255832e-71	0.111705	0.545831	0.587710
1	76	50.000000	2.000000	2.566991	6.619968	99.903465	2.398687e-57	0.756168	1.602184	0.115676
1	77	50.000000	2.000000	0.014077	7.975636	160.391586	3.476083e-67	-0.042021	-0.118645	0.906052
1	78	50.000000	2.000000	0.033236	5.774530	107.866547	6.140861e-59	0.069513	0.182308	0.856109
1	79	50.000000	2.000000	2.303499	6.840654	205.581711	2.365910e-72	-0.359698	-1.517728	0.135642
1	80	50.000000	2.000000	0.000402	6.428545	86.466873	2.369681e-54	0.010617	0.020049	0.984087
1	81	50.000000	2.000000	0.271956	4.759071	30.443085	4.848304e-33	0.580649	0.521494	0.604421
1	82	50.000000	2.000000	2.904897	5.459658	113.239838	6.007862e-60	-0.585278	-1.704376	0.094777
1	83	50.000000	2.000000	4.529362	2.952697	47.584190	4.746357e-42	0.940602	2.128230	0.038479
1	84	50.000000	2.000000	9.641724	4.438791	68.656433	1.395268e-49	-1.429854	-3.105113	0.003188
1	85	50.000000	2.000000	0.048542	3.905276	74.303291	3.251154e-51	-0.082477	-0.220323	0.826554
1	86	50.000000	2.000000	0.136131	6.594913	96.052605	1.568206e-56	0.180431	0.368960	0.713780
1	87	50.000000	2.000000	0.004701	6.049109	188.601120	1.475529e-70	-0.015662	-0.068562	0.945623
1	88	50.000000	2.000000	2.839491	4.943207	93.631134	5.307611e-56	0.633636	1.685080	0.098465
1	89	50.000000	2.000000	0.308247	2.464565	69.329971	8.772817e-50	-0.140572	-0.555200	0.581336
1	90	50.000000	2.000000	1.787671	4.604276	43.623158	2.805246e-40	1.005123	1.337038	0.187512
1	91	50.000000	2.000000	0.001204	7.026231	153.808807	2.588482e-66	-0.011289	-0.034698	0.972465
1	92	50.000000	2.000000	0.886471	5.450310	113.335541	5.769974e-60	-0.322492	-0.941526	0.351150
1	93	50.000000	2.000000	0.089836	7.321915	151.304001	5.683722e-66	0.103307	0.299725	0.765681
1	94	50.000000	2.000000	0.339223	5.784946	108.381577	4.890239e-59	-0.221420	-0.582428	0.563004
1	95	50.000000	2.000000	2.243369	6.131960	223.162247	4.626070e-74	-0.293130	-1.497791	0.140735
1	96	50.000000	2.000000	0.001351	3.598156	49.858822	5.270802e-43	0.018895	0.036759	0.970829
1	97	50.000000	2.000000	0.589556	10.270892	236.913086	2.629307e-75	-0.237090	-0.767826	0.446351
1	98	50.000000	2.000000	3.005894	5.212488	85.092155	5.089307e-54	0.756438	1.733752	0.089382
1	99	50.000000	2.000000	0.568649	4.878441	60.509773	5.599922e-47	-0.433020	-0.754088	0.454480
2	0	50.000000	2.000000	2.959269	5.490194	68.856331	1.215200e-49	0.260023	1.720253	0.091828
2	1	50.000000	2.000000	1.265858	5.110826	55.822613	2.545758e-45	-0.195276	-1.125104	0.266139
2	2	50.000000	2.000000	0.118990	3.423836	48.078899	2.918063e-42	-0.046568	-0.344949	0.731640
2	3	50.000000	2.000000	0.101596	4.049493	43.957527	1.961575e-40	-0.055665	-0.318741	0.751306
2	4	50.000000	2.000000	1.742592	7.333791	29.518944	1.978192e-32	0.621729	1.320072	0.193072
2	5	50.000000	2.000000	0.296344	2.955541	43.525875	3.114486e-40	-0.070075	-0.544375	0.588704
2	6	50.000000	2.000000	1.370147	4.199041	35.874512	2.541421e-36	0.259731	1.170533	0.247565
2	7	50.000000	2.000000	0.225057	4.949486	76.856201	6.510127e-52	-0.057917	-0.474401	0.637365
2	8	50.000000	2.000000	0.696801	4.446836	48.457996	2.016549e-42	0.145216	0.834746	0.407996
2	9	50.000000	2.000000	2.761120	4.238440	42.233105	1.277160e-39	0.316134	1.661662	0.103099
2	10	50.000000	2.000000	0.001038	5.801708	55.162182	4.468727e-45	0.006423	0.032215	0.974434
2	11	50.000000	2.000000	1.112269	6.504652	98.328667	5.124063e-57	0.132259	1.054643	0.296869
2	12	50.000000	2.000000	0.021846	3.214365	30.925571	2.362539e-33	-0.029123	-0.147803	0.883118
2	13	50.000000	2.000000	0.000000	3.491189	43.866665	2.161288e-40	0.000041	0.000270	0.999786
2	14	50.000000	2.000000	0.684895	1.981850	21.575258	2.379374e-26	0.144113	0.827584	0.412002
2	15	50.000000	2.000000	0.680980	2.251034	18.267939	2.985218e-23	0.192768	0.825215	0.413332
2	16	50.000000	2.000000	0.218412	3.262173	32.937191	1.311139e-34	-0.087747	-0.467345	0.642368
2	17	50.000000	2.000000	0.789436	6.497685	60.867474	4.235094e-47	0.179807	0.888502	0.378702
2	18	50.000000	2.000000	0.043259	5.140918	63.642628	5.112096e-48	-0.031850	-0.207987	0.836119
2	19	50.000000	2.000000	2.041648	5.623916	42.755241	7.187876e-40	-0.356300	-1.428863	0.159519
2	20	50.000000	2.000000	0.801442	4.774298	51.248096	1.443165e-43	0.158104	0.895233	0.375130
2	21	50.000000	2.000000	6.416816	7.761849	158.685333	5.802685e-67	0.234889	2.533143	0.014626
2	22	50.000000	2.000000	3.270113	2.947146	28.978292	4.587192e-32	-0.348647	-1.808346	0.076820
2	23	50.000000	2.000000	0.139294	7.196054	144.983917	4.387297e-65	0.035117	0.373221	0.710627
2	24	50.000000	2.000000	0.297680	7.794432	107.345200	7.741404e-59	0.075102	0.545599	0.587868
2	25	50.000000	2.000000	0.311634	6.390840	86.424660	2.425525e-54	0.078256	0.558242	0.579274
2	26	50.000000	2.000000	3.582984	5.978479	85.481102	4.094503e-54	0.250968	1.892877	0.064412
2	27	50.000000	2.000000	1.626771	6.659557	83.900742	9.969504e-54	0.191919	1.275450	0.208289
2	28	50.000000	2.000000	1.761349	7.783835	102.031136	8.763700e-58	-0.191937	-1.327159	0.190735
2	29	50.000000	2.000000	0.630827	2.651352	27.478207	5.103102e-31	0.145281	0.794247	0.430961
2	30	50.000000	2.000000	0.267769	8.793459	133.644424	2.166668e-63	-0.064545	-0.517462	0.607210
2	31	50.000000	2.000000	4.642640	8.338778	102.101028	8.481577e-58	-0.333603	-2.154677	0.036234
2	32	50.000000	2.000000	1.010443	6.467656	33.732014	4.372712e-35	0.365373	1.005208	0.319837
2	33	50.000000	2.000000	0.000441	5.952379	81.116013	4.982934e-53	0.002923	0.021011	0.983324
2	34	50.000000	2.000000	5.559851	8.498951	63.198799	7.125219e-48	-0.601123	-2.357932	0.022500
2	35	50.000000	2.000000	0.823351	5.327160	39.171623	4.281228e-38	0.233933	0.907387	0.368735
2	36	50.000000	2.000000	0.318708	4.127709	36.597797	1.007746e-36	0.120705	0.564542	0.575014
2	37	50.000000	2.000000	0.107184	1.934869	21.280926	4.327565e-26	0.056429	0.327389	0.744797
2	38	50.000000	2.000000	0.594011	1.845436	24.839355	4.751423e-29	-0.108550	-0.770721	0.444649
2	39	50.000000	2.000000	1.156878	3.477868	27.530046	4.686418e-31	0.257588	1.075583	0.287491
2	40	50.000000	2.000000	3.906083	4.780510	68.103256	2.049365e-49	0.262998	1.976381	0.053873
2	41	50.000000	2.000000	0.774780	5.508698	74.684647	2.548103e-51	0.123079	0.880216	0.383128
2	42	50.000000	2.000000	0.870579	3.362143	49.335396	8.664686e-43	0.120542	0.933049	0.355465
2	43	50.000000	2.000000	0.439220	4.709470	53.733440	1.544135e-44	0.110114	0.662736	0.510670
2	44	50.000000	2.000000	0.757053	2.309317	24.404266	1.044026e-28	0.156083	0.870088	0.388583
2	45	50.000000	2.000000	0.062717	8.473502	113.360367	5.709850e-60	-0.035487	-0.250433	0.803321
2	46	50.000000	2.000000	0.211563	2.812325	39.711674	2.262060e-38	-0.061751	-0.459960	0.647622
2	47	50.000000	2.000000	0.503688	2.120306	25.943129	6.793271e-30	0.109959	0.709710	0.481318
2	48	50.000000	2.000000	1.083319	5.066472	38.652317	7.968925e-38	0.258633	1.040826	0.303171
2	49	50.000000	2.000000	1.276077	6.421881	32.787663	1.616388e-34	0.419436	1.129636	0.264243
2	50	50.000000	2.000000	6.415760	3.387176	57.907276	4.492375e-46	-0.280869	-2.532935	0.014634
2	51	50.000000	2.000000	0.309720	4.904328	32.143204	4.024391e-34	0.160972	0.556525	0.580438
2	52	50.000000	2.000000	1.824899	2.729950	50.270229	3.578709e-43	0.139072	1.350888	0.183065
2	53	50.000000	2.000000	1.070799	4.613523	57.365376	7.010326e-46	0.157766	1.034794	0.305951
2	54	50.000000	2.000000	0.087597	7.418972	108.895874	3.899741e-59	0.038225	0.295968	0.768532
2	55	50.000000	2.000000	2.358702	4.282070	49.856045	5.284650e-43	0.250062	1.535806	0.131152
2	56	50.000000	2.000000	2.318318	4.636032	64.092865	3.658627e-48	0.208785	1.522602	0.134420
2	57	50.000000	2.000000	0.003242	6.536467	116.445389	1.580818e-60	-0.006059	-0.056942	0.954828
2	58	50.000000	2.000000	4.217325	6.588832	91.120941	1.942195e-55	0.281504	2.053612	0.045483
2	59	50.000000	2.000000	1.599990	3.628036	45.813042	2.820929e-41	-0.189896	-1.264908	0.212011
2	60	50.000000	2.000000	1.215242	2.793813	39.166756	4.306078e-38	-0.149069	-1.102380	0.275793
2	61	50.000000	2.000000	0.080471	4.595071	29.255053	2.977177e-32	-0.084467	-0.283674	0.777881
