##The total sample size of case group is 25.
##The total sample size of control group is 25.
Marker1	Marker2	group1_pearson	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_pearson	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
0	65	-0.089104	-0.467772	0.317201	-0.429035	25	0.213201	0.440080	0.054403	0.711494	2.350389	25	0.213201	-1.862854	0.062483
0	66	-0.067193	-0.450373	0.336889	-0.322975	25	0.213201	0.598133	0.265821	0.803393	3.579430	25	0.213201	-2.512439	0.011990
0	67	-0.205942	-0.555847	0.205955	-1.009298	25	0.213201	0.564814	0.218424	0.784800	3.282468	25	0.213201	-2.815165	0.004875
0	68	-0.003392	-0.397996	0.392272	-0.016265	25	0.213201	0.239849	-0.171546	0.580017	1.184863	25	0.213201	-0.822542	0.410768
0	69	-0.035992	-0.425084	0.364327	-0.172724	25	0.213201	-0.644574	-0.828657	-0.334678	-4.043297	25	0.213201	2.420978	0.015479
0	70	-0.161171	-0.523001	0.249880	-0.783190	25	0.213201	0.894535	0.772420	0.952868	9.597442	25	0.213201	-5.329031	9.873841e-08
0	71	-0.526036	-0.762651	-0.165246	-2.966362	25	0.213201	0.301787	-0.105989	0.622673	1.518103	25	0.213201	-2.972138	0.002957
0	72	-0.041468	-0.429567	0.359561	-0.199046	25	0.213201	0.633771	0.318360	0.822846	3.929385	25	0.213201	-2.617434	0.008859
0	73	0.411220	0.019202	0.693647	2.163534	25	0.213201	0.648897	0.341260	0.830971	4.090021	25	0.213201	-1.115423	0.264669
0	74	0.240351	-0.171029	0.580370	1.187495	25	0.213201	0.149902	-0.260676	0.514561	0.727120	25	0.213201	0.312117	0.754951
0	75	0.289546	-0.119233	0.614390	1.450756	25	0.213201	0.478206	0.102423	0.734546	2.611334	25	0.213201	-0.738235	0.460372
0	76	0.480129	0.104891	0.735693	2.624970	25	0.213201	0.687913	0.402065	0.851575	4.545530	25	0.213201	-1.064076	0.287294
0	77	-0.029556	-0.419790	0.369902	-0.141806	25	0.213201	0.813705	0.616924	0.914733	6.713470	25	0.213201	-3.872034	0.000108
0	78	0.131950	-0.277664	0.500968	0.638392	25	0.213201	0.606217	0.277568	0.807844	3.655625	25	0.213201	-1.891122	0.058608
0	79	0.054683	-0.347973	0.440306	0.262643	25	0.213201	0.452645	0.070034	0.719156	2.434488	25	0.213201	-1.437043	0.150706
0	80	-0.045339	-0.432724	0.356179	-0.217662	25	0.213201	0.439090	0.053179	0.710888	2.343835	25	0.213201	-1.712947	0.086722
0	81	0.297726	-0.110399	0.619933	1.495671	25	0.213201	0.355942	-0.045610	0.658468	1.826671	25	0.213201	-0.216273	0.828775
0	82	-0.353004	-0.656561	0.048963	-1.809435	25	0.213201	-0.307407	-0.626451	0.099860	-1.549292	25	0.213201	-0.169784	0.865180
0	83	-0.144240	-0.510293	0.266062	-0.699059	25	0.213201	-0.457205	-0.721921	-0.075753	-2.465453	25	0.213201	1.155908	0.247719
0	84	-0.178903	-0.536140	0.232684	-0.872055	25	0.213201	-0.692135	-0.853775	-0.408799	-4.598929	25	0.213201	2.226096	0.026008
0	85	-0.079062	-0.459834	0.326268	-0.380360	25	0.213201	0.435910	0.049257	0.708937	2.322859	25	0.213201	-1.812196	0.069956
0	86	0.358255	-0.042965	0.659967	1.840281	25	0.213201	0.763275	0.527115	0.889992	5.665824	25	0.213201	-2.086596	0.036925
0	87	-0.761472	-0.889094	-0.523999	-5.633919	25	0.213201	0.751880	0.507527	0.884297	5.469273	25	0.213201	-6.556888	5.494221e-11
0	88	0.396075	0.001111	0.684141	2.068689	25	0.213201	0.430935	0.043144	0.705877	2.290258	25	0.213201	-0.139495	0.889059
0	89	-0.368715	-0.666716	0.030929	-1.902328	25	0.213201	0.468378	0.089874	0.728660	2.542375	25	0.213201	-2.968131	0.002996
0	90	0.401159	0.007156	0.687344	2.100300	25	0.213201	0.466683	0.087722	0.727641	2.530610	25	0.213201	-0.267955	0.788734
0	91	0.206412	-0.205485	0.556186	1.011703	25	0.213201	0.922206	0.829243	0.965512	11.437161	25	0.213201	-4.623907	3.765795e-06
0	92	-0.057778	-0.442806	0.345241	-0.277559	25	0.213201	0.378266	-0.019836	0.672837	1.959713	25	0.213201	-1.511975	0.130540
0	93	-0.068246	-0.451215	0.335951	-0.328059	25	0.213201	0.671028	0.375436	0.842719	4.340429	25	0.213201	-2.921820	0.003480
0	94	0.038246	-0.362368	0.426931	0.183554	25	0.213201	-0.104111	-0.479522	0.303512	-0.502029	25	0.213201	0.473462	0.635883
0	95	0.190566	-0.221230	0.544688	0.930982	25	0.213201	0.382262	-0.015166	0.675385	1.983939	25	0.213201	-0.695769	0.486573
0	96	-0.156619	-0.519600	0.254253	-0.760504	25	0.213201	-0.699755	-0.857731	-0.421034	-4.697638	25	0.213201	2.351163	0.018715
0	97	0.221081	-0.190717	0.566712	1.087169	25	0.213201	-0.762318	-0.889515	-0.525460	-5.648849	25	0.213201	4.067902	0.000047
0	98	0.214654	-0.197211	0.562114	1.054011	25	0.213201	0.402797	0.009110	0.688373	2.110532	25	0.213201	-0.692971	0.488328
0	99	-0.194802	-0.547776	0.217041	-0.952487	25	0.213201	0.537574	0.180853	0.769300	3.057479	25	0.213201	-2.646873	0.008124
1	2	-0.122996	-0.494119	0.286043	-0.594380	25	0.213201	-0.340629	-0.648483	0.062986	-1.737504	25	0.213201	0.766743	0.443234
1	3	0.205519	-0.206378	0.555542	1.007134	25	0.213201	0.709040	0.436078	0.862525	4.822161	25	0.213201	-2.244566	0.024796
1	4	0.168542	-0.242763	0.528484	0.820028	25	0.213201	-0.408131	-0.691717	-0.015492	-2.144023	25	0.213201	2.001689	0.045318
1	5	-0.149391	-0.514176	0.261163	-0.724583	25	0.213201	0.379578	-0.018305	0.673674	1.967651	25	0.213201	-1.824420	0.068089
1	6	-0.320291	-0.635057	0.085691	-1.621485	25	0.213201	0.090831	-0.315635	0.469131	0.437417	25	0.213201	-1.403109	0.160584
1	7	0.002656	-0.392894	0.397376	0.012737	25	0.213201	0.358879	-0.042249	0.660372	1.843962	25	0.213201	-1.236912	0.216120
1	8	0.256430	-0.154347	0.591621	1.272337	25	0.213201	0.685846	0.398779	0.850496	4.519709	25	0.213201	-1.916303	0.055327
1	9	0.026665	-0.372396	0.417404	0.127925	25	0.213201	0.741103	0.489230	0.878873	5.293783	25	0.213201	-3.072023	0.002126
