Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1	coefficient.2	tvalue.2	pvalue.2	coefficient.3	tvalue.3	pvalue.3	coefficient.4	tvalue.4	pvalue.4
hsa-miR-106b*	ABCB4	48	5	1.81597	4.784047	14.586854	2.96002e-18	0.045737	1.009678	0.318298	-0.065836	-1.444818	0.155757	0.788851	0.855318	0.397116	-8.000988	-1.789382	0.080598
hsa-miR-106b*	ABCB5	48	5	2.792922	3.051892	26.6059	2.453484e-28	-0.044944	-2.83681	0.006923	0.025835	1.621104	0.112306	0.165071	0.511736	0.611454	-0.422962	-0.27046	0.7881
hsa-miR-106b*	ABCB6	48	5	1.021464	4.560126	25.658134	1.066352e-27	0.018104	0.73753	0.464806	0.012059	0.488384	0.627759	-0.655971	-1.3125	0.196314	-0.225807	-0.093192	0.926184
hsa-miR-106b*	ABCB7	48	5	0.899205	7.509438	49.48991	1.510563e-39	-0.004308	-0.205536	0.838123	-0.031147	-1.477459	0.14684	0.320494	0.751095	0.456687	0.086776	0.041947	0.966735
hsa-miR-106b*	ABCB8	48	5	0.884345	4.73379	24.464533	7.272861e-27	-0.046947	-1.756654	0.086096	-0.01015	-0.377563	0.707612	0.038868	0.071431	0.943386	0.836335	0.317031	0.752755
hsa-miR-106b*	ABCB9	48	5	0.444862	4.703907	28.038721	2.900377e-29	0.011332	0.489056	0.627287	-0.020001	-0.858083	0.395605	-0.444066	-0.941269	0.351825	0.840132	0.367316	0.715185
hsa-miR-106b*	ABCC1	48	5	0.985108	6.504014	53.266045	6.722863e-41	-0.00141	-0.083583	0.933776	0.027348	1.612036	0.114271	0.268533	0.782048	0.438472	-2.263986	-1.35999	0.180921
hsa-miR-106b*	ABCC10	48	5	0.938533	6.601173	40.119942	1.040061e-35	0.015289	0.672775	0.50469	0.019302	0.844371	0.403135	-0.455399	-0.984232	0.330507	-0.699945	-0.31203	0.756526
hsa-miR-106b*	ABCC11	48	5	0.480588	3.573574	20.130623	1.642911e-23	-0.010878	-0.443667	0.659508	0.025994	1.053924	0.297804	-0.205824	-0.412302	0.682166	-0.565161	-0.233518	0.816468
hsa-miR-106b*	ABCC12	48	5	1.655516	2.667009	17.047791	9.564854e-21	-0.001878	-0.086936	0.931126	0.034876	1.604545	0.115914	-0.092109	-0.209369	0.835149	3.485614	1.634241	0.10951
hsa-miR-106b*	ABCC13	48	5	0.806678	3.990656	11.392603	1.427322e-14	0.078774	1.628226	0.110783	0.021639	0.444641	0.658809	-0.251524	-0.255343	0.799675	-0.759911	-0.159124	0.874317
hsa-miR-106b*	ABCC2	48	5	0.572465	4.322987	18.959589	1.6748e-22	0.000296	0.009396	0.992546	0.018058	0.57002	0.57163	-0.631503	-0.984888	0.330189	3.847028	1.237552	0.222598
hsa-miR-106b*	ABCC3	48	5	3.36876	5.592722	37.229591	2.372017e-34	0.022025	1.061516	0.294381	0.029699	1.422942	0.161968	0.686173	1.624295	0.111622	-6.847956	-3.343637	0.001721
hsa-miR-106b*	ABCC4	48	5	0.699893	4.350573	13.231634	9.279568e-17	0.062186	1.36934	0.178003	-0.010406	-0.227782	0.820895	0.403807	0.436724	0.664497	2.253546	0.50272	0.617726
hsa-miR-106b*	ABCC5	48	5	0.360597	6.606507	25.334442	1.780763e-27	-0.003384	-0.093952	0.925583	-0.024004	-0.66254	0.511161	-0.688139	-0.938387	0.353287	3.614699	1.016728	0.31497
hsa-miR-106b*	ABCC6	48	5	0.772129	4.577039	27.071453	1.212507e-28	-0.008375	-0.358651	0.721611	0.001063	0.045258	0.964111	-0.249547	-0.524863	0.602374	3.734082	1.619959	0.112553
hsa-miR-106b*	ABCC6P1	48	5	2.616465	3.902117	27.02821	1.293952e-28	-0.038777	-1.944654	0.058376	-0.032261	-1.608372	0.115072	-0.172757	-0.425518	0.672581	3.751491	1.905961	0.063354
hsa-miR-106b*	ABCC6P2	48	5	3.224435	5.418111	22.812454	1.191249e-25	-0.058836	-1.793567	0.079917	-0.072337	-2.192134	0.033831	-0.615588	-0.92168	0.361838	7.598287	2.346567	0.023624
hsa-miR-106b*	ABCC8	48	5	0.395159	4.865173	34.543182	5.363495e-33	-0.014597	-0.750378	0.457114	-0.009209	-0.470598	0.640306	0.239626	0.605013	0.54835	0.060442	0.031477	0.975035
hsa-miR-106b*	ABCC9	48	5	1.058265	3.241393	19.709169	3.740705e-23	-0.017557	-0.772922	0.443797	-0.020595	-0.901341	0.372428	0.305115	0.65973	0.512946	1.771872	0.790246	0.433721
hsa-miR-106b*	ABCD1	48	5	1.005492	5.805253	29.128357	6.099552e-30	0.00687	0.249566	0.804111	-0.05335	-1.926695	0.060643	-0.102659	-0.183171	0.855525	-0.460146	-0.169349	0.866316
hsa-miR-106b*	ABCD1P2	48	5	0.662163	3.480361	21.2026	2.15518e-24	-0.016713	-0.737177	0.465018	-0.009446	-0.414172	0.680807	0.549749	1.190956	0.240204	-0.912165	-0.407597	0.685592
hsa-miR-106b*	ABCD2	48	5	0.91181	3.040777	10.17004	5.161652e-13	-0.015741	-0.381181	0.704946	-0.02215	-0.533219	0.596628	-1.556964	-1.851753	0.070936	5.534285	1.357665	0.181653
hsa-miR-106b*	ABCD3	48	5	1.095752	5.618598	29.719025	2.677616e-30	0.024618	0.942788	0.351056	-0.042589	-1.621379	0.112247	-0.556628	-1.046978	0.300959	2.412674	0.936049	0.354476
hsa-miR-106b*	ABCD4	48	5	0.400613	5.722684	49.994331	9.83843e-40	-0.005707	-0.360975	0.719886	0.015705	0.987507	0.328918	-0.013189	-0.040973	0.967507	-0.891876	-0.571503	0.570634
hsa-miR-106b*	ABCE1	48	5	1.174604	6.797365	26.106123	5.293271e-28	-0.010281	-0.285872	0.776349	-0.046202	-1.277165	0.208398	0.583577	0.797014	0.429822	2.451446	0.690585	0.493537
hsa-miR-106b*	ABCF1	48	5	0.665891	7.705205	38.8316	4.079183e-35	0.040269	1.469357	0.149015	-0.003772	-0.136833	0.891801	-0.131237	-0.235193	0.815176	-0.786295	-0.290656	0.772711
hsa-miR-106b*	ABCF2	48	5	1.2512	5.528948	26.590237	2.512837e-28	0.045464	1.583056	0.120737	-0.027592	-0.955111	0.34486	-0.439056	-0.750873	0.456819	-0.792304	-0.279489	0.78121
hsa-miR-106b*	ABCF3	48	5	0.468445	6.76857	50.608856	5.868217e-40	0.010182	0.551206	0.584345	-0.012536	-0.674664	0.503501	-0.204097	-0.542666	0.590162	-0.728602	-0.399589	0.691437
hsa-miR-106b*	ABCG1	48	5	1.167733	6.343961	21.77256	7.575093e-25	-0.003804	-0.094531	0.925126	0.065731	1.623692	0.111751	-0.550407	-0.671737	0.505344	4.579147	1.152728	0.25539
hsa-miR-106b*	ABCG2	48	5	0.255779	4.837308	7.547795	2.090389e-09	-0.010108	-0.114191	0.909618	0.014401	0.161726	0.872279	0.272412	0.15115	0.880564	6.134726	0.702109	0.486394
hsa-miR-106b*	ABCG4	48	5	1.863469	5.533601	30.636471	7.673781e-31	-0.004989	-0.199967	0.842449	-0.030949	-1.233291	0.224167	-1.322642	-2.603992	0.012599	3.197837	1.298615	0.200997
hsa-miR-106b*	ABCG5	48	5	1.074969	3.154755	12.298588	1.132049e-15	-0.007876	-0.222307	0.825128	-0.045922	-1.288525	0.204453	0.950709	1.317964	0.194494	-3.048542	-0.871716	0.388205
hsa-miR-106b*	ABCG8	48	5	0.618895	4.281025	16.066555	8.72519e-20	0.012147	0.33005	0.742965	-0.026272	-0.709662	0.481744	0.559131	0.7462	0.459607	1.700237	0.468034	0.642124
hsa-miR-106b*	ABHD1	48	5	4.521979	3.901113	21.618795	1.002094e-24	-0.002334	-0.093628	0.92584	0.018001	0.718	0.47664	0.452607	0.891931	0.377394	-9.586637	-3.896749	0.000336
hsa-miR-106b*	ABHD10	48	5	0.798023	7.035932	25.9174	7.100644e-28	-0.062586	-1.669161	0.102352	-0.005034	-0.133459	0.894453	0.126628	0.165869	0.869037	1.038348	0.280547	0.780403
hsa-miR-106b*	ABHD11	48	5	1.037857	6.239504	49.356777	1.692748e-39	-0.031318	-1.793678	0.079899	0.012388	0.705298	0.484428	-0.079299	-0.223065	0.824541	0.840066	0.48742	0.628437
hsa-miR-106b*	ABHD12	48	5	0.845176	4.774219	22.150097	3.837471e-25	0.029103	0.977588	0.333746	0.005748	0.191955	0.848681	0.345357	0.569781	0.571791	2.668153	0.907982	0.368949
hsa-miR-106b*	ABHD12B	48	5	2.523013	2.49034	19.209665	1.010473e-22	0.004192	0.23413	0.815995	-0.046592	-2.586795	0.013154	0.01253	0.034369	0.972742	2.686501	1.519992	0.135833
hsa-miR-106b*	ABHD13	48	5	0.950868	5.205522	12.196543	1.498152e-15	-0.061558	-1.044261	0.3022	-0.069866	-1.178213	0.245191	0.315723	0.263054	0.793765	4.024806	0.691689	0.492851
hsa-miR-106b*	ABHD14A	48	5	0.356601	6.903018	37.670471	1.450986e-34	0.020766	0.820491	0.416462	-0.012335	-0.484509	0.630484	-0.369283	-0.716617	0.477485	1.108781	0.443814	0.659403
hsa-miR-106b*	ABHD14A-ACY1	48	5	1.82258	5.470301	29.673248	2.852505e-30	-0.02309	-0.906842	0.369544	0.05688	2.220739	0.031688	0.582591	1.123788	0.267338	-3.753592	-1.493462	0.142618
hsa-miR-106b*	ABHD14B	48	5	1.033952	7.088039	37.947586	1.068312e-34	0.038073	1.475794	0.147285	-0.009025	-0.347771	0.729709	-0.052122	-0.099231	0.921416	-2.433792	-0.955729	0.344552
hsa-miR-106b*	ABHD15	48	5	1.46275	5.732413	28.039751	2.896031e-29	0.007684	0.272121	0.786831	0.000226	0.007953	0.993691	-0.579563	-1.0081	0.319046	-3.263666	-1.170943	0.24807
hsa-miR-106b*	ABHD16A	48	5	0.394645	6.106427	54.885838	1.888255e-41	0.004521	0.294183	0.770034	-0.009984	-0.645873	0.521793	-0.262529	-0.839104	0.406052	-0.075383	-0.049698	0.960593
hsa-miR-106b*	ABHD16B	48	5	1.070326	3.939272	13.907477	1.620299e-17	-0.056955	-1.455835	0.152701	0.032525	0.826474	0.413098	-0.678602	-0.851949	0.398962	-0.894158	-0.231547	0.817988
hsa-miR-106b*	ABHD17A	48	5	1.41126	10.050534	59.278736	7.187128e-43	0.025918	1.106784	0.274541	0.021567	0.915574	0.364996	-0.372704	-0.781699	0.438674	-1.929924	-0.834917	0.40838
hsa-miR-106b*	ABHD17B	48	5	0.735602	5.316055	21.057783	2.821483e-24	-0.017214	-0.493681	0.624044	0.043508	1.240443	0.221538	-0.360622	-0.507974	0.614068	2.972838	0.863749	0.392518
hsa-miR-106b*	ABHD17C	48	5	0.676764	5.06558	15.581263	2.700374e-19	-0.016255	-0.361992	0.719131	-0.069332	-1.534954	0.132121	-0.431274	-0.471729	0.639505	3.091049	0.697385	0.489316
hsa-miR-107	A1BG	48	5	0.182997	5.405533	13.868104	1.791019e-17	0.029971	0.48125	0.632779	0.013955	0.529569	0.599135	-0.1711	-0.322515	0.748625	0.499009	0.191742	0.848847
hsa-miR-107	A1BG-AS1	48	5	1.013105	4.563759	10.912944	5.70004e-14	0.058986	0.882786	0.382261	0.039198	1.386379	0.172778	0.648091	1.138615	0.261168	-0.35746	-0.12802	0.89873
hsa-miR-107	A1CF	48	5	1.507548	3.436052	10.829607	7.272432e-14	0.002811	0.055441	0.956044	-0.018779	-0.875416	0.386212	-0.017614	-0.040788	0.967653	-3.78125	-1.784918	0.08133
hsa-miR-107	A2M	48	5	1.124552	3.52592	8.559214	7.767346e-11	0.074256	1.128191	0.265495	0.009162	0.328964	0.74378	0.875206	1.560966	0.125862	-3.965468	-1.441736	0.156621
hsa-miR-107	A2M-AS1	48	5	1.996531	5.127505	4.686445	2.8e-05	0.392859	2.247311	0.029805	0.033837	0.457432	0.649664	-2.231343	-1.498392	0.141337	8.562619	1.172125	0.2476
hsa-miR-107	A2ML1	48	5	1.071887	2.491907	8.309499	1.735347e-10	0.074182	1.548217	0.128899	-0.017611	-0.868628	0.389873	-0.061242	-0.150042	0.881433	-1.249939	-0.624255	0.535759
hsa-miR-107	A2MP1	48	5	0.517908	4.351494	7.828138	8.314903e-10	-0.018683	-0.210359	0.834381	0.044281	1.178256	0.245174	0.751849	0.99374	0.325909	-2.981253	-0.803246	0.42625
hsa-miR-107	A4GALT	48	5	0.790726	5.093483	17.425356	4.189697e-21	-0.027717	-0.593479	0.55597	0.010483	0.530482	0.598507	-0.238899	-0.600486	0.551334	-1.775633	-0.909808	0.367995
hsa-miR-107	A4GNT	48	5	2.154233	3.873983	9.886477	1.219364e-12	0.087789	1.402205	0.168032	0.053722	2.027854	0.0488	0.830101	1.556455	0.12693	-3.749851	-1.433269	0.159012
hsa-miR-107	AA06	48	5	1.186041	3.692651	7.883036	6.946822e-10	0.103713	1.385722	0.172977	0.035739	1.128482	0.265373	-0.426339	-0.668701	0.507261	-0.28854	-0.092255	0.926924
hsa-miR-107	AAAS	48	5	0.383082	5.346064	10.800092	7.929486e-14	0.072977	0.922713	0.361306	0.006094	0.182091	0.856367	-0.410846	-0.609809	0.545198	0.285005	0.086233	0.931681
hsa-miR-107	AACS	48	5	4.007169	5.951553	21.769547	7.616627e-25	0.089237	2.042933	0.047219	0.042435	2.295827	0.026624	-0.683274	-1.836267	0.073238	0.980786	0.537308	0.593825
hsa-miR-107	AACSP1	48	5	1.529393	3.541819	7.804829	8.975107e-10	-0.064837	-0.894226	0.376179	0.028554	0.930689	0.35721	1.105964	1.790605	0.080399	-0.162627	-0.053674	0.957444
hsa-miR-107	AADAC	48	5	1.507239	3.132834	8.864281	2.93567e-11	0.05269	0.933097	0.35598	0.021428	0.896785	0.374827	-0.879461	-1.828288	0.074449	3.335215	1.413383	0.164742
hsa-miR-107	AADACL2	48	5	1.290478	1.979025	4.764081	2.2e-05	0.012781	0.192568	0.848204	-0.014132	-0.50319	0.617398	1.105455	1.955197	0.057079	-4.601439	-1.659019	0.10439
hsa-miR-107	AADACP1	48	5	0.954424	2.4777	4.354779	8.1e-05	-0.020433	-0.224766	0.823226	-0.018699	-0.486101	0.629364	0.675145	0.871839	0.388138	3.005109	0.791056	0.433253
hsa-miR-107	AADAT	48	5	0.974993	3.502369	8.009565	4.595016e-10	-0.034153	-0.488842	0.627438	-0.046583	-1.575705	0.122423	-0.447446	-0.751812	0.45626	3.404485	1.16608	0.250009
hsa-miR-107	AAED1	48	5	0.278605	6.364641	12.576854	5.308083e-16	0.029609	0.366199	0.716012	0.009061	0.264846	0.792394	0.343172	0.498232	0.620859	1.410018	0.417304	0.678532
hsa-miR-107	AAGAB	48	5	0.331718	5.465692	14.675091	2.382838e-18	-0.05504	-0.924927	0.360166	0.003257	0.12935	0.897684	-0.135312	-0.266928	0.7908	1.325195	0.532899	0.596847
hsa-miR-107	AAK1	48	5	0.860832	4.428803	7.298321	4.771596e-09	0.151221	1.559692	0.126163	0.034091	0.830963	0.410585	0.249575	0.302176	0.763975	0.888194	0.219217	0.827518
hsa-miR-107	AAMDC	48	5	0.608305	5.112422	12.0048	2.545488e-15	-0.042812	-0.629189	0.532554	-0.004953	-0.172022	0.864227	0.320217	0.552451	0.5835	1.861373	0.654623	0.516197
hsa-miR-107	AAMP	48	5	1.038329	7.494218	31.431551	2.670211e-31	0.060681	1.592882	0.118512	0.004421	0.274273	0.785188	-0.312453	-0.962821	0.341021	0.311017	0.195368	0.846025
hsa-miR-107	AANAT	48	5	0.967281	2.68418	5.606103	1.363698e-06	0.026491	0.346283	0.730819	-0.042071	-1.299679	0.200636	-0.048441	-0.074334	0.941089	4.159768	1.301213	0.200115
hsa-miR-107	AAR2	48	5	0.861903	7.074728	30.9049	5.358211e-31	0.022261	0.608615	0.545981	0.003224	0.208341	0.835946	-0.028129	-0.09028	0.928484	-1.961883	-1.283573	0.206166
hsa-miR-107	AARS	48	5	1.07651	7.485897	22.523851	1.976106e-25	0.05162	0.972084	0.336446	0.019096	0.849837	0.400123	-0.437266	-0.966644	0.339128	-0.587858	-0.264912	0.792343
hsa-miR-107	AARS2	48	5	0.631024	6.086994	17.679188	2.423614e-21	0.056971	1.035631	0.306164	-0.003812	-0.163748	0.870697	-0.496515	-1.059531	0.295273	0.558395	0.242902	0.809237
hsa-miR-107	AARSD1	48	5	1.187346	6.14082	18.750975	2.563181e-22	-0.003112	-0.05948	0.952846	-0.005312	-0.239908	0.811541	-0.233606	-0.524087	0.60291	-3.067365	-1.402791	0.167859
hsa-miR-107	AASDH	48	5	0.29542	6.887965	18.113503	9.631841e-22	-0.017993	-0.29615	0.768541	-0.018535	-0.720937	0.47485	0.299757	0.579165	0.5655	-1.135545	-0.447245	0.656943
hsa-miR-107	AASDHPPT	48	5	0.567028	7.864863	23.965923	1.661689e-26	-0.037928	-0.723354	0.473379	0.020155	0.908403	0.368729	0.438573	0.981898	0.331643	-0.472019	-0.215423	0.830456
hsa-miR-107	AASS	48	5	1.323192	3.52062	8.077736	3.679935e-10	-0.117658	-1.689584	0.098347	-0.027473	-0.932361	0.356356	-0.676726	-1.140789	0.260272	0.077834	0.026747	0.978786
hsa-miR-107	AATF	48	5	2.007536	8.280007	28.669563	1.168374e-29	0.074835	1.621746	0.112168	0.017401	0.891153	0.377807	-0.225137	-0.572742	0.569802	-2.125127	-1.10206	0.276566
hsa-miR-107	AATK	48	5	1.115882	8.128106	22.656231	1.565638e-25	0.003392	0.059175	0.953087	0.026362	1.086879	0.283146	-0.455851	-0.933562	0.355743	3.870845	1.615972	0.113415
hsa-miR-107	AB074162	48	5	0.938665	6.956946	7.863476	7.406111e-10	-0.049668	-0.351366	0.727029	0.017242	0.288265	0.774529	-1.631987	-1.355297	0.1824	-1.62039	-0.274312	0.785158
hsa-miR-107	AB488780	48	5	1.124812	5.356639	16.004585	1.006543e-19	0.091986	1.720132	0.092599	0.016616	0.734316	0.466741	-0.342226	-0.751253	0.456592	1.50939	0.675435	0.503016
hsa-miR-107	ABAT	48	5	0.569007	9.029523	13.800989	2.125406e-17	-0.129635	-1.240102	0.221662	0.00728	0.164589	0.870039	-0.711493	-0.798983	0.428692	1.597923	0.365789	0.716316
hsa-miR-107	ABCA1	48	5	0.442773	5.888159	9.66721	2.38693e-12	-0.064588	-0.663687	0.510434	-0.020372	-0.494724	0.623313	0.274894	0.331595	0.741806	2.034499	0.500275	0.619432
hsa-miR-107	ABCA11P	48	5	1.280996	5.167748	10.099063	6.394746e-13	-0.154107	-1.88491	0.066212	-0.011884	-0.343511	0.732888	-0.468221	-0.672283	0.505	3.267448	0.956353	0.34424
hsa-miR-107	ABCA12	48	5	1.726553	1.343681	3.335039	0.001764	0.10421	1.618831	0.112796	-0.0252	-0.925129	0.360062	-0.274029	-0.499715	0.619823	5.44839	2.025362	0.049066
hsa-miR-107	ABCA13	48	5	1.059472	1.586768	4.647266	3.2e-05	0.035823	0.65665	0.514905	-0.017718	-0.767522	0.446965	0.546085	1.175076	0.24643	0.967827	0.424533	0.673294
hsa-miR-107	ABCA17P	48	5	0.484523	3.86527	6.566951	5.470541e-08	-0.029746	-0.316303	0.753303	-0.042981	-1.080102	0.286118	-0.447095	-0.558091	0.579676	-0.928825	-0.236346	0.814287
hsa-miR-107	ABCA2	48	5	0.461506	4.593039	13.790807	2.181428e-17	0.05469	1.02775	0.309814	-0.010718	-0.475983	0.636496	-0.192402	-0.424444	0.673358	-0.442637	-0.199052	0.84316
hsa-miR-107	ABCA3	48	5	1.032252	5.017246	14.824923	1.652003e-18	0.086251	1.595068	0.118022	0.010409	0.454912	0.651461	-0.428823	-0.93095	0.357077	0.72478	0.320748	0.749955
hsa-miR-107	ABCA4	48	5	0.497645	3.754828	11.891696	3.487594e-15	-0.05145	-1.019835	0.313511	-0.008778	-0.411215	0.682957	0.007052	0.016409	0.986984	1.194191	0.566444	0.574037
hsa-miR-107	ABCA5	48	5	0.849964	5.091957	12.532193	5.99023e-16	-0.053118	-0.818225	0.41774	0.001253	0.045599	0.963841	-0.652193	-1.179343	0.244746	4.00329	1.47567	0.147318
hsa-miR-107	ABCA6	48	5	0.720344	2.572146	5.870922	5.632186e-07	-0.017655	-0.252209	0.802081	-0.040438	-1.365223	0.179283	-0.27496	-0.461108	0.647045	-1.335316	-0.456483	0.65034
hsa-miR-107	ABCA7	48	5	1.489609	8.278605	27.189991	1.015069e-28	0.032998	0.67832	0.501203	0.006042	0.29354	0.770522	-0.593895	-1.433122	0.159054	-1.10399	-0.543059	0.589894
hsa-miR-107	ABCA8	48	5	0.28558	2.705092	8.09898	3.434179e-10	0.015421	0.288972	0.773992	-0.010369	-0.459199	0.648404	0.197392	0.434209	0.666308	-1.809925	-0.811594	0.421495
hsa-miR-107	ABCA9	48	5	1.309868	1.596545	4.318127	9.1e-05	0.093881	1.589213	0.119339	0.002769	0.110767	0.912317	-0.802121	-1.593954	0.118271	2.585057	1.047163	0.300875
hsa-miR-107	ABCB1	48	5	3.130678	4.78332	8.593705	6.95465e-11	0.068097	0.765712	0.448031	0.017947	0.476921	0.635834	-1.944688	-2.566981	0.013822	-0.616721	-0.165947	0.868976
hsa-miR-107	ABCB10	48	5	0.568444	7.402511	8.000418	4.734163e-10	-0.11998	-0.811583	0.421501	-0.03506	-0.560467	0.57807	0.206128	0.163679	0.870751	4.349017	0.703971	0.485246
hsa-miR-107	ABCB11	48	5	1.211666	3.328184	12.205173	1.46299e-15	-0.018066	-0.414648	0.680461	0.020245	1.098112	0.278267	0.75708	2.039858	0.047538	-2.564246	-1.408401	0.166202
hsa-miR-107	ABCB4	48	5	1.664304	5.566349	8.190052	2.55477e-10	-0.07587	-0.698677	0.488516	-0.064665	-1.407286	0.16653	0.726372	0.78523	0.436624	-8.392891	-1.849514	0.071265
hsa-miR-107	ABCB5	48	5	0.931159	2.489009	9.783832	1.66865e-12	0.041251	1.014854	0.315852	0.025701	1.494296	0.142401	0.232152	0.670467	0.506145	-0.220754	-0.129963	0.897202
hsa-miR-107	ABCB6	48	5	0.92782	4.522826	12.30582	1.109847e-15	0.026101	0.444471	0.658931	0.01081	0.435017	0.665726	-0.690285	-1.379911	0.174747	-0.072666	-0.029612	0.976514
hsa-miR-107	ABCB7	48	5	0.993724	7.672268	24.647602	5.389447e-27	-0.031118	-0.625671	0.534838	-0.03009	-1.429772	0.160008	0.33291	0.785777	0.436307	-0.086446	-0.041594	0.967015
hsa-miR-107	ABCB8	48	5	0.122728	4.305269	10.442709	2.280264e-13	0.017293	0.262526	0.79417	-0.009503	-0.340936	0.734812	0.113343	0.201989	0.840878	0.905889	0.329092	0.743683
hsa-miR-107	ABCB9	48	5	0.561565	4.499547	13.089023	1.350613e-16	0.045622	0.830616	0.410779	-0.021677	-0.932692	0.356187	-0.470543	-1.00568	0.320195	1.096811	0.477859	0.635171
hsa-miR-107	ABCC1	48	5	1.028694	6.595586	26.273273	4.087068e-28	-0.016377	-0.408304	0.685077	0.027883	1.642853	0.107707	0.273654	0.80091	0.427587	-2.354686	-1.40483	0.167255
hsa-miR-107	ABCC10	48	5	0.955161	6.466031	19.092926	1.278432e-22	0.038809	0.717236	0.477107	0.017735	0.774571	0.442832	-0.487239	-1.057058	0.296388	-0.478536	-0.211631	0.833395
hsa-miR-107	ABCC11	48	5	0.762838	3.902946	10.807465	7.75991e-14	-0.065344	-1.132465	0.263715	0.028261	1.157488	0.253462	-0.176729	-0.35955	0.720943	-0.929901	-0.385654	0.701654
hsa-miR-107	ABCC12	48	5	2.909979	2.021145	6.581812	5.20498e-08	0.102408	2.087233	0.042829	0.031797	1.531538	0.132961	-0.106493	-0.254794	0.800097	4.046996	1.973834	0.054848
hsa-miR-107	ABCC13	48	5	0.154006	4.728449	6.365915	1.072849e-07	-0.032052	-0.270073	0.788396	0.020646	0.411128	0.683021	-0.37597	-0.371893	0.711799	-0.893286	-0.18012	0.857904
hsa-miR-107	ABCC2	48	5	0.697339	4.642705	9.939967	1.036024e-12	-0.051397	-0.688719	0.494699	0.019619	0.621291	0.537688	-0.623217	-0.980336	0.332404	3.564926	1.143126	0.259311
hsa-miR-107	ABCC3	48	5	3.240021	5.482321	17.637108	2.652722e-21	0.042272	0.851156	0.399398	0.027857	1.325547	0.19199	0.642633	1.518964	0.136091	-6.60388	-3.18194	0.002716
hsa-miR-107	ABCC4	48	5	0.260371	5.042954	7.301957	4.714395e-09	-0.043091	-0.390505	0.698091	-0.010647	-0.22802	0.820711	0.308603	0.328304	0.744275	2.050565	0.44469	0.658774
hsa-miR-107	ABCC5	48	5	0.956522	7.369718	14.083886	1.036686e-17	-0.127225	-1.521721	0.1354	-0.020036	-0.566339	0.574108	-0.66084	-0.927876	0.358651	2.914176	0.834098	0.408835
hsa-miR-107	ABCC6	48	5	0.73922	4.545091	13.032726	1.567385e-16	-0.004114	-0.073836	0.941484	0.001398	0.059307	0.952982	-0.235032	-0.495156	0.623011	3.706954	1.591988	0.118713
hsa-miR-107	ABCC6P1	48	5	1.704816	3.402577	11.045167	3.879843e-14	0.037838	0.768745	0.446246	-0.032446	-1.557844	0.126601	-0.115263	-0.274901	0.784709	3.938296	1.914708	0.062198
hsa-miR-107	ABCC6P2	48	5	2.256304	5.076425	10.011028	8.348385e-13	-0.009933	-0.122597	0.902997	-0.070561	-2.058176	0.045666	-0.516857	-0.748882	0.458006	7.511887	2.218705	0.031836
hsa-miR-107	ABCC8	48	5	0.500709	4.483511	15.528015	3.061383e-19	0.045567	0.987739	0.328806	-0.010234	-0.524276	0.602779	0.255922	0.651219	0.51837	0.302783	0.157058	0.875934
hsa-miR-107	ABCC9	48	5	1.688972	2.563546	7.76719	1.015464e-09	0.090205	1.71057	0.094367	-0.022909	-1.026685	0.31031	0.318672	0.709395	0.481909	2.257749	1.024538	0.311311
hsa-miR-107	ABCD1	48	5	1.013616	5.975272	14.560938	3.155259e-18	-0.019892	-0.303387	0.763058	-0.052915	-1.907244	0.063183	-0.110593	-0.198007	0.843973	-0.565668	-0.206454	0.837411
hsa-miR-107	ABCD1P2	48	5	0.795066	3.025598	9.000717	1.906271e-11	0.055049	1.024953	0.311117	-0.010708	-0.471155	0.639912	0.567916	1.241285	0.221229	-0.618898	-0.275749	0.784061
hsa-miR-107	ABCD2	48	5	0.904489	3.142117	5.100478	7.279389e-06	-0.033842	-0.343825	0.732654	-0.020723	-0.497562	0.621328	-1.525226	-1.819049	0.075872	5.33991	1.298232	0.201128
hsa-miR-107	ABCD3	48	5	1.003737	5.501473	14.07276	1.066186e-17	0.046235	0.74022	0.463189	-0.044616	-1.688078	0.098637	-0.605121	-1.137273	0.261722	2.679912	1.026717	0.310295
hsa-miR-107	ABCD4	48	5	2.436896	5.077727	23.42067	4.17275e-26	0.098018	2.829594	0.007055	0.012856	0.877039	0.385339	-0.020509	-0.069502	0.944912	-0.356677	-0.246396	0.806548
hsa-miR-107	ABCE1	48	5	1.454734	7.274468	13.722466	2.598451e-17	-0.088582	-1.045843	0.301477	-0.04324	-1.206481	0.234228	0.615654	0.853275	0.398235	1.959408	0.553587	0.582729
hsa-miR-107	ABCF1	48	5	1.069267	7.212425	17.956007	1.343295e-21	0.124357	1.937702	0.059245	-0.008577	-0.315821	0.753666	-0.218879	-0.400364	0.690871	-0.081559	-0.030411	0.97588
hsa-miR-107	ABCF2	48	5	0.755091	5.498916	12.571186	5.390077e-16	0.055249	0.790524	0.43356	-0.030417	-1.028527	0.309453	-0.523468	-0.879248	0.384154	-0.464278	-0.158967	0.874439
hsa-miR-107	ABCF3	48	5	1.378424	6.327173	23.881523	1.913948e-26	0.082696	1.953564	0.057279	-0.015316	-0.855048	0.397264	-0.235006	-0.651709	0.518057	-0.268943	-0.152034	0.879871
