##The total sample size of case group is 25.
##The total sample size of control group is 25.
Marker1	Marker2	group1_spearman	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_spearman	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
0	60	0.254615	-0.156241	0.590358	1.262708	25	0.213201	0.216195	-0.195656	0.563219	1.061952	25	0.213201	0.134922	0.892674
0	61	-0.045385	-0.432761	0.356139	-0.217881	25	0.213201	-0.083077	-0.463015	0.322652	-0.399805	25	0.213201	0.125544	0.900093
0	62	0.051538	-0.350742	0.437761	0.247499	25	0.213201	0.637692	0.324261	0.824960	3.970271	25	0.213201	-2.330561	0.019776
0	63	-0.404615	-0.689514	-0.011282	-2.121919	25	0.213201	0.533846	0.175790	0.767157	3.027781	25	0.213201	-3.398428	0.000678
0	64	0.423077	0.033548	0.701022	2.239289	25	0.213201	0.056154	-0.346676	0.441495	0.269730	25	0.213201	1.310799	0.189926
0	65	-0.148462	-0.513477	0.262048	-0.719975	25	0.213201	0.230000	-0.181646	0.573057	1.133428	25	0.213201	-1.272776	0.203097
0	66	-0.036923	-0.425847	0.363518	-0.177198	25	0.213201	0.692308	0.409076	0.853865	4.601136	25	0.213201	-2.949521	0.003183
0	67	-0.142308	-0.508833	0.267894	-0.689501	25	0.213201	0.477692	0.101763	0.734239	2.607696	25	0.213201	-2.199819	0.027820
0	68	0.071538	-0.333012	0.453847	0.343968	25	0.213201	-0.050000	-0.436513	0.352094	-0.240092	25	0.213201	0.403642	0.686476
0	69	-0.107692	-0.482306	0.300220	-0.519495	25	0.213201	-0.375385	-0.670994	0.023193	-1.942325	25	0.213201	0.950428	0.341895
0	70	-0.209231	-0.558218	0.202662	-1.026148	25	0.213201	0.938462	0.863545	0.972847	13.031023	25	0.213201	-6.425498	1.314385e-10
0	71	-0.403846	-0.689031	-0.010362	-2.117098	25	0.213201	-0.266154	-0.598363	0.144143	-1.324192	25	0.213201	-0.515789	0.606002
0	72	0.002308	-0.393188	0.397083	0.011067	25	0.213201	0.690000	0.405390	0.852663	4.571817	25	0.213201	-2.804697	0.005036
0	73	0.299231	-0.108767	0.620949	1.503971	25	0.213201	0.455175	0.073204	0.720691	2.451638	25	0.213201	-0.605397	0.544915
0	74	0.266154	-0.144143	0.598363	1.324192	25	0.213201	0.151538	-0.259114	0.515791	0.735244	25	0.213201	0.398012	0.690621
0	75	0.219231	-0.192590	0.565390	1.077609	25	0.213201	0.566154	0.220299	0.785556	3.293922	25	0.213201	-1.389653	0.164634
0	76	0.431538	0.043884	0.706248	2.294201	25	0.213201	0.548182	0.195362	0.775369	3.143376	25	0.213201	-0.510738	0.609534
0	77	0.070769	-0.333700	0.453233	0.340250	25	0.213201	0.726923	0.465491	0.871683	5.076605	25	0.213201	-2.823389	0.004752
0	78	0.203077	-0.208817	0.553777	0.994648	25	0.213201	0.411538	0.019586	0.693847	2.165554	25	0.213201	-0.767872	0.442563
0	79	0.117692	-0.290977	0.490041	0.568383	25	0.213201	0.487692	0.114648	0.740191	2.679093	25	0.213201	-1.375695	0.168916
0	80	-0.017692	-0.409964	0.380102	-0.084863	25	0.213201	0.242354	-0.168964	0.581779	1.198006	25	0.213201	-0.878799	0.379510
0	81	0.243846	-0.167423	0.582827	1.205845	25	0.213201	-0.265385	-0.597831	0.144953	-1.320074	25	0.213201	1.727138	0.084143
0	82	-0.316154	-0.632302	0.090259	-1.598195	25	0.213201	-0.140769	-0.507668	0.269350	-0.681895	25	0.213201	-0.615757	0.538055
0	83	-0.159231	-0.521553	0.251746	-0.773513	25	0.213201	-0.277692	-0.606302	0.131920	-1.386288	25	0.213201	0.413193	0.679465
0	84	-0.136923	-0.504752	0.272984	-0.662903	25	0.213201	-0.467692	-0.728248	-0.089003	-2.537612	25	0.213201	1.224909	0.220609
0	85	-0.104615	-0.479914	0.303049	-0.504486	25	0.213201	0.007309	-0.388952	0.401287	0.035054	25	0.213201	-0.372486	0.709531
0	86	0.287692	-0.121226	0.613130	1.440630	25	0.213201	0.880000	0.743336	0.946144	8.885401	25	0.213201	-3.581023	0.000342
0	87	-0.793077	-0.904703	-0.579558	-6.244179	25	0.213201	0.746297	0.498022	0.881492	5.377176	25	0.213201	-6.779897	1.202618e-11
0	88	0.403077	0.009444	0.688549	2.112282	25	0.213201	0.237399	-0.174067	0.578290	1.172032	25	0.213201	0.614575	0.538835
0	89	-0.442308	-0.712857	-0.057160	-2.365169	25	0.213201	0.415385	0.024223	0.696245	2.189989	25	0.213201	-3.042000	0.002350
0	90	0.264615	-0.145763	0.597300	1.315959	25	0.213201	0.758462	0.518810	0.887591	5.581332	25	0.213201	-2.393005	0.016711
0	91	0.114615	-0.293829	0.487667	0.553323	25	0.213201	0.741681	0.490207	0.879165	5.302965	25	0.213201	-2.782928	0.005387
0	92	-0.032308	-0.422057	0.367521	-0.155023	25	0.213201	0.607040	0.278769	0.808296	3.663477	25	0.213201	-2.442825	0.014573
0	93	0.057692	-0.345317	0.442737	0.277144	25	0.213201	0.518462	0.155098	0.758259	2.907790	25	0.213201	-1.712960	0.086720
0	94	-0.055385	-0.440874	0.347354	-0.266024	25	0.213201	-0.055385	-0.440874	0.347354	-0.266024	25	0.213201	0.000000	1.000000
0	95	0.193077	-0.218749	0.546519	0.943722	25	0.213201	0.186190	-0.225541	0.541489	0.908826	25	0.213201	0.023695	0.981096
0	96	-0.278462	-0.606829	0.131101	-1.390451	25	0.213201	-0.538462	-0.769809	-0.182061	-3.064583	25	0.213201	1.047963	0.294655
0	97	0.164615	-0.246560	0.525567	0.800387	25	0.213201	-0.681538	-0.848243	-0.391955	-4.466552	25	0.213201	3.310351	0.000932
0	98	0.186923	-0.224820	0.542026	0.912535	25	0.213201	0.096923	-0.310090	0.473911	0.467026	25	0.213201	0.304860	0.760473
0	99	-0.080000	-0.460578	0.325424	-0.384900	25	0.213201	0.496923	0.126655	0.745650	2.746225	25	0.213201	-2.074162	0.038064
