##The total sample size of case group is 50.
##The total sample size of control group is 50.
Marker1	Marker2	group1_pearson	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_pearson	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
0	61	0.845745	0.742092	0.909894	10.981315	50	0.145865	0.227167	-0.054641	0.475455	1.616108	50	0.145865	4.895261	9.817544e-07
0	62	0.955012	0.921666	0.974353	22.310421	50	0.145865	0.315714	0.040961	0.546077	2.305233	50	0.145865	7.557541	4.107594e-14
0	63	-0.669182	-0.798752	-0.480293	-6.239047	50	0.145865	0.416896	0.156731	0.622958	3.177649	50	0.145865	-6.075058	1.239429e-09
0	64	0.715411	0.545734	0.828733	7.093870	50	0.145865	0.031491	-0.249044	0.307151	0.218285	50	0.145865	4.201386	0.000027
0	65	-0.431452	-0.633700	-0.173996	-3.313460	50	0.145865	0.269836	-0.009209	0.509891	1.941493	50	0.145865	-3.579364	0.000344
0	66	-0.861988	-0.919677	-0.767878	-11.780822	50	0.145865	0.099188	-0.184252	0.367397	0.690597	50	0.145865	-6.789397	1.126030e-11
0	67	-0.721205	-0.832445	-0.554084	-7.213069	50	0.145865	0.004224	-0.274451	0.282245	0.029264	50	0.145865	-4.432596	9.310514e-06
0	68	-0.690045	-0.812362	-0.509568	-6.605406	50	0.145865	0.207502	-0.075194	0.459325	1.469603	50	0.145865	-5.131761	2.870445e-07
0	69	-0.877620	-0.929024	-0.792984	-12.684362	50	0.145865	-0.154473	-0.414982	0.129446	-1.083220	50	0.145865	-5.863737	4.525638e-09
0	70	0.911909	0.849080	0.949299	15.394722	50	0.145865	-0.342791	-0.567039	-0.071236	-2.528100	50	0.145865	9.191170	3.885924e-20
0	71	0.945377	0.905235	0.968793	20.092545	50	0.145865	0.199963	-0.083010	0.453096	1.413940	50	0.145865	7.677183	1.626248e-14
0	72	0.403471	0.140948	0.612982	3.055032	50	0.145865	0.034924	-0.245819	0.310260	0.242106	50	0.145865	1.904413	0.056856
0	73	-0.689893	-0.812264	-0.509354	-6.602637	50	0.145865	0.133352	-0.150590	0.396970	0.932217	50	0.145865	-4.759954	1.936367e-06
0	74	0.921904	0.865704	0.955151	16.486456	50	0.145865	-0.051487	-0.325179	0.230164	-0.357186	50	0.145865	8.013707	1.113015e-15
0	75	0.939043	0.894499	0.965126	18.923429	50	0.145865	-0.294908	-0.529772	-0.018036	-2.138280	50	0.145865	9.859319	6.247182e-23
0	76	0.905735	0.838875	0.945671	14.805263	50	0.145865	0.121670	-0.162175	0.386919	0.849263	50	0.145865	6.694562	2.163186e-11
0	77	0.878362	0.794183	0.929466	12.731227	50	0.145865	-0.077165	-0.348042	0.205604	-0.536213	50	0.145865	7.009127	2.398103e-12
