Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1
52	51	50.000000	2.000000	0.088627	7.369374	5.905862	3.490116e-07	-0.448803	-0.297703	0.767215
52	52	50.000000	2.000000	1.832532	8.374071	9.540421	1.154837e-12	-1.435556	-1.353710	0.182169
52	53	50.000000	2.000000	0.130066	6.993292	7.092048	5.314028e-09	-0.429653	-0.360647	0.719946
52	54	50.000000	2.000000	0.157820	6.357873	8.422889	5.093875e-11	0.362291	0.397266	0.692932
52	55	50.000000	2.000000	0.239143	6.122197	12.290326	1.953641e-16	0.294305	0.489022	0.627053
52	56	50.000000	2.000000	0.195301	6.662114	11.697165	1.172101e-15	-0.304095	-0.441928	0.660526
52	57	50.000000	2.000000	0.000419	6.189201	14.858600	1.393954e-19	0.010301	0.020469	0.983754
52	58	50.000000	2.000000	0.058286	6.603489	11.388003	3.036364e-15	-0.169134	-0.241424	0.810255
52	59	50.000000	2.000000	0.034791	6.815480	9.893746	3.589117e-13	-0.155236	-0.186523	0.852821
52	60	50.000000	2.000000	0.000430	6.587969	7.090665	5.340010e-09	0.023281	0.020740	0.983539
52	61	50.000000	2.000000	0.002360	5.941658	32.224281	3.584790e-34	0.010821	0.048575	0.961459
52	62	50.000000	2.000000	0.126180	5.855107	24.775639	5.328062e-29	0.101422	0.355218	0.723983
52	63	50.000000	2.000000	0.020591	5.940292	20.056402	5.612947e-25	0.051348	0.143496	0.886499
52	64	50.000000	2.000000	0.082519	6.390182	5.036409	7.120637e-06	0.440346	0.287261	0.775149
52	65	50.000000	2.000000	0.095184	7.517305	6.326122	7.946755e-08	-0.442927	-0.308519	0.759022
52	66	50.000000	2.000000	0.983330	7.275541	9.627782	8.638535e-13	-0.905345	-0.991630	0.326351
52	67	50.000000	2.000000	0.111096	6.398191	5.212378	3.896664e-06	0.494306	0.333311	0.740351
52	68	50.000000	2.000000	0.201042	6.182662	11.695905	1.176630e-15	0.286359	0.448378	0.655898
52	69	50.000000	2.000000	0.702342	7.752280	8.215450	1.042612e-10	-0.955428	-0.838059	0.406152
52	70	50.000000	2.000000	0.702091	6.064525	5.626368	9.282281e-07	1.091166	0.837909	0.406235
52	71	50.000000	2.000000	0.523905	5.891886	8.284903	8.199629e-11	0.621897	0.723813	0.472694
52	72	50.000000	2.000000	0.046652	6.866604	4.978327	8.678949e-06	0.359933	0.215992	0.829909
52	73	50.000000	2.000000	0.842690	5.723514	8.578924	2.979546e-11	0.739928	0.917981	0.363218
52	74	50.000000	2.000000	0.652565	6.762506	14.141162	9.723433e-19	-0.466724	-0.807815	0.423182
52	75	50.000000	2.000000	1.040441	6.937843	11.101997	7.405369e-15	-0.770118	-1.020020	0.312833
52	76	50.000000	2.000000	0.000010	7.336487	4.852139	0.000013	0.005904	0.003232	0.997435
52	77	50.000000	2.000000	0.147353	7.302116	6.410235	5.905157e-08	-0.528299	-0.383866	0.702773
52	78	50.000000	2.000000	0.163301	7.052941	8.904446	9.806827e-12	-0.386707	-0.404105	0.687931
52	79	50.000000	2.000000	0.036979	7.574291	4.558074	0.000036	-0.386066	-0.192299	0.848320
52	80	50.000000	2.000000	0.000894	7.298449	5.934869	3.152165e-07	-0.044422	-0.029899	0.976272
52	81	50.000000	2.000000	0.201272	7.696474	6.857186	1.217503e-08	-0.608364	-0.448634	0.655715
52	82	50.000000	2.000000	0.833487	5.890379	17.368980	2.462603e-22	0.374062	0.912955	0.365829
52	83	50.000000	2.000000	1.416743	7.701337	9.522121	1.227379e-12	-1.163063	-1.190270	0.239794
52	84	50.000000	2.000000	0.230136	7.435836	8.327463	7.078623e-11	-0.517529	-0.479725	0.633602
52	85	50.000000	2.000000	0.786683	6.548417	13.668930	3.612266e-18	-0.513366	-0.886952	0.379528
52	86	50.000000	2.000000	0.374012	6.006275	7.255928	2.982520e-09	0.611619	0.611566	0.543711
52	87	50.000000	2.000000	0.298330	7.263906	9.195349	3.666148e-12	-0.521285	-0.546196	0.587461
52	88	50.000000	2.000000	0.321256	6.197228	5.198618	4.085441e-06	0.816320	0.566795	0.573495
52	89	50.000000	2.000000	0.183058	6.830552	8.940810	8.667626e-12	-0.394911	-0.427853	0.670672
52	90	50.000000	2.000000	0.898125	7.620018	6.799777	1.491228e-08	-1.283084	-0.947694	0.348032
52	91	50.000000	2.000000	0.035296	8.225434	5.348403	2.437646e-06	-0.349077	-0.187871	0.851769
52	92	50.000000	2.000000	0.191553	5.906359	3.032202	0.003908	1.029988	0.437668	0.663590
52	93	50.000000	2.000000	0.017492	7.305514	4.965882	9.054190e-06	-0.235070	-0.132257	0.895334
52	94	50.000000	2.000000	1.183863	7.857346	10.395949	6.995530e-14	-0.993546	-1.088055	0.282004
52	95	50.000000	2.000000	0.020015	6.293806	13.691863	3.387086e-18	0.078569	0.141474	0.888088
52	96	50.000000	2.000000	0.008668	7.162378	6.406838	5.976426e-08	0.125747	0.093102	0.926210
52	97	50.000000	2.000000	0.096088	7.345840	8.191244	1.133770e-10	-0.335855	-0.309981	0.757917
52	98	50.000000	2.000000	0.669612	6.374365	3.626392	0.000694	1.737798	0.818299	0.417231
52	99	50.000000	2.000000	1.067174	8.301322	7.389867	1.861666e-09	-1.402018	-1.033041	0.306762
53	0	50.000000	2.000000	0.380798	6.673935	26.484972	2.683810e-30	-0.211460	-0.617089	0.540092
53	1	50.000000	2.000000	0.011439	6.473200	26.287746	3.755938e-30	-0.035814	-0.106953	0.915272
53	2	50.000000	2.000000	0.057863	6.028215	45.893616	2.597540e-41	0.042967	0.240547	0.810931
53	3	50.000000	2.000000	0.974042	7.886409	13.464555	6.429028e-18	-0.786093	-0.986936	0.328623
53	4	50.000000	2.000000	0.059594	6.283356	23.630787	4.360612e-28	0.088270	0.244119	0.808179
53	5	50.000000	2.000000	0.001463	5.880220	141.307739	1.500917e-64	-0.002164	-0.038245	0.969651
53	6	50.000000	2.000000	0.026207	6.445889	26.448406	2.855895e-30	-0.053653	-0.161886	0.872075
53	7	50.000000	2.000000	0.276748	6.567124	13.918793	1.797765e-18	0.337531	0.526069	0.601263
53	8	50.000000	2.000000	0.066332	6.571688	14.952783	1.085093e-19	0.153927	0.257550	0.797855
53	9	50.000000	2.000000	1.503370	9.236603	10.649847	3.097062e-14	-1.446105	-1.226120	0.226135
53	10	50.000000	2.000000	0.011616	6.972008	17.077892	4.961571e-22	0.059833	0.107776	0.914623
53	11	50.000000	2.000000	0.531331	6.017009	34.642807	1.278881e-35	0.172166	0.728924	0.469590
53	12	50.000000	2.000000	0.498727	7.045707	15.424507	3.142803e-20	-0.438675	-0.706206	0.483474
53	13	50.000000	2.000000	0.007179	6.238232	30.987785	2.154977e-33	0.023196	0.084731	0.932828
53	14	50.000000	2.000000	0.751360	5.912568	112.839119	7.117827e-60	-0.061764	-0.866810	0.390359
53	15	50.000000	2.000000	1.002596	6.149418	52.446335	4.850712e-44	-0.159654	-1.001297	0.321704
53	16	50.000000	2.000000	0.251277	6.045043	49.466534	7.646480e-43	-0.083303	-0.501276	0.618468
53	17	50.000000	2.000000	0.521879	6.075222	28.394207	1.156330e-31	0.210192	0.722412	0.473546
