##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
2	53	0.772005	0.628768	0.864570	8.414829	50
2	54	0.523649	0.287152	0.699974	4.258488	50
2	55	-0.686627	-0.810142	-0.504743	-6.543360	50
2	56	0.788427	0.653490	0.874796	8.880080	50
2	57	0.710732	0.539015	0.825728	6.999800	50
2	58	-0.367260	-0.585734	-0.099031	-2.735619	50
2	59	0.770276	0.626182	0.863489	8.368420	50
2	60	-0.581753	-0.740237	-0.362024	-4.955337	50
2	61	0.737527	0.577791	0.842849	7.566420	50
2	62	0.775366	0.633805	0.866670	8.506400	50
2	63	-0.541100	-0.712186	-0.309339	-4.457834	50
2	64	0.683169	0.499874	0.807892	6.481438	50
2	65	-0.425402	-0.629245	-0.166801	-3.256639	50
2	66	-0.703721	-0.821213	-0.528989	-6.862336	50
2	67	-0.705450	-0.822327	-0.531456	-6.895854	50
2	68	-0.746074	-0.848266	-0.590313	-7.762796	50
2	69	-0.753757	-0.853117	-0.601634	-7.946683	50
2	70	0.680541	0.496179	0.806179	6.434906	50
2	71	0.721873	0.555049	0.832872	7.227015	50
2	72	0.462237	0.211038	0.656165	3.611448	50
2	73	-0.490132	-0.676227	-0.245237	-3.895763	50
2	74	0.735222	0.574426	0.841385	7.514858	50
2	75	0.693445	0.514380	0.814568	6.667965	50
2	76	0.726963	0.562416	0.836124	7.334666	50
2	77	0.692466	0.512993	0.813933	6.649863	50
2	78	-0.362916	-0.582432	-0.094066	-2.698322	50
2	79	-0.731573	-0.839063	-0.569111	-7.434372	50
2	80	0.159280	-0.124597	0.419053	1.117793	50
2	81	-0.618151	-0.764893	-0.410417	-5.448288	50
2	82	0.699208	0.522559	0.818298	6.775950	50
2	83	0.763737	0.616430	0.859393	8.196896	50
2	84	-0.526242	-0.701795	-0.290433	-4.287624	50
2	85	0.706525	0.532992	0.823020	6.916816	50
2	86	-0.529892	-0.704354	-0.295060	-4.328912	50
2	87	0.824826	0.709330	0.897190	10.107350	50
2	88	-0.278930	-0.517132	-0.000627	-2.012355	50
2	89	-0.087539	-0.357188	0.195579	-0.608825	50
2	90	0.685954	0.503795	0.809704	6.531254	50
2	91	-0.814550	-0.890906	-0.693417	-9.728372	50
2	92	-0.635595	-0.776559	-0.434031	-5.703893	50
2	93	-0.602785	-0.754536	-0.389843	-5.233988	50
2	94	0.528932	0.293841	0.703681	4.318014	50
2	95	-0.711113	-0.825972	-0.539561	-7.007379	50
2	96	-0.663833	-0.795241	-0.472855	-6.149607	50
2	97	-0.723409	-0.833855	-0.557270	-7.259250	50
2	98	-0.500948	-0.683933	-0.258664	-4.010126	50
2	99	-0.750588	-0.851118	-0.596957	-7.869948	50
3	4	-0.724082	-0.834284	-0.558243	-7.273425	50
3	5	0.673373	0.486141	0.801497	6.310363	50
3	6	0.774406	0.632364	0.866070	8.480057	50
3	7	-0.726002	-0.835511	-0.561024	-7.314162	50
3	8	-0.778610	-0.868693	-0.638677	-8.596497	50
3	9	0.724754	0.559216	0.834714	7.287642	50
3	10	0.071116	-0.211421	0.342685	0.493960	50
3	11	0.776519	0.635534	0.867389	8.538211	50
3	12	0.582151	0.362546	0.740509	4.960465	50
3	13	-0.765252	-0.860343	-0.618686	-8.236096	50
3	14	-0.732533	-0.839674	-0.570509	-7.455418	50
3	15	0.449028	0.195054	0.646567	3.481692	50
