##The total sample size of case group is 25.
##The total sample size of control group is 25.
Marker1	Marker2	group1_pearson	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_pearson	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
1	9	-0.001911	-0.396749	0.393524	-0.009164	25	0.213201	0.741103	0.489230	0.878873	5.293783	25	0.213201	-3.166818	0.001541
1	10	0.326237	-0.079096	0.639002	1.655135	25	0.213201	0.895427	0.774223	0.953279	9.645640	25	0.213201	-3.681607	0.000232
1	11	0.006123	-0.389958	0.400292	0.029365	25	0.213201	0.159557	-0.251433	0.521796	0.775138	25	0.213201	-0.513443	0.607642
1	12	-0.086343	-0.465595	0.319702	-0.415637	25	0.213201	-0.594740	-0.801518	-0.260920	-3.547966	25	0.213201	1.984704	0.047177
1	13	-0.062772	-0.446827	0.340819	-0.301639	25	0.213201	0.563826	0.217043	0.784243	3.274046	25	0.213201	-2.325881	0.020025
1	14	0.184806	-0.226900	0.540476	0.901835	25	0.213201	0.699402	0.420464	0.857547	4.692986	25	0.213201	-2.252565	0.024287
1	15	-0.051311	-0.437577	0.350941	-0.246405	25	0.213201	0.405974	0.012907	0.690366	2.130445	25	0.213201	-1.599068	0.109805
1	16	0.106289	-0.301512	0.481216	0.512648	25	0.213201	-0.010984	-0.404366	0.385828	-0.052680	25	0.213201	0.390288	0.696324
1	17	-0.106419	-0.481317	0.301392	-0.513281	25	0.213201	0.334144	-0.070272	0.644223	1.700224	25	0.213201	-1.506773	0.131869
1	18	0.008049	-0.388324	0.401908	0.038602	25	0.213201	0.187590	-0.224163	0.542514	0.915910	25	0.213201	-0.602927	0.546557
1	19	0.211822	-0.200060	0.560081	1.039449	25	0.213201	-0.592961	-0.800533	-0.258357	-3.531585	25	0.213201	2.976003	0.002920
1	20	-0.400265	-0.686781	-0.006091	-2.094725	25	0.213201	0.845066	0.675484	0.929745	7.580091	25	0.213201	-5.514215	3.503392e-08
1	21	-0.056361	-0.441662	0.346493	-0.270729	25	0.213201	0.869837	0.723302	0.941408	8.455824	25	0.213201	-4.606227	4.100400e-06
1	22	0.028961	-0.370415	0.419300	0.138950	25	0.213201	0.405727	0.012611	0.690211	2.128895	25	0.213201	-1.331679	0.182966
1	23	0.252078	-0.158885	0.588589	1.249266	25	0.213201	0.905592	0.794894	0.957945	10.239445	25	0.213201	-4.128631	0.000036
1	24	0.229388	-0.182271	0.572623	1.130243	25	0.213201	0.801199	0.594164	0.908667	6.421168	25	0.213201	-2.880185	0.003974
1	25	0.118911	-0.289845	0.490979	0.574352	25	0.213201	0.847173	0.679497	0.930744	7.646847	25	0.213201	-3.736432	0.000187
1	26	0.292798	-0.115729	0.616598	1.468571	25	0.213201	0.918550	0.821623	0.963853	11.143822	25	0.213201	-4.238789	0.000022
1	27	-0.194924	-0.547864	0.216921	-0.953107	25	0.213201	0.883209	0.749713	0.947633	9.031774	25	0.213201	-5.265551	1.397698e-07
