##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
3	96	0.502233	0.260265	0.684846	4.023871	50
3	97	0.396216	0.132474	0.607562	2.989754	50
3	98	0.597119	0.382310	0.750698	5.157322	50
3	99	0.127971	-0.155936	0.392348	0.893961	50
4	5	0.472520	0.223574	0.663592	3.714562	50
4	6	0.566579	0.342193	0.729831	4.763756	50
4	7	0.023674	-0.256368	0.300049	0.164065	50
4	8	-0.115966	-0.381989	0.167803	-0.808896	50
4	9	-0.534636	-0.707675	-0.301091	-4.383087	50
4	10	-0.152173	-0.413030	0.131761	-1.066707	50
4	11	-0.136711	-0.399848	0.147245	-0.956137	50
4	12	0.536868	0.303935	0.709233	4.408766	50
4	13	-0.348820	-0.571667	-0.078045	-2.578661	50
4	14	-0.021417	-0.297993	0.258476	-0.148416	50
4	15	-0.122881	-0.387964	0.160977	-0.857847	50
4	16	0.102764	-0.180760	0.370518	0.715756	50
4	17	-0.466924	-0.659555	-0.216742	-3.658212	50
4	18	-0.570434	-0.732482	-0.347212	-4.811728	50
4	19	0.000048	-0.278308	0.278397	0.000333	50
4	20	-0.455905	-0.651572	-0.203360	-3.548881	50
4	21	0.080336	-0.202546	0.350843	0.558390	50
4	22	-0.422003	-0.626736	-0.162770	-3.224950	50
4	23	0.115689	-0.168076	0.381749	0.806938	50
4	24	-0.060936	-0.333630	0.221168	-0.422966	50
4	25	0.350780	0.080265	0.573168	2.595181	50
4	26	-0.114817	-0.380993	0.168935	-0.800769	50
4	27	0.112755	-0.170964	0.379206	0.786200	50
4	28	-0.088788	-0.358285	0.194369	-0.617577	50
4	29	0.175894	-0.107733	0.433045	1.237932	50
4	30	0.068245	-0.214176	0.340136	0.473921	50
4	31	0.235269	-0.046103	0.482053	1.677064	50
4	32	0.323505	0.049621	0.552139	2.368684	50
4	33	-0.537204	-0.709468	-0.304363	-4.412646	50
4	34	-0.467910	-0.660267	-0.217944	-3.668100	50
4	35	-0.150348	-0.411480	0.133595	-1.053619	50
4	36	0.008596	-0.270404	0.286263	0.059556	50
4	37	-0.207491	-0.459315	0.075205	-1.469521	50
4	38	0.165906	-0.117890	0.424648	1.165586	50
