##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
1	90	0.336173	0.063790	0.561942	2.473006	50
1	91	0.712277	0.541231	0.826720	7.030643	50
1	92	-0.020230	-0.296911	0.259584	-0.140189	50
1	93	0.781751	0.643405	0.870648	8.685393	50
1	94	0.730055	0.566905	0.838096	7.401311	50
1	95	0.734044	0.572710	0.840636	7.488732	50
1	96	0.499192	0.256478	0.682685	3.991391	50
1	97	0.558199	0.331327	0.724051	4.661063	50
1	98	0.017871	-0.261783	0.294758	0.123836	50
1	99	0.126198	-0.157694	0.390822	0.881369	50
2	3	0.772282	0.629182	0.864743	8.422304	50
2	4	-0.236275	-0.482870	0.045040	-1.684658	50
2	5	0.124902	-0.158978	0.389706	0.872177	50
2	6	0.280166	0.001967	0.518113	2.022026	50
2	7	0.289576	0.012207	0.525566	2.096044	50
2	8	0.900345	0.830001	0.942495	14.333843	50
2	9	0.071830	-0.210736	0.343318	0.498943	50
2	10	0.415830	0.155473	0.622168	3.167822	50
2	11	-0.138278	-0.401189	0.145682	-0.967310	50
2	12	-0.186954	-0.442290	0.096416	-1.318503	50
2	13	-0.127294	-0.391765	0.156608	-0.889150	50
2	14	0.591373	0.374700	0.746796	5.080809	50
2	15	0.470442	0.221033	0.662094	3.693565	50
2	16	0.895090	0.821386	0.939392	13.907985	50
2	17	-0.268436	-0.508773	0.010717	-1.930640	50
2	18	0.841861	0.735972	0.907545	10.807209	50
2	19	0.868280	0.777948	0.923446	12.126432	50
2	20	0.456996	0.204680	0.652364	3.559612	50
2	21	0.448252	0.194120	0.646001	3.474162	50
2	22	0.899009	0.827808	0.941707	14.222591	50
2	23	0.773644	0.631223	0.865594	8.459264	50
2	24	0.954395	0.920611	0.973997	22.148155	50
2	25	-0.000562	-0.278871	0.277834	-0.003897	50
2	26	0.882599	0.801041	0.931987	13.006759	50
2	27	0.213468	-0.068984	0.464236	1.513842	50
2	28	0.810061	0.686503	0.888151	9.571602	50
2	29	0.792146	0.659129	0.877101	8.992081	50
2	30	0.327799	0.054411	0.555468	2.403875	50
2	31	0.202969	-0.079897	0.455583	1.436103	50
2	32	0.149684	-0.134263	0.410916	1.048857	50
2	33	0.638683	0.438241	0.778614	5.750617	50
2	34	0.021361	-0.258529	0.297942	0.148026	50
2	35	0.230636	-0.050990	0.478284	1.642166	50
2	36	0.787988	0.652825	0.874524	8.867010	50
2	37	0.538316	0.305782	0.710244	4.425501	50
2	38	0.910665	0.847021	0.948569	15.271338	50
2	39	0.438317	0.182193	0.638739	3.378590	50
2	40	0.801300	0.673071	0.882758	9.279469	50
2	41	0.893518	0.818816	0.938463	13.786410	50
2	42	0.019278	-0.260472	0.296042	0.133589	50
2	43	0.714482	0.544398	0.828136	7.075033	50
2	44	0.862073	0.768014	0.919728	11.785349	50
2	45	0.782128	0.643973	0.870883	8.696176	50
2	46	0.598796	0.384537	0.751835	5.179890	50
2	47	0.978309	0.961895	0.987697	32.719952	50
2	48	0.295505	0.018690	0.530243	2.143023	50
2	49	0.891831	0.816061	0.937464	13.658773	50
2	50	0.542187	0.310730	0.712943	4.470512	50
2	51	0.898791	0.827451	0.941579	14.204681	50
2	52	-0.238126	-0.484373	0.043082	-1.698648	50
2	53	0.551784	0.323048	0.719611	4.583846	50
2	54	0.450054	0.196292	0.647315	3.491672	50
2	55	0.763901	0.616674	0.859496	8.201117	50
2	56	0.861053	0.766384	0.919115	11.731301	50
2	57	0.941409	0.898504	0.966497	19.338682	50
2	58	0.735931	0.575461	0.841835	7.530657	50
2	59	0.844757	0.740533	0.909297	10.936455	50
2	60	0.765348	0.618828	0.860403	8.238569	50
2	61	0.212041	-0.070471	0.463062	1.503244	50
2	62	0.013112	-0.266212	0.290404	0.090849	50
2	63	0.465873	0.215461	0.658795	3.647689	50
2	64	0.114357	-0.169387	0.380595	0.797521	50
2	65	0.839271	0.731900	0.905976	10.694309	50
2	66	0.332499	0.059669	0.559105	2.442596	50
2	67	0.516279	0.277857	0.694786	4.176554	50
2	68	0.592750	0.376521	0.747732	5.099037	50
2	69	0.027870	-0.252441	0.303865	0.193165	50
