Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1
LINC00290	A2ML1	50	2	1.774904	3.099983	22.70439	2.547527e-27	-0.026183	-1.332255	0.189067
LINC00290	A2MP1	50	2	0.051916	4.268585	17.625237	1.338582e-22	0.007943	0.22785	0.820731
LINC00290	A4GALT	50	2	0.0742	4.886908	37.116283	5.246899e-37	0.005162	0.272396	0.786486
LINC00290	A4GNT	50	2	2.519364	4.801128	26.105284	5.135856e-30	-0.042019	-1.587251	0.119022
LINC00290	AA06	50	2	0.313198	4.503557	21.446774	3.086791e-26	-0.016916	-0.559641	0.578327
LINC00290	AAAS	50	2	0.781329	5.98872	28.11985	1.795711e-31	-0.027097	-0.883928	0.381141
LINC00290	AACS	50	2	8.712072	6.929975	55.147072	4.526972e-45	-0.05339	-2.951622	0.004879
LINC00290	AACSP1	50	2	1.996285	3.487618	16.77231	1.044856e-21	-0.04229	-1.4129	0.164137
LINC00290	AADAC	50	2	0.83066	3.634663	22.565401	3.337161e-27	-0.021131	-0.911406	0.366636
LINC00290	AADACL2	50	2	2.428223	1.769808	9.606012	9.285861e-13	0.041325	1.558276	0.125737
LINC00290	AADACP1	50	2	0.020838	2.378394	9.391147	1.900349e-12	-0.005262	-0.144353	0.885826
LINC00290	AADAT	50	2	0.076889	3.165598	15.634685	1.82426e-20	0.008081	0.277288	0.782749
LINC00290	AAED1	50	2	8.567068	6.004319	29.668894	1.570439e-32	0.085264	2.926955	0.005218
LINC00290	AAGAB	50	2	2.505778	4.877007	30.325443	5.786186e-33	0.036644	1.582965	0.119997
LINC00290	AAK1	50	2	18.962555	6.442268	27.754379	3.246847e-31	-0.145494	-4.354601	7e-05
LINC00290	AAMDC	50	2	2.626769	4.553751	24.389524	1.072473e-28	0.043558	1.620732	0.111627
LINC00290	AAMP	50	2	2.589544	8.03635	77.604332	4.104224e-52	-0.023987	-1.609208	0.114129
LINC00290	AANAT	50	2	1.061052	2.995034	14.112412	1.052401e-18	-0.031467	-1.030074	0.308138
LINC00290	AAR2	50	2	6.903906	7.456336	78.594971	2.243017e-52	-0.035881	-2.627526	0.011513
LINC00290	AARS	50	2	34.097412	8.478843	74.580971	2.72228e-51	-0.095556	-5.839299	4.408072e-07
LINC00290	AARS2	50	2	32.319176	7.078402	60.46315	5.808264e-47	-0.0958	-5.684996	7.564401e-07
LINC00290	AARSD1	50	2	0.777058	6.224249	42.394852	1.068068e-39	-0.018629	-0.881509	0.382435
LINC00290	AASDH	50	2	4.216862	6.433822	40.731365	6.932916e-39	0.04669	2.053499	0.045494
LINC00290	AASDHPPT	50	2	0.635151	7.81527	49.613987	6.646313e-43	-0.01807	-0.796963	0.429397
LINC00290	AASS	50	2	0.477162	2.853579	14.464907	4.016637e-19	-0.019615	-0.690769	0.493038
LINC00290	AATF	50	2	11.609349	9.16519	75.832123	1.233061e-51	-0.059276	-3.407251	0.001336
LINC00290	AATK	50	2	5.30033	7.807445	47.122131	7.509219e-42	0.054907	2.302244	0.025702
LINC00290	AB074162	50	2	3.394847	7.3295	19.176849	3.822497e-24	-0.101367	-1.842511	0.071581
LINC00290	AB488780	50	2	25.545977	6.55146	54.138077	1.08338e-44	-0.088041	-5.054301	6.698737e-06
LINC00290	ABAT	50	2	0.268449	8.066788	27.896402	2.577203e-31	0.021566	0.518121	0.606754
LINC00290	ABCA1	50	2	4.03278	4.910661	18.261335	3.030982e-23	0.077732	2.008178	0.05027
LINC00290	ABCA11P	50	2	0.561859	4.016873	17.491053	1.840436e-22	0.024778	0.749573	0.45717
LINC00290	ABCA12	50	2	0.836506	2.126327	11.543255	1.879719e-15	-0.024251	-0.914607	0.36497
LINC00290	ABCA13	50	2	0.213412	1.725102	11.330279	3.631881e-15	0.010124	0.461965	0.646193
LINC00290	ABCA17P	50	2	1.245376	3.881284	15.0644	8.07474e-20	-0.041387	-1.115964	0.269993
LINC00290	ABCA2	50	2	1.888059	4.709279	32.220276	3.605312e-34	0.028908	1.374066	0.175804
LINC00290	ABCA3	50	2	7.666205	5.948534	42.206799	1.314922e-39	-0.05617	-2.768791	0.007973
LINC00290	ABCA4	50	2	1.148211	3.27419	23.603073	4.593144e-28	0.021396	1.071547	0.289282
LINC00290	ABCA5	50	2	3.110212	4.461652	25.616257	1.199359e-29	0.044214	1.763579	0.084167
LINC00290	ABCA6	50	2	1.107946	2.18554	11.355079	3.362745e-15	0.029162	1.05259	0.297799
LINC00290	ABCA7	50	2	2.296779	8.235738	55.215218	4.270272e-45	0.032538	1.515514	0.136201
LINC00290	ABCA8	50	2	0.320745	2.862885	19.826214	9.213477e-25	-0.011772	-0.566343	0.573799
LINC00290	ABCA9	50	2	0.000282	2.175329	12.971058	2.64263e-17	-0.000405	-0.016793	0.986672
LINC00290	ABCB1	50	2	3.422831	5.662024	21.659317	2.008181e-26	-0.069616	-1.850089	0.070461
LINC00290	ABCB10	50	2	8.117351	5.578188	14.888945	1.285733e-19	0.153647	2.849096	0.006439
LINC00290	ABCB11	50	2	1.278151	3.115041	24.826532	4.862126e-29	0.020419	1.130554	0.26386
LINC00290	ABCB4	50	2	1.359629	5.331941	17.304367	2.874757e-22	-0.051716	-1.166031	0.249363
LINC00290	ABCB5	50	2	0.014126	2.809176	24.876453	4.445398e-29	-0.001932	-0.118853	0.905888
LINC00290	ABCB6	50	2	0.679571	4.555741	27.639498	3.916855e-31	0.019558	0.824361	0.413812
LINC00290	ABCB7	50	2	0.072989	7.400422	53.204727	2.4631e-44	0.005409	0.270165	0.788191
LINC00290	ABCB8	50	2	0.423012	4.514577	25.250021	2.284612e-29	-0.016739	-0.650393	0.518539
LINC00290	ABCB9	50	2	8.799095	5.138126	36.97155	6.290027e-37	-0.05934	-2.966327	0.004686
LINC00290	ABCC1	50	2	0.024852	6.515939	56.87822	1.049535e-45	0.0026	0.157645	0.875398
LINC00290	ABCC10	50	2	6.969882	7.093789	49.309994	8.877391e-43	-0.05467	-2.640055	0.011149
LINC00290	ABCC11	50	2	0.123432	3.481421	21.213072	4.972176e-26	0.0083	0.351329	0.726879
LINC00290	ABCC12	50	2	0.098589	2.768143	18.793909	9.003167e-24	-0.006657	-0.313989	0.75489
LINC00290	ABCC13	50	2	0.928804	4.854244	15.272855	4.667843e-20	-0.044091	-0.963745	0.340004
LINC00290	ABCC2	50	2	2.513141	4.018242	19.121395	4.323816e-24	0.047953	1.585289	0.119468
LINC00290	ABCC3	50	2	6.076112	6.14285	42.480358	9.719973e-40	-0.051308	-2.464977	0.017331
LINC00290	ABCC4	50	2	0.006073	4.782779	15.687408	1.592815e-20	-0.00342	-0.077931	0.938207
LINC00290	ABCC5	50	2	4.420276	6.059424	26.674793	1.946078e-30	0.068745	2.102446	0.040784
LINC00290	ABCC6	50	2	0.231096	4.450445	28.654282	7.645217e-32	0.010747	0.480724	0.632896
LINC00290	ABCC6P1	50	2	0.139243	3.548223	24.647022	6.719223e-29	0.007733	0.373152	0.710678
LINC00290	ABCC6P2	50	2	3.854441	4.456833	19.405697	2.305381e-24	0.064903	1.963273	0.055422
LINC00290	ABCC8	50	2	10.010402	4.392364	37.841377	2.136227e-37	0.052862	3.163924	0.002701
LINC00290	ABCC9	50	2	0.176792	3.151382	19.739775	1.111106e-24	-0.009662	-0.420467	0.676021
LINC00290	ABCD1	50	2	0.012975	5.728332	31.083992	1.869945e-33	0.003022	0.113908	0.909786
LINC00290	ABCD1P2	50	2	0.068386	3.387882	21.953945	1.112906e-26	-0.005809	-0.261507	0.79482
LINC00290	ABCD2	50	2	0.608213	2.678544	9.779578	5.227395e-13	0.030746	0.77988	0.43929
LINC00290	ABCD3	50	2	0.00338	5.707105	32.011154	4.861467e-34	0.001492	0.058138	0.95388
LINC00290	ABCD4	50	2	2.676615	5.877879	57.652378	5.53557e-46	-0.02401	-1.636036	0.108373
LINC00290	ABCE1	50	2	3.323402	6.2616	26.192425	4.421901e-30	0.062732	1.823019	0.074532
LINC00290	ABCF1	50	2	49.077454	8.842024	69.564011	7.474207e-50	-0.128173	-7.005531	7.210951e-09
LINC00290	ABCF2	50	2	8.350797	6.288023	35.002991	7.929699e-36	-0.074724	-2.889776	0.005772
LINC00290	ABCF3	50	2	8.587754	7.135077	62.573318	1.1421e-47	-0.048099	-2.930488	0.005168
LINC00290	ABCG1	50	2	1.619498	6.098979	22.947725	1.593166e-27	0.048685	1.272594	0.209292
LINC00290	ABCG2	50	2	2.597859	3.936807	7.093668	5.283755e-09	0.128757	1.611787	0.113565
LINC00290	ABCG4	50	2	0.012283	5.42695	30.076534	8.429147e-33	-0.002879	-0.110831	0.912213
LINC00290	ABCG5	50	2	0.432101	3.187546	13.57086	4.760337e-18	-0.022224	-0.657344	0.514099
LINC00290	ABCG8	50	2	0.638774	4.510931	17.633856	1.311564e-22	-0.029429	-0.799234	0.428092
LINC00290	ABHD1	50	2	0.587	4.04014	21.267401	4.448884e-26	-0.02095	-0.766159	0.447333
LINC00290	ABHD10	50	2	11.615062	5.864215	26.151342	4.744947e-30	0.110006	3.408088	0.001333
LINC00290	ABHD11	50	2	0.246416	6.104117	52.493809	4.647946e-44	-0.008309	-0.496403	0.621876
LINC00290	ABHD12	50	2	4.861133	5.405217	28.723276	6.854311e-32	-0.059722	-2.204798	0.032294
LINC00290	ABHD12B	50	2	0.147646	2.50061	19.321697	2.774053e-24	-0.007158	-0.384247	0.702492
LINC00290	ABHD13	50	2	17.897085	3.315522	9.943092	3.052222e-13	0.203054	4.230494	0.000104
LINC00290	ABHD14A	50	2	7.444918	7.437136	48.140556	2.747327e-42	-0.060676	-2.728538	0.008863
LINC00290	ABHD14A-ACY1	50	2	1.149325	5.604141	32.148453	3.994333e-34	-0.0269	-1.072066	0.289051
LINC00290	ABHD14B	50	2	10.89055	7.843694	49.349651	8.547602e-43	-0.075501	-3.300082	0.001828
LINC00290	ABHD15	50	2	6.153392	6.20948	33.877872	3.583925e-35	-0.065446	-2.480604	0.016674
LINC00290	ABHD16A	50	2	0.606473	6.028521	59.371918	1.376581e-46	0.011382	0.778762	0.439942
LINC00290	ABHD16B	50	2	0.333434	3.452345	13.207329	1.338033e-17	0.021727	0.577438	0.566343
LINC00290	ABHD17A	50	2	9.94769	10.694432	74.118538	3.660126e-51	-0.065506	-3.153994	0.002778
LINC00290	ABHD17B	50	2	0.042277	5.326113	23.216574	9.530639e-28	-0.00679	-0.205614	0.837962
LINC00290	ABHD17C	50	2	4.558985	4.252046	15.094875	7.450685e-20	0.086575	2.135178	0.037878
LINC00293	A1BG	50	2	1.935271	5.850171	33.726063	4.408419e-35	-0.035423	-1.391141	0.170598
LINC00293	A1BG-AS1	50	2	0.16511	5.097365	25.562698	1.317223e-29	-0.011894	-0.406338	0.6863
LINC00293	A1CF	50	2	1.511338	3.219638	21.295675	4.199099e-26	0.027284	1.229365	0.224927
LINC00293	A2M	50	2	2.156215	4.30248	22.145359	7.610775e-27	-0.041879	-1.468405	0.148517
LINC00293	A2M-AS1	50	2	3.301579	8.567028	16.261187	3.711651e-21	-0.140524	-1.817025	0.075459
LINC00293	A2ML1	50	2	0.508465	2.820314	19.328947	2.730029e-24	0.015273	0.713067	0.479257
LINC00293	A2MP1	50	2	0.254191	4.196593	16.459501	2.262234e-21	0.01887	0.504173	0.616446
LINC00293	A4GALT	50	2	6.496397	4.596238	35.230385	5.87795e-36	0.048813	2.548803	0.014062
LINC00293	A4GNT	50	2	1.52476	4.752893	24.253923	1.374236e-28	-0.035521	-1.234811	0.222912
LINC00293	AA06	50	2	0.437613	4.245355	19.18825	3.727e-24	0.021485	0.661523	0.51144
LINC00293	AAAS	50	2	1.382	5.547616	24.842743	4.72261e-29	0.038537	1.175585	0.245559
LINC00293	AACS	50	2	0.045745	6.597698	45.806755	2.839162e-41	-0.004522	-0.213879	0.831547
LINC00293	AACSP1	50	2	0.109665	3.273062	14.635991	2.5302e-19	-0.010871	-0.331157	0.741967
LINC00293	AADAC	50	2	0.195724	3.417087	19.977886	6.643324e-25	0.011108	0.442407	0.660182
LINC00293	AADACL2	50	2	0.681819	2.210361	11.17335	5.922726e-15	-0.023979	-0.825723	0.413046
LINC00293	AADACP1	50	2	1.262404	2.632994	9.981235	2.693454e-13	-0.043509	-1.123568	0.266785
LINC00293	AADAT	50	2	0.337434	3.341674	15.686557	1.596306e-20	-0.018165	-0.58089	0.564032
LINC00293	AAED1	50	2	2.533518	6.935352	30.702276	3.290927e-33	-0.05278	-1.591703	0.118017
LINC00293	AAGAB	50	2	8.455381	4.668696	29.092978	3.833148e-32	0.068499	2.907814	0.005497
LINC00293	AAK1	50	2	9.824375	6.263606	23.769135	3.367039e-28	-0.121249	-3.134386	0.002936
LINC00293	AAMDC	50	2	2.362977	4.552089	23.049789	1.310066e-27	0.044564	1.537197	0.130812
LINC00293	AAMP	50	2	0.129958	7.913059	70.648926	3.581109e-50	-0.005927	-0.360496	0.720058
LINC00293	AANAT	50	2	0.380486	2.917638	12.940593	2.886492e-17	-0.020415	-0.616836	0.540258
LINC00293	AAR2	50	2	0.02473	7.229231	67.553665	3.011759e-49	-0.00247	-0.157259	0.8757
LINC00293	AARS	50	2	2.231158	8.054477	52.530003	4.499184e-44	-0.033621	-1.493706	0.141797
LINC00293	AARS2	50	2	4.638241	6.749882	44.243488	1.447513e-40	-0.048232	-2.153658	0.036319
LINC00293	AARSD1	50	2	0.264366	6.176203	39.665207	2.388929e-38	-0.011752	-0.514166	0.609495
LINC00293	AASDH	50	2	8e-06	6.750318	38.837925	6.376301e-38	7.1e-05	0.002774	0.997798
LINC00293	AASDHPPT	50	2	1.868491	7.912334	48.212467	2.561015e-42	-0.032931	-1.366928	0.178016
LINC00293	AASS	50	2	0.110117	2.788321	13.346725	8.984934e-18	-0.010177	-0.331838	0.741456
LINC00293	AATF	50	2	0.021758	8.74225	61.539421	2.516696e-47	0.003076	0.147509	0.883348
LINC00293	AATK	50	2	6.815391	7.739429	44.902214	7.238736e-41	0.066054	2.610629	0.012022
LINC00293	AB074162	50	2	0.087451	6.762092	16.221712	4.098152e-21	-0.018096	-0.295721	0.768719
LINC00293	AB488780	50	2	1.113004	6.115214	39.142792	4.430582e-38	-0.024195	-1.054989	0.296712
LINC00293	ABAT	50	2	2.500412	7.751235	25.989082	6.274646e-30	0.069231	1.58127	0.120384
LINC00293	ABCA1	50	2	3.077383	4.946343	17.274649	3.087265e-22	0.073736	1.754247	0.085771
LINC00293	ABCA11P	50	2	0.202953	4.292399	17.651182	1.258919e-22	-0.016082	-0.450503	0.654376
LINC00293	ABCA12	50	2	0.094867	2.020775	10.31929	8.960931e-14	-0.008854	-0.308005	0.759411
LINC00293	ABCA13	50	2	0.645607	1.919693	12.004725	4.60299e-16	-0.018862	-0.803497	0.425649
LINC00293	ABCA17P	50	2	0.5391	3.797223	13.869546	2.061572e-18	-0.029509	-0.734234	0.466378
LINC00293	ABCA2	50	2	3.24764	4.636976	30.479298	4.592003e-33	0.040246	1.802122	0.077808
LINC00293	ABCA3	50	2	4.023206	5.869391	38.161457	1.444104e-37	-0.045286	-2.005792	0.050533
LINC00293	ABCA4	50	2	0.628193	3.533668	24.018013	2.121366e-28	-0.017118	-0.792586	0.431919
LINC00293	ABCA5	50	2	0.225262	4.849758	25.63776	1.155114e-29	-0.013179	-0.474618	0.637212
LINC00293	ABCA6	50	2	0.786724	2.560512	12.568682	8.560027e-17	-0.026525	-0.886974	0.379515
LINC00293	ABCA7	50	2	0.840843	8.313201	52.059811	6.876975e-44	0.021495	0.916976	0.36374
LINC00293	ABCA8	50	2	0.245674	2.708952	17.768719	9.542116e-23	0.011093	0.495655	0.622399
LINC00293	ABCA9	50	2	0.704991	2.317035	13.191811	1.398897e-17	-0.021649	-0.839638	0.405274
LINC00293	ABCB1	50	2	1.885023	5.565983	19.878267	8.23342e-25	-0.056433	-1.372961	0.176145
LINC00293	ABCB10	50	2	0.236213	6.824225	16.007328	7.039067e-21	-0.030416	-0.486018	0.629166
LINC00293	ABCB11	50	2	0.071984	3.288881	24.540068	8.155376e-29	-0.005278	-0.268297	0.78962
LINC00293	ABCB4	50	2	0.006788	5.00745	15.191791	5.773207e-20	-0.003987	-0.082389	0.93468
LINC00293	ABCB5	50	2	0.082495	2.762567	23.205339	9.736497e-28	0.005019	0.287221	0.775179
LINC00293	ABCB6	50	2	0.252108	4.602618	26.352226	3.364279e-30	0.012873	0.502103	0.617891
LINC00293	ABCB7	50	2	1.496968	7.610458	52.625954	4.127882e-44	-0.025973	-1.223506	0.227111
LINC00293	ABCB8	50	2	0.019815	4.427059	23.372272	7.0939e-28	-0.003914	-0.140765	0.888645
LINC00293	ABCB9	50	2	0.016838	4.75555	29.822657	1.240786e-32	-0.003037	-0.129761	0.897298
LINC00293	ABCC1	50	2	1.132521	6.658143	55.722458	2.77137e-45	-0.018666	-1.064199	0.292563
LINC00293	ABCC10	50	2	0.516423	6.836367	42.317566	1.163227e-39	-0.017042	-0.718625	0.475856
LINC00293	ABCC11	50	2	0.80374	3.386783	19.698776	1.214589e-24	0.022627	0.896515	0.374452
LINC00293	ABCC12	50	2	4.51702	3.032533	20.392696	2.743072e-25	-0.046395	-2.125329	0.038733
LINC00293	ABCC13	50	2	0.532934	4.314169	12.814107	4.169401e-17	0.036079	0.730023	0.468924
LINC00293	ABCC2	50	2	1.723589	4.056429	18.153614	3.887116e-23	0.043064	1.312855	0.195474
LINC00293	ABCC3	50	2	0.866215	5.648229	35.195641	6.152382e-36	0.021925	0.930705	0.356664
LINC00293	ABCC4	50	2	0.434469	4.96631	15.509237	2.522458e-20	-0.030984	-0.659142	0.512954
LINC00293	ABCC5	50	2	2.576797	6.142497	25.176601	2.602187e-29	0.057491	1.60524	0.115001
LINC00293	ABCC6	50	2	0.264561	4.605931	28.119707	1.796125e-31	-0.012368	-0.514355	0.609364
LINC00293	ABCC6P1	50	2	0.009645	3.586088	23.580101	4.795449e-28	0.002192	0.098206	0.922178
LINC00293	ABCC6P2	50	2	0.696949	4.69299	18.770121	9.499456e-24	0.030641	0.834835	0.407947
LINC00293	ABCC8	50	2	2.445047	4.550103	34.649952	1.266757e-35	0.030142	1.563664	0.124466
LINC00293	ABCC9	50	2	0.002051	3.093272	18.332718	2.571884e-23	-0.001122	-0.045288	0.964066
LINC00293	ABCD1	50	2	0.032725	5.714401	29.398502	2.382975e-32	0.005162	0.180902	0.857206
LINC00293	ABCD1P2	50	2	0.052715	3.311827	20.339378	3.07089e-25	0.005488	0.229598	0.81938
LINC00293	ABCD2	50	2	0.350381	2.719291	9.385962	1.933594e-12	0.025174	0.59193	0.556675
LINC00293	ABCD3	50	2	0.012249	5.737622	30.508028	4.398517e-33	-0.003055	-0.110674	0.912337
LINC00293	ABCD4	50	2	4.58491	5.936348	56.2211	1.818551e-45	-0.033189	-2.141243	0.03736
LINC00293	ABCE1	50	2	1.68904	7.013776	27.363493	6.164734e-31	-0.0489	-1.29963	0.199935
LINC00293	ABCF1	50	2	5.294751	8.3798	46.302692	1.712287e-41	-0.061131	-2.301034	0.025776
LINC00293	ABCF2	50	2	1.460865	6.02023	29.760586	1.364413e-32	-0.035891	-1.208663	0.232713
LINC00293	ABCF3	50	2	1.923178	6.982519	54.51915	7.777747e-45	-0.026073	-1.386787	0.171914
LINC00293	ABCG1	50	2	3.948388	5.896121	21.516186	2.681439e-26	0.079933	1.987054	0.05264
LINC00293	ABCG2	50	2	0.130313	4.598639	7.66048	7.202987e-10	0.031811	0.360989	0.719692
LINC00293	ABCG4	50	2	4.067086	5.046309	27.606276	4.135757e-31	0.054115	2.016702	0.04934
LINC00293	ABCG5	50	2	0.002687	3.02403	12.149539	2.97679e-16	0.001894	0.05184	0.958872
LINC00293	ABCG8	50	2	0.064102	4.243813	15.631947	1.837174e-20	0.01009	0.253183	0.801208
LINC00293	ABHD1	50	2	0.19415	3.811062	18.939028	6.497158e-24	0.013016	0.440624	0.661463
LINC00293	ABHD10	50	2	0.045939	6.555696	24.877684	4.435601e-29	0.008291	0.214333	0.831195
LINC00293	ABHD11	50	2	2.21685	5.872341	48.83659	1.398091e-42	0.026281	1.48891	0.143052
LINC00293	ABHD12	50	2	1.221896	5.22254	25.384592	1.801246e-29	-0.033384	-1.105394	0.274499
LINC00293	ABHD12B	50	2	0.154569	2.504592	18.345274	2.498768e-23	-0.007879	-0.393153	0.695947
LINC00293	ABHD13	50	2	0.206597	4.510888	10.96752	1.130262e-14	0.027443	0.454529	0.651497
LINC00293	ABHD14A	50	2	1.762457	7.248939	42.136307	1.421831e-39	-0.033527	-1.327577	0.190598
LINC00293	ABHD14A-ACY1	50	2	0.504854	5.550362	29.982149	9.728812e-33	-0.019309	-0.710531	0.480813
LINC00293	ABHD14B	50	2	0.437497	7.450926	40.299389	1.140227e-38	-0.017952	-0.661436	0.511495
LINC00293	ABHD15	50	2	1.020718	5.96631	29.356222	2.544324e-32	-0.030142	-1.010306	0.317415
LINC00293	ABHD16A	50	2	0.01527	6.092746	56.530476	1.402798e-45	0.001955	0.123573	0.902169
LINC00293	ABHD16B	50	2	2.01269	3.223109	11.889091	6.531816e-16	0.056458	1.418693	0.162449
LINC00293	ABHD17A	50	2	1.807887	10.465972	63.743561	4.741799e-48	-0.032407	-1.344577	0.185082
LINC00293	ABHD17B	50	2	5.825823	5.820611	25.456369	1.587452e-29	-0.081015	-2.413675	0.019657
LINC00293	ABHD17C	50	2	0.09552	4.745736	15.276385	4.624915e-20	0.014094	0.309063	0.758612
LINC00294	A1BG	50	2	4.203254	5.825075	53.656654	1.652029e-44	-0.025495	-2.050184	0.04583
LINC00294	A1BG-AS1	50	2	5.354206	4.751701	39.192966	4.173982e-38	0.032134	2.313915	0.024999
LINC00294	A1CF	50	2	0.199084	3.360168	34.268303	2.112435e-35	0.005012	0.446188	0.657468
LINC00294	A2M	50	2	8.048955	3.706308	31.514244	9.96283e-34	0.03822	2.837068	0.00665
LINC00294	A2M-AS1	50	2	1.456093	7.23604	21.074036	6.616079e-26	0.04746	1.206687	0.233466
LINC00294	A2ML1	50	2	0.891758	2.838861	30.524178	4.293428e-33	0.01006	0.94433	0.349731
LINC00294	A2MP1	50	2	2.695152	4.074451	25.596735	1.241021e-29	0.029934	1.641691	0.107191
LINC00294	A4GALT	50	2	0.325386	4.87395	54.976849	5.239249e-45	0.005793	0.570425	0.57105
LINC00294	A4GNT	50	2	0.220252	4.572482	35.979862	2.21869e-36	-0.006832	-0.469311	0.640973
LINC00294	AA06	50	2	1.463536	4.227831	30.176598	7.243576e-33	0.019415	1.209767	0.232293
LINC00294	AAAS	50	2	0.758747	5.685854	39.537651	2.775839e-38	0.014349	0.871062	0.388056
LINC00294	AACS	50	2	0.384176	6.513485	70.917725	2.989446e-50	0.006521	0.61982	0.538308
LINC00294	AACSP1	50	2	1.406141	3.041568	21.538717	2.561867e-26	0.019181	1.185808	0.241535
LINC00294	AADAC	50	2	0.429019	3.559097	32.595825	2.116993e-34	-0.008192	-0.654995	0.515598
LINC00294	AADACL2	50	2	1.295079	1.914461	15.218263	5.385669e-20	0.016399	1.138016	0.260762
LINC00294	AADACP1	50	2	0.544937	2.223512	13.075792	1.952713e-17	0.014379	0.738199	0.463988
LINC00294	AADAT	50	2	9.495918	2.854845	22.840361	1.958771e-27	0.044119	3.081545	0.003406
LINC00294	AAED1	50	2	2.611251	6.804717	47.111401	7.590038e-42	-0.026736	-1.615937	0.112663
LINC00294	AAGAB	50	2	0.014923	5.112865	45.916885	2.536448e-41	0.001558	0.12216	0.903282
LINC00294	AAK1	50	2	1.51852	5.24139	28.763638	6.43083e-32	0.025721	1.232282	0.223846
LINC00294	AAMDC	50	2	2.008911	5.020084	39.583603	2.629581e-38	-0.02059	-1.417361	0.162836
LINC00294	AAMP	50	2	0.296532	7.836524	109.525391	2.960365e-59	0.004463	0.544547	0.588586
LINC00294	AANAT	50	2	0.152774	2.727753	18.861816	7.726748e-24	0.006475	0.390863	0.697628
LINC00294	AAR2	50	2	0.943821	7.150191	105.407379	1.84929e-58	0.007549	0.971503	0.336168
LINC00294	AARS	50	2	3.23833	7.664184	78.890892	1.875344e-52	0.020025	1.799535	0.078221
LINC00294	AARS2	50	2	1.003824	6.33181	62.578548	1.137581e-47	0.011612	1.001911	0.321411
LINC00294	AARSD1	50	2	0.139638	6.133171	61.47398	2.646903e-47	-0.00427	-0.373681	0.710287
LINC00294	AASDH	50	2	10.542134	7.061185	70.113708	5.141058e-50	-0.037456	-3.246864	0.002131
LINC00294	AASDHPPT	50	2	1.049345	7.589628	71.673531	1.805613e-50	0.012425	1.024376	0.310793
LINC00294	AASS	50	2	0.000916	2.716568	20.297348	3.357255e-25	0.000464	0.030272	0.975976
LINC00294	AATF	50	2	0.552894	8.698965	96.22023	1.442911e-56	0.0077	0.743567	0.460763
LINC00294	AATK	50	2	0.055539	8.206545	69.665825	6.972202e-50	-0.00318	-0.235666	0.814695
LINC00294	AB074162	50	2	0.097125	6.720246	25.195595	2.515949e-29	-0.009522	-0.311648	0.756658
LINC00294	AB488780	50	2	2.735242	5.79935	58.959827	1.914569e-46	0.018634	1.653857	0.104683
LINC00294	ABAT	50	2	0.000189	8.215751	41.968288	1.713882e-39	-0.000308	-0.013745	0.98909
LINC00294	ABCA1	50	2	2.422532	5.710829	30.96722	2.221446e-33	-0.032879	-1.556449	0.126171
LINC00294	ABCA11P	50	2	0.700918	4.308123	27.827459	2.882621e-31	-0.014847	-0.837208	0.406625
LINC00294	ABCA12	50	2	9.970772	1.619578	14.189559	8.512814e-19	0.041284	3.157652	0.002749
LINC00294	ABCA13	50	2	0.022929	1.808638	17.561222	1.55781e-22	-0.001786	-0.151423	0.880276
LINC00294	ABCA17P	50	2	0.172465	3.530992	20.078276	5.355998e-25	0.008366	0.415289	0.679781
LINC00294	ABCA2	50	2	1.169147	4.803519	48.330261	2.283225e-42	0.01231	1.08127	0.28498
LINC00294	ABCA3	50	2	1.461611	5.451369	54.007389	1.214412e-44	0.013978	1.208971	0.232596
LINC00294	ABCA4	50	2	0.966143	3.506984	37.379124	3.781127e-37	-0.010563	-0.982926	0.330572
LINC00294	ABCA5	50	2	0.186468	4.712177	38.912308	5.832914e-38	0.00599	0.431818	0.667807
LINC00294	ABCA6	50	2	0.90889	2.265687	17.401472	2.278598e-22	0.014218	0.953358	0.345185
LINC00294	ABCA7	50	2	1.950453	8.590585	85.018867	5.302793e-54	-0.016164	-1.396588	0.168962
LINC00294	ABCA8	50	2	0.062879	2.759705	28.234058	1.494386e-31	0.002808	0.250756	0.803073
LINC00294	ABCA9	50	2	0.905683	2.071252	18.466206	1.894174e-23	0.012227	0.951674	0.34603
LINC00294	ABCB1	50	2	0.002526	5.180703	28.363014	1.215436e-31	0.001052	0.050263	0.960121
LINC00294	ABCB10	50	2	0.823648	6.854868	25.27977	2.16745e-29	-0.028189	-0.907551	0.36865
LINC00294	ABCB11	50	2	0.160124	3.286205	38.353081	1.144019e-37	-0.003927	-0.400154	0.690818
LINC00294	ABCB4	50	2	0.150005	5.05828	24.017187	2.124606e-28	-0.009344	-0.387305	0.700242
LINC00294	ABCB5	50	2	4.542072	2.64863	36.344315	1.390886e-36	0.017791	2.131214	0.03822
LINC00294	ABCB6	50	2	8.953181	4.980714	48.41555	2.101443e-42	-0.03526	-2.992186	0.004365
LINC00294	ABCB7	50	2	0.040305	7.455044	79.365738	1.409018e-52	-0.00216	-0.200761	0.841734
LINC00294	ABCB8	50	2	3.233888	4.200631	35.797169	2.808531e-36	0.024172	1.798301	0.07842
LINC00294	ABCB9	50	2	4.257339	4.543705	46.452881	1.470663e-41	0.023118	2.063332	0.044512
LINC00294	ABCC1	50	2	0.405726	6.48701	84.210365	8.3636e-54	0.005621	0.636967	0.527173
