Marker1	Marker2	group1_pearson	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_pearson	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
LINC00269	LINC00271	0.966546	0.924487	0.985357	18.072054	25	0.213201	0.784777	0.564772	0.900633	6.072587	25	0.213201	3.247766	0.001163
LINC00269	LINC00272	0.957545	0.904718	0.981369	15.929486	25	0.213201	0.502849	0.134421	0.749137	2.789974	25	0.213201	4.518523	6.227259e-06
LINC00269	LINC00273	0.846366	0.677960	0.930362	7.621148	25	0.213201	0.508111	0.141353	0.752222	2.829253	25	0.213201	2.265331	0.023492
LINC00269	LINC00276	-0.375203	-0.670878	0.023404	-1.941233	25	0.213201	-0.428679	-0.704485	-0.040381	-2.275561	25	0.213201	0.211640	0.832388
LINC00269	LINC00278	0.091540	-0.314991	0.469688	0.440859	25	0.213201	0.241808	-0.169527	0.581395	1.195138	25	0.213201	-0.513736	0.607437
LINC00269	LINC00280	0.203937	-0.207959	0.554399	0.999042	25	0.213201	-0.087942	-0.466857	0.318254	-0.423397	25	0.213201	0.978427	0.327863
LINC00269	LINC00290	0.149646	-0.260919	0.514369	0.725852	25	0.213201	-0.043051	-0.430859	0.358179	-0.206659	25	0.213201	0.642950	0.520257
LINC00269	LINC00293	0.867750	0.719218	0.940432	8.373381	25	0.213201	0.569704	0.225280	0.787554	3.324458	25	0.213201	2.244732	0.024785
LINC00269	LINC00294	0.629749	0.312331	0.820672	3.887967	25	0.213201	0.716977	0.449061	0.866602	4.932608	25	0.213201	-0.531979	0.594741
LINC00269	LINC00297	0.715364	0.446413	0.865775	4.909847	25	0.213201	0.291211	-0.117440	0.615521	1.459870	25	0.213201	1.983991	0.047257
LINC00269	LINC00298	-0.287964	-0.613315	0.120934	-1.442114	25	0.213201	-0.262010	-0.595495	0.148502	-1.302041	25	0.213201	-0.093131	0.925800
LINC00269	LINC00299	-0.324653	-0.637952	0.080857	-1.646148	25	0.213201	-0.479708	-0.735442	-0.104350	-2.621978	25	0.213201	0.616113	0.537820
LINC00269	LINC00301	-0.147565	-0.512802	0.262902	-0.715531	25	0.213201	0.003471	-0.392205	0.398062	0.016644	25	0.213201	-0.504529	0.613890
LINC00269	LINC00303	0.811163	0.612271	0.913503	6.651960	25	0.213201	0.714163	0.444444	0.865159	4.893008	25	0.213201	0.778713	0.436149
LINC00269	LINC00304	0.854428	0.693390	0.934173	7.886687	25	0.213201	0.768303	0.535837	0.892493	5.756484	25	0.213201	0.849577	0.395560
LINC00269	LINC00305	0.918988	0.822534	0.964052	11.177956	25	0.213201	0.730944	0.472184	0.873728	5.136711	25	0.213201	2.161529	0.030655
LINC00269	LINC00308	-0.264113	-0.596952	0.146291	-1.313275	25	0.213201	-0.012654	-0.405763	0.384405	-0.060691	25	0.213201	-0.855259	0.392408
LINC00269	LINC00309	0.854947	0.694389	0.934418	7.904488	25	0.213201	0.567569	0.222282	0.786353	3.306060	25	0.213201	2.090556	0.036568
LINC00269	LINC00310	0.824612	0.637047	0.919986	6.990826	25	0.213201	0.381042	-0.016594	0.674607	1.976524	25	0.213201	2.553084	0.010677
LINC00269	LINC00311	0.799195	0.590548	0.907691	6.376622	25	0.213201	0.505334	0.137690	0.750595	2.808470	25	0.213201	1.790770	0.073330
LINC00269	LINC00313	0.364077	-0.036280	0.663730	1.874713	25	0.213201	0.194818	-0.217026	0.547787	0.952568	25	0.213201	0.611043	0.541171
LINC00269	LINC00314	0.856259	0.696916	0.935036	7.949862	25	0.213201	0.535353	0.177835	0.768024	3.039757	25	0.213201	2.260391	0.023797
LINC00269	LINC00315	0.844705	0.674797	0.929574	7.568781	25	0.213201	0.616365	0.292454	0.813400	3.753814	25	0.213201	1.718844	0.085643
LINC00269	LINC00319	0.922628	0.830125	0.965704	11.472333	25	0.213201	0.583899	0.245374	0.795498	3.449357	25	0.213201	3.111177	0.001863
LINC00269	LINC00320	-0.110968	-0.484846	0.297201	-0.535489	25	0.213201	-0.253130	-0.589323	0.157789	-1.254839	25	0.213201	0.488633	0.625102
LINC00269	LINC00322	0.921513	0.827796	0.965198	11.380046	25	0.213201	0.741763	0.490345	0.879206	5.304265	25	0.213201	2.137824	0.032531
LINC00269	LINC00324	0.292263	-0.116306	0.616235	1.465637	25	0.213201	0.203121	-0.208772	0.553810	0.994876	25	0.213201	0.315254	0.752569
LINC00269	LINC00326	0.888826	0.760935	0.950233	9.302131	25	0.213201	0.656750	0.353294	0.835158	4.176666	25	0.213201	2.086918	0.036896
LINC00269	LINC00327	0.753808	0.510824	0.885263	5.501703	25	0.213201	0.291627	-0.116992	0.615804	1.462150	25	0.213201	2.259861	0.023830
LINC00269	LINC00330	0.242996	-0.168301	0.582229	1.201374	25	0.213201	0.127527	-0.281811	0.497590	0.616632	25	0.213201	0.397100	0.691294
LINC00269	LINC00331	0.088064	-0.318144	0.466953	0.423989	25	0.213201	0.077283	-0.327867	0.458421	0.371748	25	0.213201	0.036004	0.971279
LINC00269	LINC00332	0.220221	-0.191588	0.566098	1.082724	25	0.213201	0.090223	-0.316187	0.468653	0.434466	25	0.213201	0.442502	0.658126
LINC00269	LINC00334	0.785646	0.566314	0.901060	6.090138	25	0.213201	0.600114	0.268691	0.804486	3.597944	25	0.213201	1.215965	0.223998
LINC00269	LINC00337	0.068694	-0.335551	0.451574	0.330225	25	0.213201	0.227040	-0.184664	0.570956	1.118041	25	0.213201	-0.538167	0.590462
LINC00269	LINC00339	0.885695	0.754671	0.948785	9.149134	25	0.213201	0.677988	0.386355	0.846381	4.423398	25	0.213201	1.911070	0.055996
LINC00269	LINC00342	0.918458	0.821432	0.963812	11.136697	25	0.213201	0.587380	0.250347	0.797436	3.480705	25	0.213201	3.002949	0.002674
LINC00269	LINC00343	0.754157	0.511421	0.885438	5.507608	25	0.213201	0.108163	-0.299787	0.482672	0.521794	25	0.213201	2.898525	0.003749
LINC00269	LINC00345	0.887241	0.757761	0.949501	9.223944	25	0.213201	0.512862	0.147645	0.754998	2.865094	25	0.213201	2.793276	0.005218
LINC00269	LINC00346	0.532633	0.174147	0.766459	3.018172	25	0.213201	0.433339	0.046095	0.707357	2.305982	25	0.213201	0.430542	0.666802
LINC00269	LINC00347	0.762099	0.525082	0.889406	5.644982	25	0.213201	0.440464	0.054877	0.711729	2.352929	25	0.213201	1.752498	0.079688
LINC00269	LINC00348	0.884137	0.751561	0.948063	9.075156	25	0.213201	0.643853	0.333583	0.828270	4.035568	25	0.213201	2.088410	0.036761
LINC00269	LINC00350	0.384241	-0.012847	0.676645	1.995979	25	0.213201	0.459303	0.078393	0.723190	2.479782	25	0.213201	-0.303147	0.761778
LINC00269	LINC00351	0.647543	0.339195	0.830247	4.075318	25	0.213201	0.373538	-0.025340	0.669812	1.931216	25	0.213201	1.255436	0.209321
LINC00269	LINC00353	0.873471	0.730439	0.943105	8.603891	25	0.213201	0.539882	0.183996	0.770624	3.075985	25	0.213201	2.466081	0.013660
LINC00269	LINC00354	0.801527	0.594757	0.908827	6.428516	25	0.213201	0.679085	0.388083	0.846957	4.436669	25	0.213201	0.913576	0.360940
LINC00269	LINC00355	0.684974	0.397395	0.850040	4.508874	25	0.213201	0.645429	0.335977	0.829115	4.052482	25	0.213201	0.235484	0.813833
LINC00269	LINC00358	0.943154	0.873578	0.974951	13.609584	25	0.213201	0.626869	0.308031	0.819113	3.858636	25	0.213201	3.414875	0.000638
LINC00269	LINC00362	0.679256	0.388352	0.847047	4.438741	25	0.213201	0.205156	-0.206741	0.555280	1.005276	25	0.213201	2.055056	0.039874
LINC00269	LINC00363	0.910731	0.805445	0.960294	10.575604	25	0.213201	0.754182	0.511464	0.885450	5.508028	25	0.213201	1.821531	0.068526
LINC00269	LINC00364	0.426575	0.037811	0.703186	2.261900	25	0.213201	0.317515	-0.088758	0.633209	1.605847	25	0.213201	0.420617	0.674035
LINC00269	LINC00365	0.869234	0.722121	0.941126	8.431818	25	0.213201	0.439066	0.053150	0.710873	2.343678	25	0.213201	2.848527	0.004392
LINC00269	LINC00366	0.061584	-0.341873	0.445871	0.295908	25	0.213201	0.399052	0.004648	0.686018	2.087172	25	0.213201	-1.196834	0.231371
LINC00269	LINC00368	0.553892	0.203235	0.778618	3.190496	25	0.213201	0.472996	0.095755	0.731430	2.574625	25	0.213201	0.365011	0.715103
LINC00269	LINC00370	0.549776	0.197555	0.776277	3.156463	25	0.213201	0.014144	-0.383135	0.407006	0.067838	25	0.213201	2.002960	0.045182
LINC00269	LINC00374	0.728609	0.468294	0.872541	5.101670	25	0.213201	0.454717	0.072629	0.720414	2.448527	25	0.213201	1.443146	0.148979
LINC00269	LINC00375	0.830551	0.648112	0.922832	7.151865	25	0.213201	0.261094	-0.149464	0.594860	1.297154	25	0.213201	3.060009	0.002213
LINC00269	LINC00376	0.913672	0.811512	0.961635	10.780666	25	0.213201	0.548237	0.195437	0.775400	3.143826	25	0.213201	3.095927	0.001962
LINC00269	LINC00377	0.698689	0.419316	0.857178	4.683643	25	0.213201	0.226669	-0.185042	0.570692	1.116117	25	0.213201	2.102938	0.035471
LINC00269	LINC00379	0.836473	0.659223	0.925660	7.320291	25	0.213201	0.315814	-0.090634	0.632075	1.596284	25	0.213201	2.926328	0.003430
LINC00269	LINC00380	0.709249	0.436419	0.862633	4.825028	25	0.213201	0.377712	-0.020482	0.672483	1.956365	25	0.213201	1.619453	0.105350
LINC00269	LINC00381	0.062295	-0.341242	0.446444	0.299340	25	0.213201	-0.065345	-0.448892	0.338533	-0.314057	25	0.213201	0.423914	0.671628
LINC00269	LINC00382	0.152894	-0.257819	0.516809	0.741980	25	0.213201	0.452083	0.069331	0.718815	2.430687	25	0.213201	-1.105141	0.269098
LINC00269	LINC00383	0.465040	0.085639	0.726652	2.519237	25	0.213201	0.310054	-0.096962	0.628225	1.564046	25	0.213201	0.607333	0.543630
LINC00269	LINC00384	0.223164	-0.188604	0.568198	1.097948	25	0.213201	-0.063107	-0.447096	0.340522	-0.303254	25	0.213201	0.962400	0.335848
LINC00269	LINC00385	0.871631	0.726821	0.942246	8.528175	25	0.213201	0.624758	0.304886	0.817967	3.837295	25	0.213201	2.013380	0.044075
LINC00269	LINC00388	0.899354	0.782178	0.955085	9.864918	25	0.213201	0.513764	0.148842	0.755524	2.871935	25	0.213201	2.988280	0.002806
LINC00269	LINC00390	0.678919	0.387822	0.846870	4.434659	25	0.213201	0.067882	-0.336275	0.450924	0.326302	25	0.213201	2.517718	0.011812
LINC00269	LINC00391	0.573496	0.230618	0.789683	3.357372	25	0.213201	0.176481	-0.235047	0.534355	0.859869	25	0.213201	1.573301	0.115649
LINC00269	LINC00392	-0.090197	-0.468632	0.316210	-0.434341	25	0.213201	-0.390825	-0.680823	0.005100	-2.036285	25	0.213201	1.069047	0.285048
LINC00269	LINC00393	-0.262804	-0.596046	0.147668	-1.306279	25	0.213201	-0.169495	-0.529191	0.241839	-0.824806	25	0.213201	-0.324932	0.745233
LINC00269	LINC00397	0.037454	-0.363056	0.426283	0.179750	25	0.213201	-0.083929	-0.463689	0.321883	-0.403933	25	0.213201	0.403296	0.686731
LINC00269	LINC00398	0.436109	0.049502	0.709059	2.324171	25	0.213201	0.158426	-0.252519	0.520952	0.769505	25	0.213201	1.020340	0.307567
LINC00269	LINC00399	0.312823	-0.093924	0.630078	1.579523	25	0.213201	-0.032790	-0.422454	0.367103	-0.157342	25	0.213201	1.182291	0.237090
LINC00269	LINC00400	0.871982	0.727510	0.942409	8.542488	25	0.213201	0.569702	0.225276	0.787553	3.324437	25	0.213201	2.302429	0.021311
LINC00269	LINC00402	0.232908	-0.178672	0.575117	1.148576	25	0.213201	0.392177	-0.003504	0.681679	2.044607	25	0.213201	-0.587399	0.556936
LINC00269	LINC00404	0.850856	0.686536	0.932487	7.766610	25	0.213201	0.365040	-0.035170	0.664351	1.880438	25	0.213201	2.907214	0.003647
LINC00269	LINC00408	0.882922	0.749143	0.947500	9.018483	25	0.213201	0.674597	0.381025	0.844599	4.382708	25	0.213201	1.889614	0.058810
LINC00269	LINC00411	0.933759	0.853550	0.970732	12.512197	25	0.213201	0.672760	0.378146	0.843632	4.360878	25	0.213201	2.889416	0.003860
LINC00269	LINC00412	0.904517	0.792695	0.957452	10.172416	25	0.213201	0.593450	0.259061	0.800804	3.536079	25	0.213201	2.698208	0.006971
LINC00269	LINC00421	0.792627	0.578754	0.904483	6.234653	25	0.213201	0.336891	-0.067190	0.646030	1.715984	25	0.213201	2.414100	0.015774
LINC00269	LINC00423	0.759538	0.520663	0.888129	5.600041	25	0.213201	0.516185	0.152062	0.756935	2.890367	25	0.213201	1.406244	0.159652
LINC00269	LINC00424	0.663682	0.364003	0.838838	4.255143	25	0.213201	0.219420	-0.192399	0.565526	1.078585	25	0.213201	1.911436	0.055949
LINC00269	LINC00426	-0.356050	-0.658539	0.045486	-1.827307	25	0.213201	-0.299660	-0.621239	0.108300	-1.506344	25	0.213201	-0.209641	0.833948
LINC00269	LINC00430	0.578300	0.237414	0.792374	3.399546	25	0.213201	-0.112266	-0.485851	0.296002	-0.541833	25	0.213201	2.562577	0.010390
LINC00269	LINC00431	0.768379	0.535970	0.892531	5.757883	25	0.213201	0.348438	-0.054155	0.653589	1.782774	25	0.213201	2.164738	0.030408
LINC00269	LINC00433	0.119238	-0.289542	0.491231	0.575953	25	0.213201	-0.070021	-0.452635	0.334367	-0.336637	25	0.213201	0.629972	0.528713
LINC00269	LINC00437	0.701878	0.424459	0.858829	4.725678	25	0.213201	0.503265	0.134967	0.749381	2.793062	25	0.213201	1.052441	0.292597
LINC00269	LINC00440	0.084007	-0.321813	0.463751	0.404313	25	0.213201	-0.018250	-0.410427	0.379625	-0.087536	25	0.213201	0.339812	0.733998
LINC00269	LINC00442	0.919902	0.824437	0.964467	11.250055	25	0.213201	0.695675	0.414470	0.855615	4.644402	25	0.213201	2.419540	0.015540
LINC00269	LINC00443	0.919263	0.823106	0.964177	11.199517	25	0.213201	0.346376	-0.056493	0.652244	1.770782	25	0.213201	4.055992	0.000050
LINC00269	LINC00445	0.752466	0.508527	0.884590	5.479087	25	0.213201	0.603316	0.273341	0.806249	3.628078	25	0.213201	0.929553	0.352603
LINC00269	LINC00446	0.083797	-0.322003	0.463584	0.403294	25	0.213201	-0.119684	-0.491574	0.289126	-0.578142	25	0.213201	0.677436	0.498129
LINC00269	LINC00448	0.829653	0.646433	0.922402	7.127023	25	0.213201	0.537656	0.180965	0.769347	3.058136	25	0.213201	1.944098	0.051884
LINC00269	LINC00449	0.823975	0.635865	0.919680	6.974000	25	0.213201	0.279545	-0.129946	0.607571	1.396321	25	0.213201	2.924885	0.003446
LINC00269	LINC00454	0.704447	0.428616	0.860157	4.759953	25	0.213201	0.478929	0.103350	0.734977	2.616456	25	0.213201	1.175676	0.239725
LINC00269	LINC00456	0.712450	0.441641	0.864279	4.869138	25	0.213201	-0.020357	-0.412178	0.377820	-0.097647	25	0.213201	3.026421	0.002475
LINC00269	LINC00457	0.678798	0.387630	0.846806	4.433185	25	0.213201	0.041342	-0.359671	0.429464	0.198438	25	0.213201	2.605261	0.009180
LINC00269	LINC00458	-0.024631	-0.415722	0.374148	-0.118160	25	0.213201	-0.132749	-0.501577	0.276913	-0.642328	25	0.213201	0.361187	0.717960
LINC00269	LINC00459	0.503600	0.135408	0.749578	2.795553	25	0.213201	0.462901	0.082932	0.725362	2.504476	25	0.213201	0.176183	0.860150
LINC00271	LINC00272	0.975392	0.944138	0.989256	21.216555	25	0.213201	0.699522	0.420658	0.857610	4.694572	25	0.213201	4.399015	0.000011
LINC00271	LINC00273	0.869060	0.721782	0.941045	8.424940	25	0.213201	0.772484	0.543130	0.894566	5.833864	25	0.213201	1.004172	0.315296
LINC00271	LINC00276	-0.393228	-0.682344	0.002260	-2.051090	25	0.213201	-0.397639	-0.685128	-0.002968	-2.078388	25	0.213201	0.017340	0.986165
LINC00271	LINC00278	0.051216	-0.351025	0.437499	0.245946	25	0.213201	0.484929	0.111075	0.738550	2.659228	25	0.213201	-1.585837	0.112776
LINC00271	LINC00280	0.204991	-0.206905	0.555161	1.004434	25	0.213201	0.086265	-0.319772	0.465534	0.415259	25	0.213201	0.402829	0.687074
LINC00271	LINC00290	0.172972	-0.238464	0.531765	0.842240	25	0.213201	0.085090	-0.320834	0.464607	0.409564	25	0.213201	0.296613	0.766762
LINC00271	LINC00293	0.894425	0.772198	0.952817	9.591525	25	0.213201	0.767448	0.534351	0.892068	5.740894	25	0.213201	1.424601	0.154272
LINC00271	LINC00294	0.505475	0.137876	0.750678	2.809522	25	0.213201	0.433081	0.045778	0.707198	2.304293	25	0.213201	0.308278	0.757870
LINC00271	LINC00297	0.707166	0.433028	0.861560	4.796631	25	0.213201	0.357008	-0.044392	0.659160	1.832938	25	0.213201	1.684974	0.091994
LINC00271	LINC00298	-0.218740	-0.565040	0.193086	-1.075075	25	0.213201	-0.145430	-0.511192	0.264932	-0.704952	25	0.213201	-0.251612	0.801341
LINC00271	LINC00299	-0.387201	-0.678526	0.009369	-2.014060	25	0.213201	-0.373036	-0.669490	0.025922	-1.928202	25	0.213201	-0.054918	0.956204
LINC00271	LINC00301	0.039258	-0.361487	0.427760	0.188419	25	0.213201	0.309873	-0.097161	0.628104	1.563033	25	0.213201	-0.932391	0.351134
LINC00271	LINC00303	0.750644	0.505417	0.883676	5.448649	25	0.213201	0.791670	0.577042	0.904015	6.214458	25	0.213201	-0.336511	0.736486
LINC00271	LINC00304	0.749697	0.503802	0.883201	5.432940	25	0.213201	0.423041	0.033504	0.701000	2.239059	25	0.213201	1.727537	0.084071
LINC00271	LINC00305	0.942434	0.872033	0.974628	13.516276	25	0.213201	0.555506	0.205469	0.779535	3.203935	25	0.213201	3.757966	0.000171
LINC00271	LINC00308	-0.131886	-0.500919	0.277725	-0.638075	25	0.213201	0.103927	-0.303682	0.479378	0.501128	25	0.213201	-0.785913	0.431918
LINC00271	LINC00309	0.909985	0.803908	0.959953	10.525096	25	0.213201	0.688882	0.403608	0.852080	4.557707	25	0.213201	2.260655	0.023781
LINC00271	LINC00310	0.837953	0.662012	0.926365	7.363685	25	0.213201	0.546000	0.192364	0.774124	3.125530	25	0.213201	1.995265	0.046014
LINC00271	LINC00311	0.876146	0.735710	0.944351	8.716701	25	0.213201	0.747120	0.499418	0.881905	5.390574	25	0.213201	1.301883	0.192956
LINC00271	LINC00313	0.383774	-0.013395	0.676348	1.993134	25	0.213201	0.346186	-0.056709	0.652119	1.769673	25	0.213201	0.143857	0.885614
LINC00271	LINC00314	0.893556	0.770445	0.952416	9.545210	25	0.213201	0.693920	0.411656	0.854703	4.621778	25	0.213201	1.936307	0.052830
LINC00271	LINC00315	0.862988	0.709939	0.938200	8.191903	25	0.213201	0.855069	0.694623	0.934475	7.908672	25	0.213201	0.100252	0.920144
LINC00271	LINC00319	0.951378	0.891304	0.978625	14.812522	25	0.213201	0.737322	0.482863	0.876962	5.234421	25	0.213201	2.990006	0.002790
LINC00271	LINC00320	-0.107437	-0.482108	0.300455	-0.518251	25	0.213201	-0.164283	-0.525320	0.246880	-0.798726	25	0.213201	0.192138	0.847634
LINC00271	LINC00322	0.936748	0.859896	0.972077	12.835510	25	0.213201	0.891923	0.767157	0.951664	9.459622	25	0.213201	0.927213	0.353816
LINC00271	LINC00324	0.306675	-0.100660	0.625959	1.545219	25	0.213201	0.334720	-0.069627	0.644602	1.703522	25	0.213201	-0.103688	0.917417
LINC00271	LINC00326	0.859458	0.703094	0.936542	8.062917	25	0.213201	0.635905	0.321568	0.823997	3.951573	25	0.213201	1.790971	0.073298
LINC00271	LINC00327	0.783673	0.562816	0.900090	6.050417	25	0.213201	0.481552	0.106721	0.736541	2.635093	25	0.213201	1.757200	0.078884
LINC00271	LINC00330	0.253848	-0.157042	0.589823	1.258639	25	0.213201	0.244581	-0.166664	0.583342	1.209707	25	0.213201	0.032772	0.973856
LINC00271	LINC00331	0.110800	-0.297356	0.484716	0.534670	25	0.213201	0.271625	-0.138363	0.602136	1.353558	25	0.213201	-0.555073	0.578845
LINC00271	LINC00332	0.237465	-0.173999	0.578336	1.172378	25	0.213201	0.299246	-0.108750	0.620959	1.504055	25	0.213201	-0.220904	0.825167
LINC00271	LINC00334	0.837831	0.661782	0.926307	7.360094	25	0.213201	0.827636	0.642672	0.921436	7.071887	25	0.213201	0.110329	0.912149
LINC00271	LINC00337	0.226919	-0.184787	0.570870	1.117413	25	0.213201	0.512520	0.147191	0.754798	2.862499	25	0.213201	-1.111741	0.266250
LINC00271	LINC00339	0.789970	0.574007	0.903182	6.178901	25	0.213201	0.582716	0.243688	0.794839	3.438768	25	0.213201	1.342529	0.179425
LINC00271	LINC00342	0.949198	0.886588	0.977653	14.466177	25	0.213201	0.845735	0.676758	0.930063	7.601175	25	0.213201	1.932397	0.053311
LINC00271	LINC00343	0.766710	0.533068	0.891701	5.727485	25	0.213201	0.181072	-0.230562	0.537735	0.882985	25	0.213201	2.750161	0.005957
LINC00271	LINC00345	0.916979	0.818359	0.963139	11.023499	25	0.213201	0.668574	0.371607	0.841425	4.311684	25	0.213201	2.525756	0.011545
LINC00271	LINC00346	0.594365	0.260379	0.801310	3.544501	25	0.213201	0.682813	0.393970	0.848910	4.482184	25	0.213201	-0.497417	0.618895
LINC00271	LINC00347	0.788765	0.571860	0.902592	6.153932	25	0.213201	0.607338	0.279205	0.808460	3.666327	25	0.213201	1.205472	0.228021
LINC00271	LINC00348	0.885650	0.754580	0.948764	9.146952	25	0.213201	0.722054	0.457424	0.869199	5.005294	25	0.213201	1.623347	0.104515
LINC00271	LINC00350	0.216282	-0.195569	0.563281	1.062396	25	0.213201	0.409801	0.017496	0.692761	2.154559	25	0.213201	-0.715129	0.474529
LINC00271	LINC00351	0.789923	0.573923	0.903159	6.177912	25	0.213201	0.535447	0.177961	0.768078	3.040500	25	0.213201	1.570342	0.116336
LINC00271	LINC00353	0.906772	0.797310	0.958485	10.314267	25	0.213201	0.708825	0.435728	0.862415	4.819231	25	0.213201	2.070363	0.038418
LINC00271	LINC00354	0.855203	0.694882	0.934538	7.913293	25	0.213201	0.811958	0.613725	0.913888	6.671077	25	0.213201	0.472482	0.636583
LINC00271	LINC00355	0.690615	0.406371	0.852983	4.579601	25	0.213201	0.589218	0.252980	0.798457	3.497379	25	0.213201	0.572657	0.566877
LINC00271	LINC00358	0.981375	0.957558	0.991883	24.500343	25	0.213201	0.792570	0.578652	0.904456	6.233444	25	0.213201	4.163111	0.000031
LINC00271	LINC00362	0.662491	0.362157	0.838207	4.241520	25	0.213201	0.340423	-0.063218	0.648349	1.736318	25	0.213201	1.468167	0.142059
LINC00271	LINC00363	0.923246	0.831417	0.965984	11.524273	25	0.213201	0.824936	0.637648	0.920141	6.999410	25	0.213201	1.454370	0.145844
LINC00271	LINC00364	0.444086	0.059366	0.713944	2.377007	25	0.213201	0.434244	0.047207	0.707914	2.311917	25	0.213201	0.040440	0.967742
LINC00271	LINC00365	0.889769	0.762828	0.950669	9.349445	25	0.213201	0.592401	0.257551	0.800222	3.526440	25	0.213201	2.452515	0.014186
LINC00271	LINC00366	-0.159172	-0.521509	0.251803	-0.773218	25	0.213201	-0.140934	-0.507794	0.269194	-0.682712	25	0.213201	-0.061881	0.950658
LINC00271	LINC00368	0.554630	0.204256	0.779037	3.196635	25	0.213201	0.561730	0.214118	0.783059	3.256246	25	0.213201	-0.034205	0.972714
LINC00271	LINC00370	0.560127	0.211886	0.782153	3.242700	25	0.213201	0.163916	-0.247235	0.525046	0.796890	25	0.213201	1.550889	0.120928
LINC00271	LINC00374	0.859678	0.703520	0.936645	8.070829	25	0.213201	0.756772	0.515906	0.886747	5.552197	25	0.213201	1.006569	0.314142
LINC00271	LINC00375	0.823102	0.634245	0.919261	6.951049	25	0.213201	0.424177	0.034886	0.701703	2.246384	25	0.213201	2.366698	0.017948
LINC00271	LINC00376	0.938661	0.863971	0.972936	13.054335	25	0.213201	0.693472	0.410938	0.854470	4.616028	25	0.213201	2.892290	0.003824
LINC00271	LINC00377	0.726591	0.464939	0.871514	5.071689	25	0.213201	0.438590	0.052562	0.710581	2.340528	25	0.213201	1.495745	0.134720
LINC00271	LINC00379	0.865661	0.715141	0.939453	8.292660	25	0.213201	0.540670	0.185070	0.771075	3.082325	25	0.213201	2.356130	0.018466
LINC00271	LINC00380	0.738083	0.484143	0.877347	5.246286	25	0.213201	0.544161	0.189844	0.773073	3.110566	25	0.213201	1.115072	0.264820
LINC00271	LINC00381	0.066417	-0.337579	0.449751	0.319231	25	0.213201	0.123333	-0.285729	0.494378	0.596034	25	0.213201	-0.190536	0.848889
LINC00271	LINC00382	0.140401	-0.269699	0.507389	0.680073	25	0.213201	0.334788	-0.069550	0.644647	1.703916	25	0.213201	-0.686134	0.492629
LINC00271	LINC00383	0.472382	0.094971	0.731062	2.570317	25	0.213201	0.423291	0.033808	0.701154	2.240668	25	0.213201	0.203764	0.838538
LINC00271	LINC00384	0.224419	-0.187330	0.569092	1.104449	25	0.213201	0.041686	-0.359371	0.429745	0.200094	25	0.213201	0.618864	0.536006
LINC00271	LINC00385	0.904184	0.792016	0.957300	10.151927	25	0.213201	0.876913	0.737224	0.944708	8.749664	25	0.213201	0.439279	0.660459
LINC00271	LINC00388	0.901523	0.786588	0.956080	9.991288	25	0.213201	0.598005	0.265636	0.803322	3.578242	25	0.213201	2.620980	0.008768
LINC00271	LINC00390	0.702183	0.424952	0.858987	4.729724	25	0.213201	0.163253	-0.247874	0.524553	0.793582	25	0.213201	2.344408	0.019057
LINC00271	LINC00391	0.602126	0.271610	0.805594	3.616843	25	0.213201	0.369077	-0.030509	0.666949	1.904492	25	0.213201	1.025237	0.305251
LINC00271	LINC00392	-0.169629	-0.529290	0.241709	-0.825475	25	0.213201	-0.415509	-0.696322	-0.024374	-2.190784	25	0.213201	0.898697	0.368814
LINC00271	LINC00393	-0.312698	-0.629994	0.094062	-1.578820	25	0.213201	-0.289611	-0.614435	0.119163	-1.451114	25	0.213201	-0.084213	0.932887
LINC00271	LINC00397	0.074614	-0.330260	0.456299	0.358838	25	0.213201	0.043035	-0.358194	0.430846	0.206579	25	0.213201	0.105110	0.916288
LINC00271	LINC00398	0.416041	0.025016	0.696653	2.194172	25	0.213201	0.253654	-0.157243	0.589688	1.257613	25	0.213201	0.608866	0.542613
LINC00271	LINC00399	0.316899	-0.089438	0.632798	1.602381	25	0.213201	-0.031021	-0.420998	0.368635	-0.148841	25	0.213201	1.191419	0.233489
LINC00271	LINC00400	0.884459	0.752203	0.948212	9.090328	25	0.213201	0.826863	0.641232	0.921066	7.050982	25	0.213201	0.722187	0.470179
LINC00271	LINC00402	0.222766	-0.189009	0.567914	1.095885	25	0.213201	0.566958	0.221425	0.786009	3.300812	25	0.213201	-1.381253	0.167201
LINC00271	LINC00404	0.874688	0.732834	0.943672	8.654791	25	0.213201	0.454218	0.072004	0.720111	2.445141	25	0.213201	2.861233	0.004220
LINC00271	LINC00408	0.897647	0.778715	0.954300	9.768137	25	0.213201	0.785740	0.566480	0.901106	6.092039	25	0.213201	1.325899	0.184873
LINC00271	LINC00411	0.882483	0.748268	0.947296	8.998158	25	0.213201	0.473794	0.096774	0.731908	2.580220	25	0.213201	2.891863	0.003830
LINC00271	LINC00412	0.932858	0.851642	0.970326	12.418895	25	0.213201	0.773146	0.544288	0.894894	5.846282	25	0.213201	2.162016	0.030617
LINC00271	LINC00421	0.821080	0.630503	0.918288	6.898513	25	0.213201	0.555177	0.205013	0.779348	3.201190	25	0.213201	1.772038	0.076388
LINC00271	LINC00423	0.803647	0.598594	0.909858	6.476419	25	0.213201	0.792442	0.578423	0.904393	6.230740	25	0.213201	0.102364	0.918468
