##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
1	15	-0.161393	-0.420839	0.122461	-1.133014	50
1	16	0.117410	-0.166380	0.383238	0.819104	50
1	17	-0.336086	-0.561875	-0.063692	-2.472285	50
1	18	-0.083217	-0.353384	0.199763	-0.578553	50
1	19	0.296711	0.020011	0.531192	2.152609	50
1	20	-0.404850	-0.614009	-0.142563	-3.067514	50
1	21	0.018872	-0.260851	0.295671	0.130769	50
1	22	-0.013109	-0.290402	0.266215	-0.090831	50
1	23	0.190972	-0.092286	0.445636	1.347903	50
1	24	0.239760	-0.041352	0.485698	1.711012	50
1	25	0.259448	-0.020376	0.501577	1.861241	50
1	26	0.062473	-0.219700	0.335000	0.433673	50
1	27	-0.254646	-0.497719	0.025515	-1.824380	50
1	28	0.179448	-0.104105	0.436021	1.263765	50
1	29	0.007827	-0.271116	0.285558	0.054230	50
1	30	0.076591	-0.206157	0.347534	0.532199	50
1	31	0.092533	-0.190732	0.361573	0.643850	50
1	32	0.055462	-0.226385	0.328740	0.384846	50
1	33	0.177719	-0.105871	0.434574	1.251191	50
1	34	-0.109340	-0.376241	0.174318	-0.762097	50
1	35	-0.002161	-0.280345	0.276358	-0.014971	50
1	36	-0.209892	-0.461294	0.072709	-1.487304	50
1	37	-0.040384	-0.315194	0.240674	-0.280018	50
1	38	-0.125954	-0.390612	0.157935	-0.879643	50
1	39	0.025786	-0.254392	0.301971	0.178712	50
1	40	0.059784	-0.222267	0.332602	0.414937	50
1	41	0.030108	-0.250343	0.305897	0.208689	50
1	42	-0.254358	-0.497488	0.025823	-1.822173	50
1	43	-0.060552	-0.333287	0.221534	-0.420289	50
1	44	0.073902	-0.208745	0.345154	0.513409	50
1	45	-0.159376	-0.419134	0.124500	-1.118484	50
1	46	-0.260888	-0.502733	0.018832	-1.872328	50
1	47	-0.004370	-0.282379	0.274316	-0.030275	50
1	48	0.099832	-0.183623	0.367959	0.695129	50
1	49	-0.245810	-0.490595	0.034932	-1.756930	50
1	50	-0.074382	-0.345579	0.208283	-0.516763	50
1	51	-0.110972	-0.377659	0.172715	-0.773618	50
1	52	0.138439	-0.145521	0.401327	0.968461	50
1	53	-0.284226	-0.521333	-0.006378	-2.053881	50
1	54	-0.098487	-0.366785	0.184935	-0.685674	50
1	55	0.214982	-0.067404	0.465480	1.525099	50
1	56	0.206339	-0.076402	0.458365	1.460995	50
1	57	-0.207587	-0.459395	0.075105	-1.470232	50
1	58	0.041729	-0.239405	0.316406	0.289357	50
1	59	-0.085042	-0.354991	0.197997	-0.591331	50
1	60	0.099160	-0.184279	0.367372	0.690401	50
1	61	-0.003121	-0.281229	0.275471	-0.021625	50
1	62	0.081008	-0.201897	0.351436	0.563093	50
1	63	0.178679	-0.104890	0.435378	1.258175	50
1	64	-0.061032	-0.333716	0.221076	-0.423635	50
1	65	-0.338487	-0.563726	-0.066390	-2.492223	50
1	66	0.143433	-0.140530	0.405593	1.004118	50
1	67	-0.118175	-0.383900	0.165625	-0.824520	50
