9.159471029	9.193304749	9.169450182	9.068259283	9.45517975	9.356820905	9.301353818	9.131983176	9.149476009	9.109396284	9.216203982	8.929081466	8.944929707	9.088526247	9.237383051	9.002531908	9.09947524	8.476644543	8.860778111	9.554037649	10.19550325	9.534753916	9.164804675	9.609010947	9.521342893	9.373834964	9.331264827	9.184921381	8.390791421	9.121672477	9.129825694	9.089894183	8.649392392	8.662629912	9.175986907	9.096314111	9.186383449	9.011295325	9.002724849	9.253191382	8.936992225	9.017921325	8.736566542	8.733975773	9.400396938	9.263805803	8.727314028	9.093745157	8.557602661	9.00888744
6.641231742	6.893909643	7.30973292	5.843917863	7.102017249	6.700965425	7.360321795	6.365287205	7.101547345	7.292841461	7.265625668	6.953872123	6.872701815	6.816552607	7.29048223	6.685705931	6.958989695	6.386735395	6.888696506	7.247610787	8.148968724	7.602160623	7.789060621	7.568675444	7.217885875	7.139643807	6.727636471	6.583915233	6.104183224	6.94517512	6.50740824	6.923241424	6.623430764	6.568146917	6.911838155	6.880504861	6.868192062	6.585640366	6.525964639	6.918105936	6.279551793	6.685052875	7.378637555	6.379049337	5.312425233	7.641304629	6.728880858	6.959785039	5.975788346	7.150156509
7.644881978	7.932984934	7.36811918	7.518650467	7.51063204	7.695465006	7.551395927	7.521939003	7.611267898	7.364530337	7.30720086	7.301903994	7.586171687	7.298138914	7.521752782	7.540345938	7.256741842	7.619840768	7.33045896	7.516548247	6.876659176	7.669305028	7.59939431	7.343889265	7.469160488	7.768785651	7.634737746	7.648326941	8.107323891	7.931217222	8.003788796	7.543095323	7.45989639	7.772666723	7.715099162	7.896686618	7.711897616	7.887875532	7.9033414	7.86903696	8.085562721	7.480775875	7.264211744	7.650809626	8.594708353	7.225560409	7.805249027	7.535536197	7.97370127	7.271726436
9.304867475	8.824139243	8.971416257	7.992272691	8.055481788	8.830555277	9.37410693	8.533845115	8.966440567	9.465820127	8.853876874	9.659768568	9.787374282	10.19329676	9.326943161	10.20908614	10.56561074	10.12681019	9.151053987	7.744593573	8.005857524	7.443624762	7.34035401	7.810007077	9.087303442	9.048545899	9.345527711	9.499806953	9.248568307	9.137070862	8.921507399	9.017485203	9.501515771	9.173167783	9.243371722	9.066030938	9.110346248	8.11104442	8.598722065	9.201725823	8.966849535	8.359492168	8.977795113	8.351296201	8.03796485	9.22004148	8.601744088	8.836139279	9.179274285	10.18045262
6.051910266	6.023045231	6.132318172	5.773583476	5.450862097	6.154354723	6.442892095	5.907175681	6.011716905	6.937303987	6.021920518	6.527714089	5.595210946	6.210906237	6.220579921	5.78687113	5.960902841	5.958988296	5.948982048	6.108629838	5.621329962	5.939274434	6.439052608	6.215548069	5.847969149	5.96408683	6.30593417	6.100878147	5.325057508	6.404459157	5.886481597	6.270104891	5.949640678	5.869914013	5.789454814	5.947926244	5.991909531	5.949066743	5.869153138	6.052711855	5.642510203	5.971891558	6.15288328	6.131752667	5.588991403	6.336881154	5.926942081	5.953578315	5.775494182	5.883976484
8.093433154	8.006642701	8.32794248	8.577820675	7.869418736	8.112724681	8.304118506	7.883413988	7.960406742	8.75626091	7.844480135	7.996042847	7.995603859	7.810975416	7.936401159	7.865593675	7.907308922	7.72200802	8.543681216	8.328651928	6.703895422	8.34654968	8.286010549	7.878106582	7.735651251	8.230961701	8.433075081	8.220035892	8.116755816	8.422919393	8.173930388	8.088962256	7.873291549	8.033408911	7.81532611	8.410651272	7.89295163	8.058123174	8.538556371	8.028352135	7.433158635	8.862291721	8.289545916	8.290303576	7.828850463	8.370667344	8.562988615	8.401532342	7.815530278	8.160811886
6.23138544	6.248263525	6.326007537	6.441622897	7.821949642	6.113303571	6.420781073	6.026677713	5.747364488	6.466898	6.415284461	6.237906013	6.284294617	5.947215031	6.673436329	5.960025568	5.605820687	5.593553235	6.637035154	6.75596748	6.027393573	6.560126767	6.47593655	6.241061967	5.925415047	6.565079697	6.425667553	6.378051819	6.124163188	5.827110479	6.538703903	6.35268348	6.526673149	6.252266228	6.218002339	6.361825383	5.989119668	6.539358091	6.15574779	6.340850592	6.05015366	7.012200606	6.306490927	6.517854469	6.643357045	6.078932838	6.537468354	6.302500716	6.109371371	6.108795518
4.259337186	4.146176442	4.132019553	3.814451886	3.992861992	4.037220396	4.147907742	4.136372305	4.255905415	4.238193485	4.103778164	4.277428605	3.762437393	4.503224916	3.775557848	4.199831739	4.227305584	4.066240367	4.2393238	4.360470514	3.85168199	4.130001286	4.169110701	4.592038959	4.388617588	4.438288321	4.145908402	4.045898736	3.820853591	4.204479707	4.278018784	4.123099047	3.808113325	3.780285008	4.254744773	3.84019386	4.219723384	3.966022151	4.168568277	3.990141982	4.332946769	4.193052719	3.805355966	4.352979579	4.009877067	4.100579712	4.200554961	4.117853953	4.033998209	4.458581166
9.42510656	9.246808557	9.105815605	9.801637811	9.336781795	9.36180792	9.412626222	9.369364118	9.548175839	9.617241364	9.273444214	9.370592689	9.670668328	9.59871077	9.473686113	9.604262076	9.464635605	9.69004614	9.669593647	8.944937563	8.384807116	8.489212699	8.64888969	8.933751781	9.331815884	9.541539561	9.719980733	9.883497868	9.693228031	9.541567492	9.455261784	9.398655336	9.49195957	9.575263095	9.394415189	9.191011443	9.542876598	9.277318258	9.457477509	9.537190657	9.528110899	9.662475551	9.469342502	9.918570169	9.759311235	9.202644046	9.56824258	9.640901469	9.939652363	9.584044642
4.692264299	4.858521703	4.954913236	4.896341472	4.771345557	4.962706182	4.890557184	5.005971972	4.786253745	4.843786795	5.109739254	4.72738417	4.827234992	5.134659291	5.029634957	4.892236307	4.818076686	5.037882619	4.928200072	4.974756569	5.081727324	4.953702715	4.712498438	4.868552424	4.848743951	4.893392354	4.699009396	4.949007254	4.656309667	4.869813441	5.035844496	4.806242458	4.833611324	4.945975502	4.964769046	5.037339061	4.785232213	4.87264881	4.751371557	4.874174408	4.853710101	4.706046169	4.962572916	4.901145209	4.811204201	5.011096983	4.803558123	4.680986571	4.790860389	5.155681936
8.04103883	8.64471908	9.001142409	7.529903082	7.780841636	8.363815738	8.970515087	7.437636622	7.628866194	8.132377008	8.643504374	8.129580596	8.717196355	8.613662838	8.963529867	8.466994161	8.269542412	8.268205284	8.502980858	8.214082129	8.124506857	8.287769894	9.234936417	8.81984099	8.523097594	8.895827423	8.414733228	8.726370276	7.723955421	8.0256501	8.081503542	8.577817541	9.215169531	8.348300049	8.775324653	8.376862086	7.678287374	8.700980784	7.80493345	8.51386244	7.972616144	8.196272021	8.487832283	7.557401794	7.742001766	8.102933042	7.6016401	8.079422621	7.270398009	8.008381151
2.569723379	2.452887839	2.468288363	2.594966458	2.681789942	2.458046316	2.425118388	2.575978481	2.670572123	2.419691118	2.555382917	2.565859767	2.497921464	2.406807904	2.458721035	2.482451576	2.54153855	2.502176024	2.514103507	2.678289069	2.501522803	2.553995762	2.674056061	2.574803786	2.599756874	2.548116612	2.786825188	2.55171869	2.644297737	2.748120276	2.682445527	2.750032623	2.7169589	2.595492291	2.505671676	2.665558513	2.491883089	2.670697126	2.574803786	2.512433213	2.683766422	2.558291844	2.617470115	2.694130587	2.555524923	2.443741843	2.685132652	2.618654356	2.490375586	2.550525053
6.921456688	7.319091945	7.144878234	7.088099842	7.739796455	7.22926967	7.124831362	6.917688674	6.841901627	6.788337052	7.018959863	6.823054821	7.007263138	7.040665511	7.403350604	6.98629096	6.934301646	6.674739802	6.888743706	7.154103159	7.170665566	7.625074511	7.59906483	7.359203211	7.034864087	7.325666135	7.181551813	7.22722765	7.23552923	6.623658936	7.297149709	7.202010534	7.07094727	6.975252227	7.226435332	7.083517018	7.067547862	7.288445983	6.896678702	7.105971847	6.600988747	7.372603166	7.107347165	7.074578327	7.528906702	6.842844954	7.009455502	7.033666549	6.958362357	6.370961399
7.243537505	7.759991195	7.540355135	8.601196368	7.656110484	7.931422089	7.03671455	8.385986956	7.589860747	6.876991258	7.720228816	6.567327332	7.7810597	6.540547993	7.592963113	7.415371075	6.51253482	7.682511163	7.841028976	7.995349092	7.967117815	7.616871602	7.811463412	6.704051642	7.250299873	7.237129177	7.090464733	7.72016647	8.232777509	6.746279991	7.920768926	7.253060806	7.191261604	7.885992163	7.125729931	7.497634571	7.905795514	8.18665455	8.558467996	7.911952423	8.230733206	8.283118394	7.340301321	8.186465391	8.712747838	6.671450088	7.904178661	7.652328614	8.228748942	6.350629768
