##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
0	99	0.072545	-0.210049	0.343952	0.503936	50
1	2	-0.014072	-0.291283	0.265320	-0.097500	50
1	3	0.075254	-0.207444	0.346351	0.522854	50
1	4	0.247998	-0.032605	0.492362	1.773586	50
1	5	0.028176	-0.252154	0.304143	0.195288	50
1	6	-0.097717	-0.366111	0.185686	-0.680257	50
1	7	-0.116994	-0.382878	0.166790	-0.816163	50
1	8	-0.036245	-0.311456	0.244575	-0.251279	50
1	9	-0.161720	-0.421116	0.122130	-1.135376	50
1	10	0.298677	0.022167	0.532739	2.168266	50
1	11	0.202334	-0.080555	0.455058	1.431420	50
1	12	0.190775	-0.092489	0.445472	1.346460	50
1	13	0.010643	-0.268505	0.288142	0.073744	50
1	14	-0.047877	-0.321940	0.233588	-0.332086	50
1	15	-0.172082	-0.429845	0.111617	-1.210270	50
1	16	0.146724	-0.137233	0.408397	1.027657	50
1	17	-0.347143	-0.570381	-0.076149	-2.564565	50
1	18	-0.079525	-0.350127	0.203328	-0.552716	50
1	19	0.346365	0.075269	0.569784	2.558028	50
1	20	-0.423375	-0.627749	-0.164396	-3.237721	50
1	21	0.007698	-0.271236	0.285439	0.053335	50
1	22	0.039523	-0.241486	0.314417	0.274039	50
1	23	0.153062	-0.130866	0.413785	1.073088	50
1	24	0.230153	-0.051499	0.477890	1.638533	50
1	25	0.303741	0.027733	0.536716	2.208733	50
1	26	-0.004479	-0.282479	0.274215	-0.031032	50
1	27	-0.267659	-0.508153	0.011554	-1.924621	50
1	28	0.168304	-0.115458	0.426668	1.182916	50
1	29	-0.089632	-0.359027	0.193549	-0.623499	50
1	30	0.124664	-0.159213	0.389501	0.870489	50
1	31	-0.013087	-0.290381	0.266236	-0.090675	50
1	32	-0.011811	-0.289213	0.267421	-0.081835	50
1	33	0.220555	-0.061578	0.470050	1.566628	50
1	34	-0.089566	-0.358970	0.193613	-0.623038	50
1	35	0.054744	-0.227069	0.328097	0.379845	50
1	36	-0.307680	-0.539802	-0.032074	-2.240345	50
1	37	-0.060869	-0.333570	0.221232	-0.422496	50
1	38	-0.198372	-0.451778	0.084655	-1.402227	50
1	39	0.013722	-0.265645	0.290963	0.095079	50
1	40	-0.025291	-0.301521	0.254856	-0.175277	50
1	41	0.015295	-0.264183	0.292402	0.105977	50
1	42	-0.288273	-0.524536	-0.010786	-2.085759	50
1	43	-0.138465	-0.401349	0.145495	-0.968644	50
1	44	0.083504	-0.199486	0.353637	0.580559	50
1	45	-0.174556	-0.431922	0.109097	-1.228217	50
1	46	-0.160772	-0.420315	0.123089	-1.128542	50
1	47	-0.026520	-0.302638	0.253706	-0.183797	50
1	48	-0.014154	-0.291359	0.265243	-0.098073	50
1	49	-0.256434	-0.499157	0.023603	-1.838091	50
1	50	-0.030872	-0.306590	0.249625	-0.213991	50
1	51	-0.083959	-0.354038	0.199045	-0.583746	50
1	52	0.166571	-0.117216	0.425209	1.170392	50
1	53	-0.300741	-0.534361	-0.024433	-2.184732	50
1	54	-0.153375	-0.414050	0.130551	-1.075334	50
1	55	0.203020	-0.079845	0.455625	1.436478	50
1	56	0.156991	-0.126907	0.417116	1.101325	50
1	57	-0.201936	-0.454729	0.080968	-1.428482	50
1	58	0.071871	-0.210697	0.343354	0.499227	50
1	59	-0.065849	-0.338007	0.216471	-0.457211	50
1	60	0.060744	-0.221352	0.333458	0.421622	50
1	61	-0.131902	-0.395725	0.152032	-0.921899	50
1	62	-0.065264	-0.337486	0.217031	-0.453128	50
1	63	0.198038	-0.085000	0.451502	1.399773	50
1	64	-0.052569	-0.326149	0.229136	-0.364715	50
1	65	-0.377664	-0.593614	-0.110978	-2.825807	50
1	66	0.197853	-0.085191	0.451348	1.398409	50
1	67	-0.101278	-0.369222	0.182211	-0.705301	50
1	68	-0.097165	-0.365628	0.186225	-0.676377	50
1	69	-0.251154	-0.494908	0.029243	-1.797668	50
1	70	-0.217774	-0.467771	0.064488	-1.545885	50
1	71	-0.153064	-0.413787	0.130864	-1.073105	50
1	72	0.168314	-0.115447	0.426677	1.182993	50
1	73	-0.055755	-0.329001	0.226107	-0.386880	50
1	74	-0.188736	-0.443775	0.094586	-1.331532	50
1	75	0.065377	-0.216923	0.337586	0.453916	50
1	76	-0.187615	-0.442841	0.095737	-1.323333	50
1	77	0.316353	0.041670	0.546575	2.310419	50
1	78	0.107246	-0.176372	0.374421	0.747331	50
1	79	0.289354	0.011966	0.525391	2.094295	50
1	80	-0.029536	-0.305378	0.250879	-0.204719	50
1	81	-0.013886	-0.291114	0.265493	-0.096216	50
1	82	-0.100594	-0.368625	0.182879	-0.700492	50
1	83	0.196298	-0.086798	0.450059	1.386974	50
1	84	-0.015577	-0.292661	0.263919	-0.107937	50
1	85	-0.210153	-0.461509	0.072437	-1.489241	50
1	86	-0.201086	-0.454025	0.081848	-1.422215	50
1	87	0.029902	-0.250536	0.305710	0.207262	50
1	88	0.192616	-0.090594	0.447003	1.359951	50
1	89	0.039688	-0.241330	0.314566	0.275187	50
1	90	-0.317228	-0.547257	-0.042640	-2.317519	50
1	91	0.125135	-0.158747	0.389907	0.873831	50
1	92	0.236969	-0.044306	0.483434	1.689903	50
1	93	0.162847	-0.120990	0.422068	1.143501	50
1	94	0.239219	-0.041925	0.485259	1.706916	50
1	95	-0.208303	-0.459985	0.074361	-1.475535	50
1	96	-0.060302	-0.333064	0.221773	-0.418544	50
1	97	0.124163	-0.159709	0.389069	0.866934	50
1	98	-0.103738	-0.371367	0.179807	-0.722617	50
1	99	-0.151177	-0.412185	0.132762	-1.059566	50
2	3	0.261480	-0.018197	0.503208	1.876888	50
2	4	0.012082	-0.267169	0.289461	0.083711	50
2	5	0.205874	-0.076885	0.457981	1.457557	50
2	6	0.110100	-0.173572	0.376902	0.767464	50
2	7	0.028962	-0.251418	0.304857	0.200736	50
2	8	-0.052651	-0.326223	0.229058	-0.365284	50
2	9	0.037129	-0.243742	0.312255	0.257417	50
2	10	-0.201566	-0.454423	0.081351	-1.425753	50
2	11	-0.081111	-0.351527	0.201798	-0.563809	50
2	12	0.147171	-0.136785	0.408778	1.030858	50
2	13	0.155945	-0.127962	0.416230	1.093801	50
2	14	0.096421	-0.186949	0.364978	0.671153	50
2	15	0.099631	-0.183819	0.367784	0.693715	50
2	16	0.141903	-0.142060	0.404287	0.993187	50
2	17	-0.364710	-0.583797	-0.096115	-2.713699	50
2	18	0.042594	-0.238587	0.317186	0.295371	50
2	19	-0.103755	-0.371382	0.179790	-0.722734	50
2	20	-0.127661	-0.392081	0.156244	-0.891759	50
2	21	0.001777	-0.276713	0.279991	0.012310	50
2	22	0.117067	-0.166719	0.382941	0.816676	50
2	23	0.011345	-0.267853	0.288786	0.078608	50
2	24	0.090694	-0.192519	0.359960	0.630947	50
2	25	0.099148	-0.184291	0.367362	0.690317	50
2	26	0.155504	-0.128407	0.415856	1.090627	50
2	27	-0.195818	-0.449661	0.087293	-1.383448	50
2	28	-0.234107	-0.481109	0.047330	-1.668303	50
2	29	0.028820	-0.251551	0.304728	0.199753	50
2	30	0.130839	-0.153089	0.394812	0.914337	50
2	31	0.070064	-0.212432	0.341751	0.486610	50
2	32	0.117074	-0.166711	0.382948	0.816732	50
2	33	-0.032515	-0.308079	0.248083	-0.225390	50
2	34	-0.074704	-0.345865	0.207973	-0.519016	50
2	35	-0.146476	-0.408186	0.137482	-1.025877	50
2	36	-0.234052	-0.481064	0.047388	-1.667886	50
2	37	0.099671	-0.183780	0.367819	0.694000	50
2	38	-0.016336	-0.293355	0.263213	-0.113197	50
2	39	0.199647	-0.083337	0.452835	1.411614	50
2	40	0.107140	-0.176475	0.374329	0.746587	50
2	41	0.108822	-0.174826	0.375792	0.758448	50
2	42	0.113860	-0.169877	0.380164	0.794008	50
2	43	0.043404	-0.237822	0.317915	0.300993	50
2	44	0.195113	-0.088020	0.449076	1.378274	50
2	45	0.249586	-0.030914	0.493644	1.785694	50
2	46	0.184045	-0.099399	0.439864	1.297263	50
2	47	-0.015781	-0.292848	0.263730	-0.109350	50
2	48	0.112125	-0.171582	0.378660	0.781757	50
2	49	-0.266470	-0.507202	0.012834	-1.915416	50
2	50	0.084626	-0.198400	0.354625	0.588419	50
2	51	0.062215	-0.219947	0.334770	0.431875	50
2	52	-0.193352	-0.447614	0.089836	-1.365346	50
2	53	-0.115117	-0.381253	0.168639	-0.802892	50
2	54	-0.197227	-0.450829	0.085838	-1.393803	50
2	55	0.248684	-0.031875	0.492916	1.778812	50
2	56	0.165269	-0.118536	0.424111	1.160984	50
2	57	0.046110	-0.235262	0.320351	0.319798	50
2	58	-0.049327	-0.323241	0.232214	-0.342161	50
2	59	-0.071363	-0.342904	0.211184	-0.495683	50
2	60	-0.189631	-0.444520	0.093665	-1.338082	50
2	61	0.247332	-0.033314	0.491825	1.768512	50
